sno,total,available_rent_bikes,available_return_bikes,infoTime,source_file
500119046,40,34,6,2024-12-13 14:58:15,2024-12-13.csv
500119046,40,32,8,2024-12-13 15:07:16,2024-12-13.csv
500119057,48,39,8,2024-12-13 15:25:16,2024-12-13.csv
500119077,56,47,9,2024-12-13 13:27:15,2024-12-13.csv
500119068,66,34,18,2024-12-13 14:28:18,2024-12-13.csv
500101022,99,40,59,2024-12-13 15:53:15,2024-12-13.csv
500101022,99,33,65,2024-12-13 16:58:16,2024-12-13.csv
500101181,99,33,66,2024-12-13 15:18:15,2024-12-13.csv
500101022,99,31,68,2024-12-13 15:48:15,2024-12-13.csv
500119005,37,32,3,2024-12-13 06:55:16,2024-12-13.csv
500101033,40,33,7,2024-12-13 06:59:14,2024-12-13.csv
500101033,40,32,8,2024-12-13 07:19:16,2024-12-13.csv
500101033,40,29,11,2024-12-13 07:46:15,2024-12-13.csv
500119048,53,29,23,2024-12-13 06:22:15,2024-12-13.csv
500101032,61,55,5,2024-12-13 04:54:15,2024-12-13.csv
500101032,61,56,4,2024-12-13 05:00:17,2024-12-13.csv
500119094,40,31,0,2024-12-13 17:57:16,2024-12-13.csv
500101022,99,45,1,2024-12-13 18:18:15,2024-12-13.csv
500119070,48,46,2,2024-12-13 20:58:15,2024-12-13.csv
500119048,53,50,3,2024-12-13 19:12:15,2024-12-13.csv
500119048,53,50,3,2024-12-13 18:18:15,2024-12-13.csv
500101181,99,86,5,2024-12-13 19:48:15,2024-12-13.csv
500119070,48,42,6,2024-12-13 20:18:15,2024-12-13.csv
500101181,99,83,8,2024-12-13 20:48:15,2024-12-13.csv
500119070,48,39,9,2024-12-13 18:48:15,2024-12-13.csv
500119070,48,38,10,2024-12-13 18:04:15,2024-12-13.csv
500119070,48,37,11,2024-12-13 19:36:15,2024-12-13.csv
500119070,48,37,11,2024-12-13 18:28:15,2024-12-13.csv
500119070,48,35,13,2024-12-13 17:48:15,2024-12-13.csv
500119048,53,36,17,2024-12-13 20:34:15,2024-12-13.csv
500101181,99,52,47,2024-12-13 18:06:16,2024-12-13.csv
500119049,99,37,62,2024-12-13 19:48:15,2024-12-13.csv
500119049,99,67,1,2024-12-13 11:37:15,2024-12-13.csv
500119086,51,50,1,2024-12-13 09:14:15,2024-12-13.csv
500119046,40,37,3,2024-12-13 13:05:16,2024-12-13.csv
500119068,66,50,5,2024-12-13 10:19:15,2024-12-13.csv
500119077,56,35,21,2024-12-13 09:53:15,2024-12-13.csv
500119077,56,32,24,2024-12-13 11:06:15,2024-12-13.csv
500119068,66,37,27,2024-12-13 09:48:15,2024-12-13.csv
500101181,99,38,61,2024-12-13 12:31:15,2024-12-13.csv
500101032,61,36,25,2024-12-13 22:18:15,2024-12-13.csv
500101033,40,35,5,2024-12-13 02:07:15,2024-12-13.csv
500101181,99,69,22,2024-12-13 22:27:15,2024-12-13.csv
500119006,92,34,57,2024-12-13 01:01:14,2024-12-13.csv
500101022,99,42,28,2024-12-13 21:57:15,2024-12-13.csv
500119070,48,29,19,2024-12-13 04:36:15,2024-12-13.csv
500101033,40,32,8,2024-12-13 01:35:15,2024-12-13.csv
500119006,92,37,54,2024-12-13 01:44:15,2024-12-13.csv
500119070,48,43,5,2024-12-13 22:07:15,2024-12-13.csv
500119005,37,35,0,2024-12-13 00:47:14,2024-12-13.csv
500119005,37,35,0,2024-12-13 00:11:15,2024-12-13.csv
500101032,61,56,5,2024-12-13 03:12:14,2024-12-13.csv
500119070,48,29,19,2024-12-13 04:44:15,2024-12-13.csv
500101032,61,53,8,2024-12-13 01:25:15,2024-12-13.csv
500119048,53,32,21,2024-12-13 21:37:15,2024-12-13.csv
500119061,39,38,1,2024-12-13 14:08:15,2024-12-13.csv
500119090,40,38,1,2024-12-13 13:58:15,2024-12-13.csv
500119057,48,40,7,2024-12-13 14:37:15,2024-12-13.csv
500119061,39,32,7,2024-12-13 15:05:16,2024-12-13.csv
500119090,40,32,7,2024-12-13 14:18:16,2024-12-13.csv
500119070,48,40,8,2024-12-13 16:58:16,2024-12-13.csv
500119046,40,31,9,2024-12-13 14:42:15,2024-12-13.csv
500119068,66,38,14,2024-12-13 14:45:15,2024-12-13.csv
500101181,99,83,16,2024-12-13 16:58:16,2024-12-13.csv
500119005,37,33,2,2024-12-13 06:36:14,2024-12-13.csv
500119070,48,29,19,2024-12-13 06:19:15,2024-12-13.csv
500119075,48,31,8,2024-12-13 08:59:15,2024-12-13.csv
500101032,61,55,5,2024-12-13 06:31:14,2024-12-13.csv
500101032,61,54,6,2024-12-13 06:44:14,2024-12-13.csv
500101032,61,44,16,2024-12-13 07:48:15,2024-12-13.csv
500101032,61,39,21,2024-12-13 08:49:16,2024-12-13.csv
500101022,99,34,28,2024-12-13 07:49:15,2024-12-13.csv
500101181,99,53,46,2024-12-13 07:39:14,2024-12-13.csv
500101181,99,45,54,2024-12-13 07:49:15,2024-12-13.csv
500101181,99,91,0,2024-12-13 20:38:15,2024-12-13.csv
500119048,53,50,3,2024-12-13 19:26:15,2024-12-13.csv
500119070,48,43,5,2024-12-13 18:37:16,2024-12-13.csv
500119070,48,43,5,2024-12-13 21:24:15,2024-12-13.csv
500119048,53,47,6,2024-12-13 19:35:16,2024-12-13.csv
500101181,99,84,7,2024-12-13 19:38:15,2024-12-13.csv
500119048,53,39,14,2024-12-13 20:07:15,2024-12-13.csv
500101181,99,63,28,2024-12-13 19:08:15,2024-12-13.csv
500101022,99,41,29,2024-12-13 21:18:15,2024-12-13.csv
500119068,66,39,3,2024-12-13 11:37:15,2024-12-13.csv
500119068,66,38,4,2024-12-13 11:23:14,2024-12-13.csv
500119049,99,59,9,2024-12-13 11:27:15,2024-12-13.csv
500119090,40,29,10,2024-12-13 11:19:15,2024-12-13.csv
500119049,99,62,11,2024-12-13 10:20:17,2024-12-13.csv
500119068,66,47,17,2024-12-13 09:27:15,2024-12-13.csv
500119077,56,38,18,2024-12-13 10:39:15,2024-12-13.csv
500101022,99,42,57,2024-12-13 12:48:16,2024-12-13.csv
500101181,99,39,60,2024-12-13 12:58:16,2024-12-13.csv
500119070,48,40,8,2024-12-13 22:17:15,2024-12-13.csv
500119048,53,29,23,2024-12-13 01:36:14,2024-12-13.csv
500119005,37,32,4,2024-12-13 22:24:14,2024-12-13.csv
500119005,37,35,0,2024-12-13 03:07:15,2024-12-13.csv
500119006,92,36,55,2024-12-13 01:18:14,2024-12-13.csv
500101181,99,29,70,2024-12-13 04:39:14,2024-12-13.csv
500101032,61,53,8,2024-12-13 01:37:15,2024-12-13.csv
500119005,37,33,3,2024-12-13 22:06:15,2024-12-13.csv
500101181,99,87,4,2024-12-13 21:38:15,2024-12-13.csv
500101032,61,53,8,2024-12-13 00:18:15,2024-12-13.csv
500119058,33,33,0,2024-12-13 14:17:17,2024-12-13.csv
500119077,56,56,0,2024-12-13 15:25:17,2024-12-13.csv
500119058,33,32,1,2024-12-13 14:28:16,2024-12-13.csv
500119077,56,55,1,2024-12-13 15:08:16,2024-12-13.csv
500119090,40,38,1,2024-12-13 14:08:16,2024-12-13.csv
500101181,99,97,2,2024-12-13 16:38:17,2024-12-13.csv
500119061,39,37,2,2024-12-13 14:40:17,2024-12-13.csv
500119061,39,36,3,2024-12-13 13:58:15,2024-12-13.csv
500119077,56,53,3,2024-12-13 13:56:16,2024-12-13.csv
500119057,48,36,11,2024-12-13 15:53:15,2024-12-13.csv
500119048,53,36,17,2024-12-13 17:18:16,2024-12-13.csv
500101181,99,74,25,2024-12-13 16:18:16,2024-12-13.csv
500101181,99,58,41,2024-12-13 16:07:16,2024-12-13.csv
500101022,99,39,60,2024-12-13 15:28:15,2024-12-13.csv
500101181,99,35,64,2024-12-13 15:53:15,2024-12-13.csv
500101033,40,32,8,2024-12-13 06:48:15,2024-12-13.csv
500101033,40,29,11,2024-12-13 07:39:15,2024-12-13.csv
500101032,61,50,10,2024-12-13 07:27:15,2024-12-13.csv
500101032,61,49,11,2024-12-13 07:39:15,2024-12-13.csv
500119006,92,41,50,2024-12-13 07:39:15,2024-12-13.csv
500119006,92,39,52,2024-12-13 07:49:15,2024-12-13.csv
500101022,99,49,13,2024-12-13 06:05:16,2024-12-13.csv
500101181,99,29,70,2024-12-13 06:29:14,2024-12-13.csv
500101181,99,91,0,2024-12-13 20:17:15,2024-12-13.csv
500119094,40,31,0,2024-12-13 18:40:19,2024-12-13.csv
500119070,48,44,4,2024-12-13 21:17:15,2024-12-13.csv
500119048,53,48,5,2024-12-13 19:06:15,2024-12-13.csv
500119070,48,43,5,2024-12-13 21:07:15,2024-12-13.csv
500119045,45,33,12,2024-12-13 19:05:17,2024-12-13.csv
500119048,53,38,15,2024-12-13 20:17:15,2024-12-13.csv
500119048,53,36,17,2024-12-13 20:58:15,2024-12-13.csv
500119048,53,34,19,2024-12-13 21:22:15,2024-12-13.csv
500101022,99,47,23,2024-12-13 21:08:15,2024-12-13.csv
500101181,99,67,32,2024-12-13 17:38:15,2024-12-13.csv
500101181,99,59,40,2024-12-13 18:18:15,2024-12-13.csv
500101022,99,41,57,2024-12-13 17:58:16,2024-12-13.csv
500119049,99,68,0,2024-12-13 11:58:15,2024-12-13.csv
500119067,42,32,0,2024-12-13 09:28:14,2024-12-13.csv
500119068,66,55,0,2024-12-13 10:07:15,2024-12-13.csv
500119086,51,31,0,2024-12-13 11:23:15,2024-12-13.csv
500119077,56,38,18,2024-12-13 10:18:15,2024-12-13.csv
500119077,56,29,27,2024-12-13 12:47:15,2024-12-13.csv
500119049,99,50,32,2024-12-13 09:39:14,2024-12-13.csv
500119049,99,33,35,2024-12-13 12:32:15,2024-12-13.csv
500101022,99,45,54,2024-12-13 12:58:16,2024-12-13.csv
500101181,99,74,17,2024-12-13 22:18:15,2024-12-13.csv
500101181,99,70,21,2024-12-13 22:32:14,2024-12-13.csv
500101181,99,41,50,2024-12-13 22:48:15,2024-12-13.csv
500101181,99,32,67,2024-12-13 04:29:14,2024-12-13.csv
500119005,37,34,1,2024-12-13 00:07:15,2024-12-13.csv
500119006,92,32,59,2024-12-13 00:36:15,2024-12-13.csv
500119006,92,39,52,2024-12-13 01:59:15,2024-12-13.csv
500119067,42,29,1,2024-12-13 13:38:16,2024-12-13.csv
500119090,40,37,2,2024-12-13 14:28:17,2024-12-13.csv
500119077,56,53,3,2024-12-13 15:49:15,2024-12-13.csv
500119046,40,36,4,2024-12-13 13:55:18,2024-12-13.csv
500119057,48,42,5,2024-12-13 14:18:15,2024-12-13.csv
500101181,99,93,6,2024-12-13 16:48:15,2024-12-13.csv
500119077,56,50,6,2024-12-13 16:35:16,2024-12-13.csv
500119090,40,31,8,2024-12-13 14:55:16,2024-12-13.csv
500119057,48,37,10,2024-12-13 15:42:14,2024-12-13.csv
500101022,99,40,59,2024-12-13 16:37:16,2024-12-13.csv
500101181,99,40,59,2024-12-13 15:28:15,2024-12-13.csv
500101033,40,34,6,2024-12-13 06:23:14,2024-12-13.csv
500119094,40,31,0,2024-12-13 18:20:19,2024-12-13.csv
500119048,53,46,7,2024-12-13 19:42:15,2024-12-13.csv
500119070,48,37,11,2024-12-13 18:57:15,2024-12-13.csv
500119070,48,35,13,2024-12-13 19:12:15,2024-12-13.csv
500119070,48,33,15,2024-12-13 19:05:17,2024-12-13.csv
500119048,53,36,17,2024-12-13 21:06:15,2024-12-13.csv
500119048,53,35,18,2024-12-13 21:11:15,2024-12-13.csv
500101022,99,46,24,2024-12-13 21:25:16,2024-12-13.csv
500101181,99,47,52,2024-12-13 17:48:15,2024-12-13.csv
500119086,51,51,0,2024-12-13 09:21:15,2024-12-13.csv
500119068,66,41,1,2024-12-13 10:58:15,2024-12-13.csv
500119068,66,41,1,2024-12-13 11:19:16,2024-12-13.csv
500119075,48,36,3,2024-12-13 09:39:14,2024-12-13.csv
500119049,99,63,5,2024-12-13 10:49:14,2024-12-13.csv
500119046,40,34,6,2024-12-13 12:48:16,2024-12-13.csv
500119049,99,51,17,2024-12-13 10:58:15,2024-12-13.csv
500101181,99,40,59,2024-12-13 12:47:15,2024-12-13.csv
500101181,99,37,62,2024-12-13 12:29:15,2024-12-13.csv
500101181,99,29,62,2024-12-13 22:58:15,2024-12-13.csv
500101032,61,45,16,2024-12-13 22:54:15,2024-12-13.csv
500119070,48,42,6,2024-12-13 21:56:15,2024-12-13.csv
500101181,99,81,10,2024-12-13 21:58:15,2024-12-13.csv
500101032,61,34,27,2024-12-13 22:08:15,2024-12-13.csv
500101181,99,83,8,2024-12-13 22:08:16,2024-12-13.csv
500101032,61,49,12,2024-12-13 23:13:15,2024-12-13.csv
500119006,92,37,54,2024-12-13 01:24:15,2024-12-13.csv
500119077,56,56,0,2024-12-13 14:52:16,2024-12-13.csv
500119077,56,55,1,2024-12-13 15:19:15,2024-12-13.csv
500119061,39,37,2,2024-12-13 14:28:17,2024-12-13.csv
500119077,56,54,2,2024-12-13 15:48:14,2024-12-13.csv
500119057,48,44,3,2024-12-13 14:56:15,2024-12-13.csv
500119090,40,35,4,2024-12-13 13:28:15,2024-12-13.csv
500119070,48,42,6,2024-12-13 16:59:15,2024-12-13.csv
500119094,40,33,7,2024-12-13 16:58:15,2024-12-13.csv
500119077,56,48,8,2024-12-13 16:27:15,2024-12-13.csv
500119057,48,37,10,2024-12-13 15:38:15,2024-12-13.csv
500101022,99,67,31,2024-12-13 17:18:16,2024-12-13.csv
500119005,37,34,1,2024-12-13 06:16:14,2024-12-13.csv
500119006,92,42,49,2024-12-13 07:19:16,2024-12-13.csv
500101022,99,51,11,2024-12-13 05:25:15,2024-12-13.csv
500119094,40,31,0,2024-12-13 18:18:14,2024-12-13.csv
500101181,99,90,1,2024-12-13 21:08:15,2024-12-13.csv
500101181,99,89,2,2024-12-13 20:58:16,2024-12-13.csv
500119070,48,46,2,2024-12-13 20:46:16,2024-12-13.csv
500101181,99,88,3,2024-12-13 21:23:15,2024-12-13.csv
500119045,45,42,3,2024-12-13 19:33:16,2024-12-13.csv
500119070,48,45,3,2024-12-13 20:30:17,2024-12-13.csv
500119070,48,41,7,2024-12-13 19:47:15,2024-12-13.csv
500119048,53,45,8,2024-12-13 18:57:15,2024-12-13.csv
500119045,45,32,13,2024-12-13 18:28:15,2024-12-13.csv
500119070,48,34,14,2024-12-13 18:16:15,2024-12-13.csv
500119070,48,33,15,2024-12-13 17:58:16,2024-12-13.csv
500119045,45,29,16,2024-12-13 18:18:15,2024-12-13.csv
500119068,66,64,0,2024-12-13 09:08:15,2024-12-13.csv
500119067,42,29,1,2024-12-13 11:56:16,2024-12-13.csv
500119068,66,42,1,2024-12-13 10:49:14,2024-12-13.csv
500119049,99,56,12,2024-12-13 12:18:15,2024-12-13.csv
500119068,66,39,16,2024-12-13 10:36:15,2024-12-13.csv
500119049,99,60,18,2024-12-13 09:48:15,2024-12-13.csv
500119049,99,45,37,2024-12-13 09:28:14,2024-12-13.csv
500119049,99,29,69,2024-12-13 09:14:14,2024-12-13.csv
500119005,37,31,5,2024-12-13 22:18:15,2024-12-13.csv
500119006,92,44,47,2024-12-13 02:44:14,2024-12-13.csv
500101022,99,41,13,2024-12-13 04:19:14,2024-12-13.csv
500119006,92,40,51,2024-12-13 02:06:15,2024-12-13.csv
500119005,37,35,1,2024-12-13 21:54:15,2024-12-13.csv
500119070,48,35,13,2024-12-13 22:48:15,2024-12-13.csv
500101022,99,58,12,2024-12-13 21:48:15,2024-12-13.csv
500101032,61,49,12,2024-12-13 00:08:15,2024-12-13.csv
500119046,40,39,1,2024-12-13 13:39:15,2024-12-13.csv
500119058,33,32,1,2024-12-13 14:06:15,2024-12-13.csv
500119090,40,37,2,2024-12-13 13:38:16,2024-12-13.csv
500119061,39,34,5,2024-12-13 14:57:15,2024-12-13.csv
500119077,56,50,6,2024-12-13 13:37:15,2024-12-13.csv
500101181,99,92,7,2024-12-13 17:18:16,2024-12-13.csv
500119057,48,34,13,2024-12-13 16:07:16,2024-12-13.csv
500119068,66,39,13,2024-12-13 14:34:15,2024-12-13.csv
500119075,48,36,11,2024-12-13 08:08:15,2024-12-13.csv
500101032,61,55,5,2024-12-13 05:42:15,2024-12-13.csv
500101032,61,37,23,2024-12-13 07:58:15,2024-12-13.csv
500119068,66,43,21,2024-12-13 08:59:15,2024-12-13.csv
500101181,99,91,0,2024-12-13 21:18:15,2024-12-13.csv
500119094,40,31,0,2024-12-13 18:38:15,2024-12-13.csv
500119070,48,47,1,2024-12-13 17:28:15,2024-12-13.csv
500119045,45,40,5,2024-12-13 19:25:15,2024-12-13.csv
500119048,53,48,5,2024-12-13 18:04:15,2024-12-13.csv
500119070,48,41,7,2024-12-13 20:07:15,2024-12-13.csv
500119048,53,45,8,2024-12-13 19:50:15,2024-12-13.csv
500101181,99,82,9,2024-12-13 20:08:15,2024-12-13.csv
500119048,53,37,16,2024-12-13 20:47:15,2024-12-13.csv
500119048,53,34,19,2024-12-13 17:27:16,2024-12-13.csv
500101022,99,46,24,2024-12-13 20:48:15,2024-12-13.csv
500101022,99,36,31,2024-12-13 20:37:14,2024-12-13.csv
500119049,99,29,70,2024-12-13 19:56:15,2024-12-13.csv
500119049,99,68,0,2024-12-13 10:25:16,2024-12-13.csv
500119049,99,68,0,2024-12-13 11:49:15,2024-12-13.csv
500119067,42,29,1,2024-12-13 11:07:15,2024-12-13.csv
500119068,66,41,1,2024-12-13 12:08:15,2024-12-13.csv
500119086,51,29,2,2024-12-13 12:08:15,2024-12-13.csv
500119086,51,36,9,2024-12-13 09:59:15,2024-12-13.csv
500119068,66,45,10,2024-12-13 09:59:15,2024-12-13.csv
500119049,99,61,12,2024-12-13 10:19:15,2024-12-13.csv
500119077,56,37,19,2024-12-13 10:08:16,2024-12-13.csv
500119049,99,58,20,2024-12-13 09:59:15,2024-12-13.csv
500119077,56,29,27,2024-12-13 09:28:14,2024-12-13.csv
500119049,99,35,33,2024-12-13 12:29:15,2024-12-13.csv
500101033,40,36,4,2024-12-13 03:32:14,2024-12-13.csv
500101032,61,52,9,2024-12-13 23:58:15,2024-12-13.csv
500101033,40,29,11,2024-12-13 01:17:15,2024-12-13.csv
500119070,48,29,19,2024-12-13 23:07:15,2024-12-13.csv
500101032,61,47,14,2024-12-13 23:07:15,2024-12-13.csv
500101022,99,52,10,2024-12-13 04:23:15,2024-12-13.csv
500119005,37,35,0,2024-12-13 00:23:16,2024-12-13.csv
500119070,48,42,6,2024-12-13 21:37:15,2024-12-13.csv
500119058,33,33,0,2024-12-13 14:32:15,2024-12-13.csv
500119046,40,39,1,2024-12-13 13:28:16,2024-12-13.csv
500119067,42,29,1,2024-12-13 13:58:16,2024-12-13.csv
500119061,39,31,8,2024-12-13 15:27:14,2024-12-13.csv
500119077,56,45,11,2024-12-13 16:55:17,2024-12-13.csv
500119057,48,29,18,2024-12-13 14:07:15,2024-12-13.csv
500119077,56,38,18,2024-12-13 13:18:15,2024-12-13.csv
500119068,66,32,20,2024-12-13 14:58:15,2024-12-13.csv
500101033,40,33,7,2024-12-13 06:38:15,2024-12-13.csv
500119075,48,31,8,2024-12-13 08:48:15,2024-12-13.csv
500119048,53,29,23,2024-12-13 06:04:15,2024-12-13.csv
500101022,99,45,17,2024-12-13 06:29:14,2024-12-13.csv
500101022,99,37,25,2024-12-13 06:37:14,2024-12-13.csv
500101022,99,35,27,2024-12-13 07:39:15,2024-12-13.csv
500119070,48,43,5,2024-12-13 19:58:15,2024-12-13.csv
500119048,53,43,10,2024-12-13 17:56:15,2024-12-13.csv
500101181,99,61,38,2024-12-13 18:58:15,2024-12-13.csv
500101022,99,57,41,2024-12-13 17:27:16,2024-12-13.csv
500101022,99,53,45,2024-12-13 17:38:15,2024-12-13.csv
500101181,99,43,56,2024-12-13 18:47:16,2024-12-13.csv
500101030,34,34,0,2024-12-13 09:25:18,2024-12-13.csv
500119067,42,32,0,2024-12-13 09:13:14,2024-12-13.csv
500119086,51,31,0,2024-12-13 10:59:15,2024-12-13.csv
500119047,30,29,1,2024-12-13 09:59:15,2024-12-13.csv
500101030,34,29,5,2024-12-13 09:03:15,2024-12-13.csv
500119046,40,35,5,2024-12-13 12:58:16,2024-12-13.csv
500119068,66,31,11,2024-12-13 12:18:15,2024-12-13.csv
500119077,56,29,27,2024-12-13 11:26:15,2024-12-13.csv
500119077,56,29,27,2024-12-13 12:01:15,2024-12-13.csv
500119048,53,29,24,2024-12-13 22:14:14,2024-12-13.csv
500119070,48,33,15,2024-12-13 22:53:15,2024-12-13.csv
500119005,37,33,2,2024-12-13 01:05:16,2024-12-13.csv
500101032,61,55,5,2024-12-13 03:29:14,2024-12-13.csv
500119070,48,37,11,2024-12-13 22:32:14,2024-12-13.csv
500119005,37,35,0,2024-12-13 04:35:16,2024-12-13.csv
500119005,37,33,3,2024-12-13 21:44:15,2024-12-13.csv
500119005,37,34,1,2024-12-13 01:22:15,2024-12-13.csv
500101022,99,52,18,2024-12-13 21:38:14,2024-12-13.csv
500119077,56,56,0,2024-12-13 14:18:15,2024-12-13.csv
500119058,33,32,1,2024-12-13 14:56:16,2024-12-13.csv
500119061,39,38,1,2024-12-13 14:35:16,2024-12-13.csv
500119077,56,53,3,2024-12-13 16:14:15,2024-12-13.csv
500119046,40,34,6,2024-12-13 14:34:15,2024-12-13.csv
500119090,40,33,6,2024-12-13 13:18:15,2024-12-13.csv
500101181,99,40,59,2024-12-13 15:46:14,2024-12-13.csv
500101022,99,32,67,2024-12-13 15:18:16,2024-12-13.csv
500101022,99,29,70,2024-12-13 16:08:16,2024-12-13.csv
500119005,37,33,2,2024-12-13 06:21:14,2024-12-13.csv
500119005,37,34,1,2024-12-13 06:49:15,2024-12-13.csv
500119075,48,33,14,2024-12-13 07:58:15,2024-12-13.csv
500119086,51,35,16,2024-12-13 08:59:14,2024-12-13.csv
500119045,45,45,0,2024-12-13 19:48:15,2024-12-13.csv
500119005,37,31,5,2024-12-13 21:24:15,2024-12-13.csv
500119048,53,48,5,2024-12-13 18:25:15,2024-12-13.csv
500119077,56,37,19,2024-12-13 17:26:15,2024-12-13.csv
500101181,99,47,52,2024-12-13 18:28:15,2024-12-13.csv
500101181,99,34,65,2024-12-13 18:38:15,2024-12-13.csv
500119075,48,39,0,2024-12-13 09:28:15,2024-12-13.csv
500119067,42,29,1,2024-12-13 10:19:16,2024-12-13.csv
500119049,99,66,2,2024-12-13 11:19:15,2024-12-13.csv
500119068,66,48,7,2024-12-13 10:20:17,2024-12-13.csv
500119086,51,41,10,2024-12-13 09:39:15,2024-12-13.csv
500119077,56,38,18,2024-12-13 10:59:15,2024-12-13.csv
500101032,61,55,6,2024-12-13 02:24:15,2024-12-13.csv
500119006,92,45,46,2024-12-13 02:54:14,2024-12-13.csv
500119005,37,34,1,2024-12-13 04:13:16,2024-12-13.csv
500101032,61,45,16,2024-12-13 22:46:15,2024-12-13.csv
500119005,37,34,1,2024-12-13 01:34:14,2024-12-13.csv
500101033,40,34,6,2024-12-13 01:40:16,2024-12-13.csv
500119070,48,44,4,2024-12-13 21:48:15,2024-12-13.csv
500119006,92,33,58,2024-12-13 00:58:14,2024-12-13.csv
500119048,53,31,21,2024-12-13 00:07:15,2024-12-13.csv
500119006,92,33,58,2024-12-13 00:17:14,2024-12-13.csv
500119048,53,29,23,2024-12-13 00:36:15,2024-12-13.csv
500119061,39,37,2,2024-12-13 14:18:15,2024-12-13.csv
500119058,33,29,4,2024-12-13 13:37:15,2024-12-13.csv
500119057,48,42,5,2024-12-13 14:45:15,2024-12-13.csv
500119061,39,32,7,2024-12-13 15:19:15,2024-12-13.csv
500119077,56,48,8,2024-12-13 16:48:15,2024-12-13.csv
500119090,40,29,10,2024-12-13 14:46:16,2024-12-13.csv
