sno,total,available_rent_bikes,available_return_bikes,infoTime
500119006,92,49,43,2024-11-01 22:17:14
500119049,99,1,96,2024-11-01 23:06:15
500119048,53,21,31,2024-11-01 23:15:17
500119049,99,3,94,2024-11-01 22:08:15
500119048,53,47,5,2024-11-01 22:04:16
500119049,99,51,5,2024-11-01 11:48:15
500119059,68,60,7,2024-11-01 11:55:17
500119049,99,48,8,2024-11-01 10:27:15
500119077,56,36,10,2024-11-01 11:58:16
500119068,66,33,15,2024-11-01 11:27:16
500119049,99,40,16,2024-11-01 10:08:15
500119068,66,30,18,2024-11-01 13:07:16
500119059,68,47,20,2024-11-01 12:47:15
500119049,99,32,24,2024-11-01 09:48:16
500119068,66,15,33,2024-11-01 12:28:15
500119068,66,15,33,2024-11-01 12:37:15
500119049,99,25,39,2024-11-01 12:55:18
500101032,61,16,45,2024-11-01 12:46:15
500101022,99,47,51,2024-11-01 12:38:15
500119048,53,0,51,2024-11-01 11:18:15
500101032,61,3,58,2024-11-01 10:38:15
500101032,61,2,59,2024-11-01 09:37:15
500119006,92,25,67,2024-11-01 11:38:16
500119006,92,21,71,2024-11-01 09:33:16
500119096,99,17,82,2024-11-01 10:27:15
500119096,99,11,88,2024-11-01 10:58:16
500101181,99,2,93,2024-11-01 11:58:16
500101181,99,0,95,2024-11-01 10:47:17
500119096,99,4,95,2024-11-01 12:53:14
500101022,99,2,96,2024-11-01 10:48:16
500119049,99,6,91,2024-11-01 21:57:16
500101181,99,97,0,2024-11-01 16:17:15
500119059,68,67,0,2024-11-01 14:38:16
500119059,68,65,2,2024-11-01 14:47:15
500119049,99,57,7,2024-11-01 15:08:16
500119068,66,40,11,2024-11-01 15:08:16
500119077,56,29,20,2024-11-01 16:27:16
500119068,66,23,28,2024-11-01 15:28:15
500119049,99,35,29,2024-11-01 13:38:15
500119059,68,38,30,2024-11-01 16:58:16
500101022,99,67,32,2024-11-01 16:08:16
500119048,53,14,37,2024-11-01 15:38:15
500101032,61,15,46,2024-11-01 14:28:15
500119048,53,4,47,2024-11-01 14:45:17
500101032,61,13,48,2024-11-01 14:48:16
500119048,53,2,49,2024-11-01 13:47:18
500119048,53,1,50,2024-11-01 13:56:15
500101032,61,7,54,2024-11-01 15:16:16
500119049,99,24,56,2024-11-01 16:27:15
500119006,92,30,62,2024-11-01 16:08:16
500119006,92,29,63,2024-11-01 17:16:15
500119049,99,28,64,2024-11-01 16:48:16
500101181,99,4,91,2024-11-01 13:48:15
500119059,68,65,2,2024-11-01 08:58:15
500101181,99,91,4,2024-11-01 06:15:16
500119068,66,61,4,2024-11-01 08:26:15
500101022,99,72,5,2024-11-01 06:48:15
500101022,99,62,15,2024-11-01 07:48:15
500101181,99,77,18,2024-11-01 07:48:15
500101032,61,37,23,2024-11-01 06:26:14
500101032,61,35,25,2024-11-01 06:44:14
500101032,61,34,26,2024-11-01 06:56:15
500119077,56,26,27,2024-11-01 08:27:15
500119048,53,22,29,2024-11-01 07:57:15
500119077,56,18,35,2024-11-01 07:27:16
500101032,61,18,42,2024-11-01 08:38:15
500119006,92,47,45,2024-11-01 07:42:15
500119096,99,40,59,2024-11-01 07:15:16
500119006,92,29,63,2024-11-01 08:58:15
500101022,99,3,95,2024-11-01 08:58:15
500119048,53,52,0,2024-11-01 17:22:16
500101022,99,38,2,2024-11-01 19:18:15
500101022,99,31,6,2024-11-01 19:08:15
500101181,99,49,6,2024-11-01 19:08:15
500101181,99,78,19,2024-11-01 17:48:15
500119077,56,26,29,2024-11-01 18:28:16
500101032,61,24,37,2024-11-01 21:18:15
500101032,61,19,42,2024-11-01 21:08:16
500119059,68,19,49,2024-11-01 17:57:16
500101032,61,5,56,2024-11-01 19:08:15
500101032,61,4,57,2024-11-01 19:58:15
500101032,61,0,61,2024-11-01 17:25:18
500119006,92,31,61,2024-11-01 17:27:17
500119006,92,31,61,2024-11-01 21:10:19
500119059,68,5,63,2024-11-01 21:04:15
500119068,66,0,66,2024-11-01 20:07:16
500119006,92,23,69,2024-11-01 19:26:16
500119096,99,6,92,2024-11-01 18:07:16
500119096,99,6,92,2024-11-01 18:22:16
500119049,99,4,93,2024-11-01 20:23:15
500119049,99,2,95,2024-11-01 20:37:16
500119048,53,29,23,2024-11-01 22:44:15
500119096,99,39,60,2024-11-01 04:00:20
500119059,68,62,5,2024-11-01 04:27:15
500101181,99,52,3,2024-11-01 21:48:15
500119096,99,16,82,2024-11-01 22:11:15
500101181,99,9,46,2024-11-01 23:18:14
500101181,99,95,2,2024-11-01 03:58:06
500119006,92,48,44,2024-11-01 22:57:14
500101032,61,58,2,2024-11-01 23:51:16
500119077,56,45,1,2024-11-01 11:48:15
500119059,68,64,3,2024-11-01 11:45:17
