sno,total,available_rent_bikes,available_return_bikes,infoTime
500101032,61,60,1,2024-09-18 01:47:14
500101022,99,60,12,2024-09-18 01:47:17
500101181,99,78,20,2024-09-18 01:57:18
500101022,99,0,72,2024-09-18 00:17:17
500101022,99,0,72,2024-09-18 00:33:15
500101181,99,0,98,2024-09-18 00:12:15
500101181,99,0,98,2024-09-18 00:37:15
500119006,92,33,59,2024-09-18 00:53:16
500119006,92,29,63,2024-09-18 00:35:17
500119096,99,18,81,2024-09-18 00:02:16
500119059,68,2,66,2024-09-18 03:06:14
500119049,99,65,0,2024-09-18 11:47:15
500119049,99,65,0,2024-09-18 11:58:21
500119068,66,66,0,2024-09-18 09:22:15
500119077,56,46,0,2024-09-18 11:26:15
500119077,56,45,1,2024-09-18 11:58:21
500119068,66,35,5,2024-09-18 11:58:21
500101032,61,51,10,2024-09-18 12:47:16
500119077,56,34,12,2024-09-18 12:06:21
500101032,61,45,16,2024-09-18 12:28:21
500119068,66,19,21,2024-09-18 10:54:18
500119068,66,18,22,2024-09-18 10:46:18
500119077,56,13,33,2024-09-18 12:27:21
500101032,61,15,46,2024-09-18 12:08:22
500119049,99,52,47,2024-09-18 09:08:19
500101032,61,13,48,2024-09-18 11:58:19
500119059,68,20,48,2024-09-18 09:08:19
500119048,53,1,52,2024-09-18 13:07:18
500119048,53,0,53,2024-09-18 11:37:19
500119048,53,0,53,2024-09-18 12:08:22
500119048,53,0,53,2024-09-18 09:20:19
500119049,99,9,56,2024-09-18 12:18:23
500101032,61,3,58,2024-09-18 10:38:18
500119049,99,5,60,2024-09-18 12:48:17
500119059,68,8,60,2024-09-18 12:27:20
500119059,68,8,60,2024-09-18 12:45:19
500119049,99,3,62,2024-09-18 12:28:21
500119059,68,5,63,2024-09-18 12:58:18
500119059,68,3,65,2024-09-18 11:47:18
500119059,68,2,66,2024-09-18 12:18:23
500119006,92,15,77,2024-09-18 11:57:18
500119006,92,13,79,2024-09-18 12:55:21
500101022,99,13,84,2024-09-18 12:08:22
500119006,92,2,90,2024-09-18 09:28:18
500119096,99,7,92,2024-09-18 13:08:20
500101022,99,3,94,2024-09-18 09:28:17
500101181,99,1,94,2024-09-18 09:55:18
500119096,99,5,94,2024-09-18 12:36:17
500101022,99,2,95,2024-09-18 11:28:17
500101181,99,0,95,2024-09-18 09:17:18
500101181,99,2,95,2024-09-18 10:18:19
500101022,99,1,96,2024-09-18 09:23:17
500101022,99,1,96,2024-09-18 10:11:17
500101022,99,1,96,2024-09-18 10:35:21
500101181,99,2,97,2024-09-18 10:57:20
500119096,99,1,98,2024-09-18 10:16:15
500119096,99,1,98,2024-09-18 11:20:18
500119096,99,1,98,2024-09-18 12:17:20
500119049,99,2,97,2024-09-18 01:24:18
500119049,99,66,0,2024-09-18 14:27:15
500119068,66,44,0,2024-09-18 16:12:15
500119068,66,44,0,2024-09-18 14:47:18
500119077,56,45,1,2024-09-18 16:00:17
500119077,56,45,1,2024-09-18 13:18:18
