sno,total,available_rent_bikes,available_return_bikes,infoTime
500119068,66,4,62,2024-09-25 00:09:16
500101181,99,7,72,2024-09-25 01:07:18
500101181,99,9,70,2024-09-25 00:31:16
500101181,99,8,71,2024-09-25 00:58:16
500119006,92,77,15,2024-09-25 00:43:17
500119049,99,2,95,2024-09-25 00:23:16
500119068,66,5,61,2024-09-25 00:06:17
500119049,99,2,95,2024-09-25 02:27:17
500119068,66,3,63,2024-09-25 02:39:17
500101032,61,57,2,2024-09-25 02:42:16
500119048,53,19,34,2024-09-25 23:58:17
500119077,56,0,56,2024-09-25 21:28:15
500119059,68,0,68,2024-09-25 21:23:16
500119096,99,21,78,2024-09-25 22:10:18
500119048,53,37,16,2024-09-25 22:18:16
500119006,92,42,50,2024-09-25 22:17:17
500119049,99,0,99,2024-09-25 22:36:15
500119077,56,1,55,2024-09-25 22:28:14
500119049,99,2,95,2024-09-25 03:45:17
500119049,99,0,99,2024-09-25 23:47:16
500119096,99,26,73,2024-09-25 23:23:16
500101022,99,1,39,2024-09-25 04:23:16
500119049,99,0,99,2024-09-25 23:33:15
500101022,99,1,54,2024-09-25 23:38:17
500119096,99,23,76,2024-09-25 22:26:17
500101181,99,5,93,2024-09-25 23:28:16
500101032,61,49,12,2024-09-25 21:38:17
500119048,53,53,0,2024-09-25 21:33:15
500119048,53,53,0,2024-09-25 17:38:18
500119048,53,53,0,2024-09-25 20:58:19
500101181,99,98,1,2024-09-25 20:18:17
500101181,99,98,1,2024-09-25 20:37:18
500101181,99,98,1,2024-09-25 21:16:17
500101181,99,98,1,2024-09-25 21:25:18
500119048,53,52,1,2024-09-25 19:05:19
500101022,99,53,2,2024-09-25 20:48:18
500119077,56,54,2,2024-09-25 19:10:20
500119077,56,44,2,2024-09-25 18:38:17
500119077,56,53,3,2024-09-25 18:48:18
500101022,99,50,5,2024-09-25 20:38:17
500101181,99,94,5,2024-09-25 20:48:18
500101181,99,93,6,2024-09-25 17:48:18
500101181,99,92,7,2024-09-25 17:57:22
500119077,56,49,7,2024-09-25 19:41:16
500101181,99,87,12,2024-09-25 18:38:18
500101022,99,18,23,2024-09-25 18:17:22
500101022,99,17,24,2024-09-25 19:08:19
500119049,99,71,28,2024-09-25 20:08:18
500119077,56,28,28,2024-09-25 20:28:17
500101032,61,27,34,2024-09-25 17:38:18
500119049,99,61,38,2024-09-25 20:28:17
500119077,56,1,45,2024-09-25 17:44:18
500101032,61,7,54,2024-09-25 17:48:18
500119077,56,2,54,2024-09-25 21:13:17
500101032,61,4,57,2024-09-25 19:38:17
500101032,61,4,57,2024-09-25 18:58:19
500101032,61,2,59,2024-09-25 19:28:18
500101032,61,0,61,2024-09-25 18:08:15
500119006,92,29,63,2024-09-25 17:36:19
500119059,68,3,65,2024-09-25 17:28:18
500119006,92,24,68,2024-09-25 21:03:18
500119059,68,0,68,2024-09-25 19:06:15
500119059,68,0,68,2024-09-25 20:52:15
500119006,92,23,69,2024-09-25 17:57:22
500119096,99,8,91,2024-09-25 18:52:17
500119049,99,1,98,2024-09-25 21:28:17
500119006,92,84,8,2024-09-25 03:06:17
500101022,99,39,1,2024-09-25 05:17:16
500101022,99,46,2,2024-09-25 07:38:18
500119006,92,88,4,2024-09-25 07:07:17
500119006,92,86,6,2024-09-25 05:58:16
500119006,92,85,7,2024-09-25 07:18:19
500101022,99,40,8,2024-09-25 06:17:16
500101032,61,48,9,2024-09-25 06:32:17
500119077,56,42,14,2024-09-25 08:28:18
500119077,56,35,16,2024-09-25 08:47:17
500119048,53,36,17,2024-09-25 05:38:17
500119006,92,70,22,2024-09-25 08:18:18
500101032,61,31,26,2024-09-25 07:48:18
500119006,92,61,31,2024-09-25 08:38:18
500119059,68,37,31,2024-09-25 08:57:17
500101181,99,59,35,2024-09-25 06:56:18
500101032,61,14,43,2024-09-25 07:58:20
500119096,99,50,48,2024-09-25 07:56:20
500101181,99,49,49,2024-09-25 08:18:18
500119048,53,4,49,2024-09-25 07:58:20
500119049,99,49,50,2024-09-25 08:58:18
500119077,56,5,51,2024-09-25 07:42:18
500119068,66,12,54,2024-09-25 08:18:18
500101032,61,2,55,2024-09-25 08:48:17
500119006,92,36,56,2024-09-25 08:58:18
500119096,99,42,56,2024-09-25 08:28:17
500119049,99,15,82,2024-09-25 07:48:18
500119049,99,11,86,2024-09-25 07:31:19
500119049,99,9,88,2024-09-25 07:26:20
500119049,99,7,90,2024-09-25 07:15:20
500119049,99,5,92,2024-09-25 06:50:19
500101022,99,4,94,2024-09-25 08:38:18
500101022,99,2,96,2024-09-25 08:18:18
500119077,56,46,0,2024-09-25 13:47:18
500119049,99,61,1,2024-09-25 13:18:17
500119049,99,61,1,2024-09-25 13:35:17
500119068,66,33,1,2024-09-25 13:58:15
500119077,56,45,1,2024-09-25 13:17:19
500119077,56,45,1,2024-09-25 13:56:18
500101181,99,97,2,2024-09-25 16:48:18
500119077,56,43,3,2024-09-25 16:09:20
500119048,53,44,9,2024-09-25 16:48:18
500119068,66,21,13,2024-09-25 15:17:20
500119059,68,51,17,2024-09-25 16:38:18
500119059,68,47,21,2024-09-25 16:56:19
500119068,66,13,21,2024-09-25 16:56:19
500119049,99,39,23,2024-09-25 15:18:21
500119059,68,43,25,2024-09-25 14:18:18
500101032,61,35,26,2024-09-25 17:18:19
500119048,53,24,29,2024-09-25 16:18:17
500101032,61,29,32,2024-09-25 16:38:18
500119048,53,13,40,2024-09-25 15:55:23
500101032,61,17,44,2024-09-25 16:26:18
500119048,53,9,44,2024-09-25 15:18:21
500119049,99,18,44,2024-09-25 15:48:20
500101032,61,13,48,2024-09-25 13:47:17
500101181,99,50,49,2024-09-25 15:58:19
500119048,53,4,49,2024-09-25 14:34:15
500119048,53,1,52,2024-09-25 14:08:18
500119048,53,0,53,2024-09-25 13:38:16
500119048,53,0,53,2024-09-25 13:58:15
500119049,99,7,55,2024-09-25 15:58:20
500119049,99,5,57,2024-09-25 16:09:20
500119049,99,10,60,2024-09-25 17:18:19
500119006,92,31,61,2024-09-25 16:46:18
500119006,92,31,61,2024-09-25 16:17:20
500119006,92,30,62,2024-09-25 16:58:19
500101022,99,28,71,2024-09-25 16:38:18
500101022,99,21,78,2024-09-25 15:48:20
500119006,92,13,79,2024-09-25 13:27:19
500101022,99,15,84,2024-09-25 16:18:17
500101181,99,13,86,2024-09-25 14:58:18
500119006,92,5,87,2024-09-25 14:07:17
500119006,92,3,89,2024-09-25 14:13:18
500119006,92,1,91,2024-09-25 14:22:18
500119006,92,1,91,2024-09-25 15:17:19
500101181,99,5,94,2024-09-25 14:38:18
500101022,99,4,95,2024-09-25 14:18:18
500101181,99,3,95,2024-09-25 13:16:16
500119096,99,4,95,2024-09-25 16:37:19
500119096,99,3,96,2024-09-25 14:55:20
500101022,99,1,97,2024-09-25 13:17:19
500119096,99,2,97,2024-09-25 15:05:19
500119096,99,2,97,2024-09-25 15:22:21
500119096,99,1,98,2024-09-25 13:52:17
500101022,99,0,99,2024-09-25 14:08:18
500119096,99,0,99,2024-09-25 14:35:15
500119068,66,38,0,2024-09-25 11:01:16
500119077,56,46,0,2024-09-25 12:47:16
500119077,56,45,1,2024-09-25 11:14:17
500119068,66,36,2,2024-09-25 10:08:19
500119068,66,36,2,2024-09-25 10:38:19
500119068,66,36,2,2024-09-25 11:37:23
500119059,68,65,3,2024-09-25 11:31:17
500119049,99,58,4,2024-09-25 11:15:18
500119049,99,62,7,2024-09-25 10:28:25
500119049,99,55,7,2024-09-25 11:06:17
500119059,68,60,8,2024-09-25 09:28:18
500119059,68,58,10,2024-09-25 09:57:18
500119049,99,50,12,2024-09-25 10:57:20
500119059,68,46,22,2024-09-25 10:06:18
500119068,66,14,24,2024-09-25 12:38:17
500101032,61,31,30,2024-09-25 12:48:18
500101032,61,27,34,2024-09-25 12:26:17
500119059,68,30,38,2024-09-25 12:37:17
500101032,61,21,40,2024-09-25 12:58:18
500119059,68,21,47,2024-09-25 12:28:18
500101032,61,13,48,2024-09-25 11:49:23
500119048,53,1,52,2024-09-25 10:28:26
500119048,53,1,52,2024-09-25 13:08:18
500101032,61,8,53,2024-09-25 11:29:18
500119068,66,12,54,2024-09-25 09:18:18
500101032,61,1,60,2024-09-25 10:08:15
500101032,61,1,60,2024-09-25 10:18:15
500101032,61,1,60,2024-09-25 10:57:20
500101032,61,0,61,2024-09-25 10:25:16
500101022,99,31,67,2024-09-25 12:48:18
500119006,92,21,71,2024-09-25 09:06:18
500119006,92,15,77,2024-09-25 09:17:18
500119006,92,12,80,2024-09-25 09:22:17
500119006,92,11,81,2024-09-25 09:38:18
500119006,92,0,92,2024-09-25 12:38:17
500101022,99,4,94,2024-09-25 09:58:18
500101022,99,2,96,2024-09-25 11:14:17
500101181,99,2,96,2024-09-25 11:37:23
500101022,99,1,97,2024-09-25 09:28:18
500101022,99,1,97,2024-09-25 09:38:17
500101181,99,1,97,2024-09-25 10:57:20
500101022,99,0,98,2024-09-25 09:47:17
500101181,99,0,98,2024-09-25 09:58:14
500101181,99,0,98,2024-09-25 09:48:14
500119096,99,1,98,2024-09-25 11:56:16
500119096,99,1,98,2024-09-25 12:47:16
500119077,56,2,54,2024-09-25 22:57:17
500101181,99,13,85,2024-09-25 22:58:18
500101032,61,60,1,2024-09-25 22:47:17
500101032,61,55,6,2024-09-25 21:58:17
500119096,99,23,76,2024-09-25 22:48:16
500119006,92,55,37,2024-09-25 22:41:17
500119048,53,18,35,2024-09-25 23:59:16
500119096,99,54,45,2024-09-25 00:35:17
500101032,61,58,1,2024-09-25 01:59:17
500101022,99,1,39,2024-09-25 00:06:17
500101022,99,3,37,2024-09-25 00:32:17
500101181,99,12,67,2024-09-25 00:07:17
500119006,92,83,9,2024-09-25 02:54:17
500119049,99,1,96,2024-09-25 02:34:17
500119006,92,85,7,2024-09-25 03:21:17
500119077,56,1,55,2024-09-25 23:03:17
500119006,92,59,33,2024-09-25 23:37:16
500119049,99,0,99,2024-09-25 22:18:15
500119068,66,1,64,2024-09-25 22:18:15
500101022,99,11,44,2024-09-25 22:18:17
500119068,66,0,65,2024-09-25 21:45:16
500101022,99,27,28,2024-09-25 21:48:17
500119006,92,34,58,2024-09-25 21:39:18
500119096,99,22,77,2024-09-25 22:31:18
500119059,68,1,67,2024-09-25 23:48:15
500101032,61,59,2,2024-09-25 23:48:16
500119048,53,35,18,2024-09-25 22:27:16
500119006,92,48,44,2024-09-25 22:28:17
500101181,99,50,48,2024-09-25 22:25:17
500119049,99,1,98,2024-09-25 23:23:15
500119068,66,0,65,2024-09-25 21:26:15
500119049,99,0,99,2024-09-25 23:05:16
500101181,99,12,86,2024-09-25 23:07:17
500119096,99,24,75,2024-09-25 22:50:17
500119006,92,57,35,2024-09-25 22:58:18
500101032,61,58,3,2024-09-25 23:07:17
500119049,99,0,99,2024-09-25 22:06:15
500101032,61,60,1,2024-09-25 22:08:17
500101181,99,62,37,2024-09-25 22:08:17
500119048,53,53,0,2024-09-25 17:20:17
500119048,53,52,1,2024-09-25 17:47:19
500101181,99,97,2,2024-09-25 21:07:18
500119048,53,51,2,2024-09-25 20:16:19
500119048,53,47,6,2024-09-25 20:07:19
500119077,56,50,6,2024-09-25 19:31:18
500119049,99,92,7,2024-09-25 19:27:18
500119048,53,45,8,2024-09-25 19:58:19
500119048,53,44,9,2024-09-25 18:17:22
500119077,56,41,15,2024-09-25 20:08:19
500101032,61,41,20,2024-09-25 20:58:19
500101181,99,76,23,2024-09-25 18:48:18
500101181,99,74,25,2024-09-25 19:38:19
500119068,66,40,25,2024-09-25 18:38:18
500101022,99,15,26,2024-09-25 18:58:19
500101032,61,33,28,2024-09-25 20:38:16
500119049,99,71,28,2024-09-25 20:12:17
500101032,61,30,31,2024-09-25 20:47:17
500101022,99,9,32,2024-09-25 19:38:19
500119068,66,2,32,2024-09-25 17:28:17
500119077,56,4,42,2024-09-25 17:57:22
500101181,99,55,44,2024-09-25 18:08:23
500119077,56,0,46,2024-09-25 17:34:16
500119049,99,45,54,2024-09-25 18:38:18
500101032,61,5,56,2024-09-25 19:18:18
