sno,total,available_rent_bikes,available_return_bikes,infoTime
500101022,99,7,92,2024-09-09 01:23:16
500101022,99,14,85,2024-09-09 00:47:16
500101022,99,19,80,2024-09-09 00:28:17
500119006,92,38,54,2024-09-09 00:46:18
500101032,61,61,0,2024-09-09 02:14:14
500101181,99,73,25,2024-09-09 02:09:17
500101181,99,74,24,2024-09-09 03:35:18
500119059,68,0,68,2024-09-09 21:05:17
500119049,99,0,99,2024-09-09 22:21:15
500101022,99,4,52,2024-09-09 22:28:16
500101032,61,58,3,2024-09-09 22:58:16
500119068,66,1,65,2024-09-09 22:17:17
500101032,61,60,1,2024-09-09 22:18:16
500101032,61,60,1,2024-09-09 05:37:16
500101032,61,49,12,2024-09-09 07:28:18
500101032,61,41,20,2024-09-09 08:28:18
500101181,99,70,28,2024-09-09 06:48:18
500119068,66,37,29,2024-09-09 08:58:19
500101181,99,68,30,2024-09-09 06:36:18
500101181,99,65,33,2024-09-09 06:58:19
500119068,66,23,43,2024-09-09 08:38:17
500101181,99,53,45,2024-09-09 07:17:19
500101022,99,48,51,2024-09-09 04:56:17
500119096,99,47,52,2024-09-09 08:22:18
500119048,53,0,53,2024-09-09 07:38:17
500101022,99,42,57,2024-09-09 05:43:16
500101022,99,38,61,2024-09-09 06:18:17
500101022,99,37,62,2024-09-09 06:07:18
500119059,68,2,66,2024-09-09 08:18:17
500119059,68,2,66,2024-09-09 06:42:18
500119059,68,0,68,2024-09-09 08:37:15
500101181,99,27,71,2024-09-09 07:48:17
500101022,99,27,72,2024-09-09 06:48:18
500119049,99,22,77,2024-09-09 08:28:18
500119049,99,6,93,2024-09-09 06:53:18
500119049,99,5,94,2024-09-09 07:06:19
500101022,99,3,96,2024-09-09 08:58:19
500101022,99,1,98,2024-09-09 07:46:18
500101181,99,0,98,2024-09-09 08:18:15
500101181,99,0,98,2024-09-09 07:58:19
500101032,61,61,0,2024-09-09 22:48:16
500101181,99,76,13,2024-09-09 21:38:17
500101032,61,61,0,2024-09-09 21:56:15
500101181,99,69,24,2024-09-09 21:58:17
500119049,99,0,99,2024-09-09 22:02:16
500119006,92,46,45,2024-09-09 22:06:17
500119049,99,63,1,2024-09-09 10:48:18
500119068,66,26,4,2024-09-09 11:17:17
500119077,56,50,4,2024-09-09 11:58:20
500119049,99,53,11,2024-09-09 12:08:19
