sno,total,available_rent_bikes,available_return_bikes,infoTime
500101032,61,60,0,2024-09-23 00:17:18
500119006,92,37,55,2024-09-23 00:55:21
500101032,61,57,3,2024-09-23 04:25:17
500119048,53,40,13,2024-09-23 23:32:17
500119048,53,53,0,2024-09-23 17:30:22
500119048,53,53,0,2024-09-23 17:55:16
500119048,53,52,1,2024-09-23 20:57:18
500119048,53,50,3,2024-09-23 19:20:20
500119068,66,43,9,2024-09-23 18:22:18
500119068,66,39,13,2024-09-23 18:50:20
500119068,66,38,14,2024-09-23 19:25:18
500119068,66,39,19,2024-09-23 19:36:17
500101032,61,38,22,2024-09-23 21:07:18
500119077,56,26,29,2024-09-23 21:07:17
500101032,61,27,33,2024-09-23 20:37:17
500119068,66,23,41,2024-09-23 20:57:18
500101032,61,18,42,2024-09-23 19:37:18
500119068,66,21,43,2024-09-23 21:06:18
500101032,61,9,51,2024-09-23 18:06:17
500101032,61,5,55,2024-09-23 17:27:18
500119006,92,34,58,2024-09-23 21:02:17
500119006,92,31,61,2024-09-23 20:33:17
500119006,92,25,67,2024-09-23 17:26:17
500119059,68,0,68,2024-09-23 17:22:15
500119059,68,0,68,2024-09-23 18:34:15
500119077,56,47,0,2024-09-23 11:44:17
500119077,56,46,1,2024-09-23 11:30:17
500119068,66,49,4,2024-09-23 09:48:16
500119068,66,21,8,2024-09-23 11:16:19
500119077,56,41,10,2024-09-23 09:44:18
500119077,56,34,12,2024-09-23 12:33:16
500119077,56,38,13,2024-09-23 09:37:17
500101032,61,41,19,2024-09-23 12:38:17
500119077,56,37,19,2024-09-23 09:28:17
500119068,66,27,25,2024-09-23 10:37:17
500119068,66,24,29,2024-09-23 10:28:18
500119068,66,26,40,2024-09-23 09:17:18
500119059,68,26,42,2024-09-23 09:13:17
500119059,68,22,46,2024-09-23 11:38:19
500119048,53,5,48,2024-09-23 12:18:17
500101032,61,9,51,2024-09-23 12:07:19
500119048,53,1,52,2024-09-23 12:08:19
500119048,53,1,52,2024-09-23 11:08:15
500119048,53,0,53,2024-09-23 09:34:15
500119059,68,13,55,2024-09-23 12:37:17
500101032,61,1,59,2024-09-23 09:53:19
500101032,61,1,59,2024-09-23 09:08:19
500101032,61,1,59,2024-09-23 09:46:18
500101032,61,1,59,2024-09-23 10:48:15
500119059,68,9,59,2024-09-23 11:57:19
500119059,68,8,60,2024-09-23 09:58:19
500119006,92,27,65,2024-09-23 11:58:20
500119006,92,8,84,2024-09-23 12:57:18
500119006,92,1,91,2024-09-23 09:16:15
500119006,92,1,91,2024-09-23 10:47:17
500119068,66,34,0,2024-09-23 13:58:15
500119068,66,36,0,2024-09-23 15:08:16
500119068,66,32,1,2024-09-23 13:38:17
500119077,56,44,4,2024-09-23 17:07:21
500119068,66,29,13,2024-09-23 16:56:20
500119048,53,18,35,2024-09-23 16:47:19
500101032,61,13,47,2024-09-23 16:26:20
500119048,53,5,48,2024-09-23 15:27:18
500119006,92,42,50,2024-09-23 16:15:21
500119048,53,3,50,2024-09-23 15:38:17
500101032,61,9,51,2024-09-23 15:52:17
500101032,61,9,51,2024-09-23 14:37:17
500119048,53,1,52,2024-09-23 13:46:15
500101032,61,4,56,2024-09-23 13:28:17
500101032,61,4,56,2024-09-23 15:28:16
500119006,92,35,57,2024-09-23 16:33:18
500101032,61,2,58,2024-09-23 14:08:17
500119059,68,6,62,2024-09-23 16:28:17
500119006,92,26,66,2024-09-23 15:46:18
500119059,68,1,67,2024-09-23 14:16:16
500119059,68,1,67,2024-09-23 14:25:20
500119006,92,6,86,2024-09-23 15:38:18
500119006,92,2,90,2024-09-23 13:38:16
500119006,92,1,91,2024-09-23 13:28:17
500101032,61,29,30,2024-09-23 08:16:18
500119068,66,36,30,2024-09-23 08:48:18
500119068,66,26,40,2024-09-23 08:36:17
500119059,68,26,42,2024-09-23 08:36:17
500119059,68,24,44,2024-09-23 08:47:17
500119048,53,1,52,2024-09-23 08:48:18
500119068,66,12,54,2024-09-23 08:03:17
500119068,66,9,57,2024-09-23 07:05:19
500119006,92,2,90,2024-09-23 08:38:17
500119048,53,47,6,2024-09-23 22:37:16
500101032,61,60,0,2024-09-23 22:57:16
500119068,66,0,64,2024-09-23 23:46:16
500101032,61,59,1,2024-09-23 00:08:17
500119006,92,38,54,2024-09-23 00:39:16
500119006,92,37,55,2024-09-23 00:05:18
500119006,92,39,53,2024-09-23 01:55:21
500119048,53,3,50,2024-09-23 02:06:17
500101032,61,53,7,2024-09-23 03:03:17
500119068,66,0,64,2024-09-23 21:49:16
500119059,68,0,68,2024-09-23 22:05:15
500101032,61,60,0,2024-09-23 23:51:15
500101032,61,59,1,2024-09-23 22:17:16
500119048,53,53,0,2024-09-23 20:23:15
500119048,53,51,2,2024-09-23 18:55:18
500119077,56,30,18,2024-09-23 17:27:18
500101032,61,36,24,2024-09-23 20:51:16
500119077,56,24,24,2024-09-23 17:56:19
500119077,56,24,24,2024-09-23 18:13:18
500119068,66,33,25,2024-09-23 19:54:19
500101032,61,33,27,2024-09-23 20:46:17
500101032,61,27,33,2024-09-23 20:14:17
500101032,61,22,38,2024-09-23 19:26:16
500101032,61,6,54,2024-09-23 18:27:17
500101032,61,4,56,2024-09-23 18:37:17
500119068,66,8,56,2024-09-23 21:27:17
500119059,68,0,68,2024-09-23 20:56:14
500119068,66,29,0,2024-09-23 11:48:20
500119068,66,29,0,2024-09-23 12:02:15
