sno,total,available_rent_bikes,available_return_bikes,infoTime
500119006,92,46,46,2024-09-30 01:27:17
500119068,66,12,54,2024-09-30 01:00:22
500119077,56,51,0,2024-09-30 13:46:15
500119068,66,43,2,2024-09-30 14:17:18
500119068,66,43,2,2024-09-30 14:48:18
500119077,56,49,2,2024-09-30 15:34:17
500119068,66,34,5,2024-09-30 13:18:18
500119068,66,40,5,2024-09-30 14:05:20
500119068,66,30,9,2024-09-30 13:47:18
500119048,53,40,12,2024-09-30 17:18:18
500101032,61,26,35,2024-09-30 14:07:17
500119048,53,15,37,2024-09-30 16:48:18
500119059,68,31,37,2024-09-30 14:18:18
500119059,68,28,40,2024-09-30 14:57:18
500101032,61,19,42,2024-09-30 13:58:18
500119048,53,9,43,2024-09-30 15:48:17
500101032,61,14,47,2024-09-30 16:18:17
500101032,61,12,49,2024-09-30 14:37:17
500119048,53,1,51,2024-09-30 15:04:19
500119048,53,0,52,2024-09-30 14:25:15
500119059,68,15,53,2024-09-30 13:18:18
500119006,92,33,59,2024-09-30 15:22:18
500119006,92,17,75,2024-09-30 14:43:18
500119048,53,52,0,2024-09-30 21:30:16
500101032,61,61,0,2024-09-30 21:25:15
500119048,53,52,0,2024-09-30 17:38:17
500101032,61,50,11,2024-09-30 21:08:18
500119068,66,32,16,2024-09-30 18:08:20
500119077,56,29,27,2024-09-30 20:03:19
500119077,56,28,28,2024-09-30 20:11:16
500119077,56,28,28,2024-09-30 18:57:19
500119077,56,27,29,2024-09-30 18:44:19
500101032,61,31,30,2024-09-30 20:18:16
500119068,66,14,34,2024-09-30 17:58:19
500101032,61,25,36,2024-09-30 20:07:19
500119068,66,27,38,2024-09-30 19:28:18
500119077,56,13,38,2024-09-30 17:28:19
500119077,56,17,39,2024-09-30 21:08:18
500119068,66,19,46,2024-09-30 20:18:17
500119077,56,10,46,2024-09-30 21:15:18
500101032,61,6,55,2024-09-30 18:38:17
500101032,61,5,56,2024-09-30 17:28:19
500119059,68,1,67,2024-09-30 19:59:15
500119059,68,0,68,2024-09-30 18:31:16
500119006,92,16,76,2024-09-30 18:18:19
500119006,92,9,83,2024-09-30 18:57:18
500119006,92,7,85,2024-09-30 19:08:21
500119006,92,5,87,2024-09-30 19:44:18
500119006,92,4,88,2024-09-30 19:52:19
500119006,92,4,88,2024-09-30 20:24:18
500119068,66,1,63,2024-09-30 23:50:17
500119048,53,41,11,2024-09-30 23:58:17
500119006,92,44,48,2024-09-30 23:54:18
500101032,61,59,2,2024-09-30 23:58:17
500119048,53,52,0,2024-09-30 21:50:18
500119077,56,51,0,2024-09-30 12:39:14
500119068,66,34,3,2024-09-30 12:38:17
500119077,56,48,3,2024-09-30 13:07:19
500119077,56,44,7,2024-09-30 10:34:19
500119068,66,23,14,2024-09-30 12:07:19
500119077,56,26,28,2024-09-30 09:26:17
500119048,53,3,49,2024-09-30 12:08:18
500119048,53,2,50,2024-09-30 11:28:18
500101032,61,9,52,2024-09-30 12:07:19
500119048,53,0,52,2024-09-30 11:15:15
500119048,53,0,52,2024-09-30 11:34:14
500119048,53,0,52,2024-09-30 08:45:15
500101032,61,2,59,2024-09-30 11:06:18
500101032,61,2,59,2024-09-30 09:58:22
500101032,61,1,60,2024-09-30 10:57:19
500101032,61,0,61,2024-09-30 11:14:15
500119059,68,4,64,2024-09-30 10:18:18
500119059,68,2,66,2024-09-30 11:45:19
500119059,68,2,66,2024-09-30 12:18:18
500119059,68,1,67,2024-09-30 11:29:15
500119059,68,0,68,2024-09-30 11:02:18
500119006,92,23,69,2024-09-30 11:47:17
500119006,92,23,69,2024-09-30 12:41:17
500119006,92,22,70,2024-09-30 12:37:18
500119006,92,1,91,2024-09-30 10:58:20
500119006,92,0,92,2024-09-30 10:33:15
500101032,61,61,0,2024-09-30 22:24:15
500119048,53,42,10,2024-09-30 23:48:17
500119068,66,0,64,2024-09-30 23:07:15
500119048,53,48,4,2024-09-30 23:11:16
500101032,61,56,5,2024-09-30 06:47:19
500119059,68,25,43,2024-09-30 08:32:18
500119077,56,11,43,2024-09-30 07:42:18
500119006,92,42,50,2024-09-30 07:08:19
500119048,53,1,51,2024-09-30 06:49:18
500119048,53,0,52,2024-09-30 08:03:15
500119048,53,0,52,2024-09-30 07:58:20
500119006,92,39,53,2024-09-30 07:46:18
500119068,66,12,54,2024-09-30 05:41:17
500119006,92,34,58,2024-09-30 08:06:18
500119068,66,8,58,2024-09-30 08:17:18
500119068,66,7,59,2024-09-30 08:38:18
500119006,92,32,60,2024-09-30 08:28:17
500119068,66,2,64,2024-09-30 08:48:18
500119059,68,3,65,2024-09-30 07:23:18
500119006,92,42,50,2024-09-30 23:06:17
500119048,53,46,6,2024-09-30 23:30:17
500119048,53,2,50,2024-09-30 04:07:17
500119068,66,39,0,2024-09-30 13:26:16
500119077,56,51,0,2024-09-30 15:51:15
500119077,56,51,0,2024-09-30 14:24:15
500119077,56,50,1,2024-09-30 15:42:17
500119068,66,46,2,2024-09-30 16:14:19
500119077,56,49,2,2024-09-30 13:27:15
500119068,66,35,10,2024-09-30 13:57:18
500119077,56,40,11,2024-09-30 15:09:18
500119059,68,54,14,2024-09-30 15:43:18
500119068,66,33,15,2024-09-30 15:06:18
500119077,56,36,15,2024-09-30 17:18:18
500119059,68,49,19,2024-09-30 15:34:18
500119059,68,49,19,2024-09-30 16:44:19
500119068,66,26,22,2024-09-30 16:58:22
500119059,68,31,37,2024-09-30 14:07:18
500119048,53,7,45,2024-09-30 15:34:18
500101032,61,14,47,2024-09-30 15:58:19
500101032,61,7,54,2024-09-30 15:24:18
500119006,92,30,62,2024-09-30 15:57:18
500119006,92,28,64,2024-09-30 15:09:17
500119006,92,28,64,2024-09-30 17:18:18
500119006,92,25,67,2024-09-30 15:08:19
500119006,92,17,75,2024-09-30 13:58:18
500119006,92,16,76,2024-09-30 14:58:18
500119006,92,16,76,2024-09-30 14:27:18
500119059,68,0,68,2024-09-30 20:54:15
500119048,53,52,0,2024-09-30 19:06:14
500101032,61,55,6,2024-09-30 21:18:17
500101032,61,43,18,2024-09-30 20:38:18
500101032,61,40,21,2024-09-30 20:27:17
500119077,56,30,26,2024-09-30 19:31:17
500119068,66,27,34,2024-09-30 18:42:19
500119068,66,25,40,2024-09-30 19:47:18
500119068,66,23,42,2024-09-30 19:50:20
500119068,66,2,46,2024-09-30 17:48:15
500101032,61,12,49,2024-09-30 19:48:19
500101032,61,8,53,2024-09-30 19:06:20
500119006,92,29,63,2024-09-30 21:28:17
500119068,66,1,64,2024-09-30 21:06:18
500119059,68,0,68,2024-09-30 18:51:16
500119006,92,21,71,2024-09-30 18:05:21
500119006,92,19,73,2024-09-30 17:57:19
500119006,92,6,86,2024-09-30 19:31:19
500119006,92,6,86,2024-09-30 20:38:18
500119006,92,5,87,2024-09-30 19:12:18
500119068,66,0,65,2024-09-30 21:48:17
500119006,92,31,61,2024-09-30 22:05:19
500119068,66,37,0,2024-09-30 10:30:17
500119068,66,37,0,2024-09-30 11:02:18
500119068,66,37,0,2024-09-30 10:28:19
500119077,56,54,0,2024-09-30 10:17:18
500119077,56,48,3,2024-09-30 12:57:18
500119077,56,42,9,2024-09-30 10:28:19
500119077,56,39,15,2024-09-30 10:06:18
500119068,66,21,16,2024-09-30 12:18:18
500119068,66,37,23,2024-09-30 09:48:20
500119068,66,32,28,2024-09-30 10:08:19
500101032,61,27,34,2024-09-30 13:08:18
500119068,66,31,34,2024-09-30 09:28:17
500101032,61,17,44,2024-09-30 09:18:18
500119048,53,3,49,2024-09-30 12:58:19
500119059,68,19,49,2024-09-30 09:13:16
500101032,61,11,50,2024-09-30 11:34:18
500119048,53,2,50,2024-09-30 12:17:18
500119048,53,2,50,2024-09-30 12:33:18
500119059,68,15,53,2024-09-30 09:27:18
