sno,total,available_rent_bikes,available_return_bikes,infoTime
500119006,92,32,60,2024-11-05 22:02:15
500101032,61,61,0,2024-11-05 04:25:15
500119006,92,51,41,2024-11-05 23:12:15
500119006,92,54,38,2024-11-05 01:55:17
500119059,68,67,1,2024-11-05 14:36:14
500119077,56,47,7,2024-11-05 15:55:16
500119068,66,55,11,2024-11-05 15:07:14
500119059,68,53,15,2024-11-05 16:15:16
500119059,68,51,17,2024-11-05 15:38:15
500119059,68,50,18,2024-11-05 15:18:15
500119068,66,48,18,2024-11-05 15:38:16
500119068,66,41,25,2024-11-05 16:25:16
500101032,61,14,47,2024-11-05 15:38:16
500101032,61,13,48,2024-11-05 16:58:14
500101032,61,12,49,2024-11-05 14:58:15
500101032,61,9,52,2024-11-05 15:28:15
500119006,92,40,52,2024-11-05 15:39:15
500119048,53,0,53,2024-11-05 14:28:16
500119048,53,0,53,2024-11-05 13:28:14
500119048,53,0,53,2024-11-05 13:56:16
500119006,92,36,56,2024-11-05 16:57:15
500119006,92,35,57,2024-11-05 16:46:14
500119006,92,35,57,2024-11-05 13:58:15
500119006,92,27,65,2024-11-05 14:57:14
500119048,53,43,10,2024-11-05 22:28:15
500101032,61,61,0,2024-11-05 22:16:16
500101032,61,60,1,2024-11-05 01:58:15
500119077,56,44,10,2024-11-05 12:23:15
500119068,66,54,12,2024-11-05 12:06:14
500119068,66,49,17,2024-11-05 11:22:14
500119059,68,46,22,2024-11-05 11:12:15
500119068,66,35,31,2024-11-05 12:28:14
500119048,53,3,50,2024-11-05 12:36:15
500101032,61,4,57,2024-11-05 11:35:16
500101032,61,4,57,2024-11-05 10:08:15
500101032,61,2,59,2024-11-05 13:07:15
500119006,92,27,64,2024-11-05 10:57:15
500119006,92,24,67,2024-11-05 11:28:15
500119006,92,4,87,2024-11-05 09:54:15
500101032,61,55,6,2024-11-05 07:07:15
500101032,61,21,40,2024-11-05 07:58:16
500119006,92,49,42,2024-11-05 07:35:16
500119006,92,40,51,2024-11-05 07:58:16
500119068,66,4,62,2024-11-05 07:32:16
500119068,66,4,62,2024-11-05 08:23:14
500119048,53,53,0,2024-11-05 21:04:15
500101032,61,58,3,2024-11-05 21:08:15
500119048,53,48,5,2024-11-05 19:57:15
500119059,68,26,42,2024-11-05 17:57:15
500101032,61,11,50,2024-11-05 18:58:15
500119077,56,1,53,2024-11-05 20:10:16
500119006,92,28,64,2024-11-05 19:08:15
500119068,66,1,65,2024-11-05 18:10:17
500119006,92,26,66,2024-11-05 19:46:15
500119006,92,25,67,2024-11-05 18:35:15
500119006,92,25,67,2024-11-05 19:27:15
500119059,68,1,67,2024-11-05 21:02:15
500119006,92,21,71,2024-11-05 18:24:15
500119077,56,1,53,2024-11-05 00:25:15
500101032,61,60,1,2024-11-05 04:02:16
500119059,68,0,68,2024-11-05 21:29:15
500101032,61,61,0,2024-11-05 00:18:15
500119006,92,45,47,2024-11-05 22:57:15
500119077,56,49,5,2024-11-05 14:29:15
500119077,56,44,10,2024-11-05 14:06:14
500119077,56,43,11,2024-11-05 17:08:15
500119059,68,53,15,2024-11-05 16:02:16
500119077,56,39,15,2024-11-05 13:17:15
500119059,68,45,23,2024-11-05 13:17:15
500119068,66,40,26,2024-11-05 13:31:15
500101032,61,24,37,2024-11-05 13:46:15
500119048,53,2,51,2024-11-05 14:36:15
500119006,92,40,52,2024-11-05 15:28:15
500101032,61,2,59,2024-11-05 13:17:15
500119006,92,33,59,2024-11-05 14:07:15
500119006,92,24,68,2024-11-05 15:04:14
500119077,56,53,1,2024-11-05 13:08:15
500119077,56,39,15,2024-11-05 09:07:15
500119059,68,49,19,2024-11-05 11:31:14
500119068,66,46,20,2024-11-05 10:48:14
500119068,66,36,30,2024-11-05 10:14:15
500119006,92,47,45,2024-11-05 11:48:15
500119048,53,1,51,2024-11-05 11:38:14
500119059,68,32,36,2024-11-05 08:58:14
500119006,92,50,41,2024-11-05 07:17:15
500119048,53,11,41,2024-11-05 07:13:15
500119048,53,3,49,2024-11-05 07:35:16
500119077,56,5,49,2024-11-05 07:47:14
500119006,92,33,58,2024-11-05 08:16:14
500119048,53,44,9,2024-11-05 21:42:15
500119048,53,49,4,2024-11-05 20:16:15
500119077,56,33,21,2024-11-05 17:28:15
500119077,56,12,42,2024-11-05 18:27:15
500101032,61,8,53,2024-11-05 18:07:15
500119068,66,4,62,2024-11-05 20:54:16
500119006,92,28,64,2024-11-05 20:16:15
500119006,92,27,65,2024-11-05 20:08:14
500119059,68,0,68,2024-11-05 18:30:18
500119059,68,0,68,2024-11-05 18:28:15
500119048,53,36,17,2024-11-05 23:24:15
500101032,61,61,0,2024-11-05 22:08:16
500119006,92,57,35,2024-11-05 23:42:14
500119006,92,51,41,2024-11-05 00:03:15
500119077,56,2,52,2024-11-05 22:59:14
500101032,61,61,0,2024-11-05 22:58:14
500101032,61,57,4,2024-11-05 23:57:15
500119077,56,49,5,2024-11-05 14:57:16
500119077,56,49,5,2024-11-05 15:07:15
500119077,56,46,8,2024-11-05 16:12:16
500119068,66,57,9,2024-11-05 14:56:15
500119077,56,42,12,2024-11-05 15:18:15
500119048,53,36,17,2024-11-05 17:14:15
500119068,66,49,17,2024-11-05 15:45:16
500119068,66,45,21,2024-11-05 13:48:14
500119068,66,41,25,2024-11-05 13:28:14
500119059,68,41,27,2024-11-05 17:17:15
500101032,61,11,50,2024-11-05 15:08:15
500119048,53,3,50,2024-11-05 15:13:16
500101032,61,10,51,2024-11-05 13:38:14
500119048,53,2,51,2024-11-05 14:18:15
500119068,66,15,51,2024-11-05 17:18:15
500101032,61,9,52,2024-11-05 17:18:15
500119048,53,0,53,2024-11-05 13:37:15
500101032,61,7,54,2024-11-05 14:33:15
500119006,92,38,54,2024-11-05 13:28:14
500119006,92,34,58,2024-11-05 13:38:14
500119006,92,29,63,2024-11-05 14:37:14
500119006,92,21,71,2024-11-05 15:18:15
500119006,92,33,59,2024-11-05 22:20:16
500119077,56,35,19,2024-11-05 09:34:15
500119059,68,48,20,2024-11-05 10:45:15
500119059,68,40,28,2024-11-05 09:18:14
500101032,61,15,46,2024-11-05 11:08:14
500119006,92,46,46,2024-11-05 11:38:14
500119068,66,20,46,2024-11-05 09:28:15
500101032,61,11,50,2024-11-05 09:57:15
500119048,53,3,50,2024-11-05 12:07:15
500101032,61,55,6,2024-11-05 06:46:15
500119077,56,28,26,2024-11-05 08:27:14
500119006,92,56,36,2024-11-05 06:27:15
500119006,92,48,43,2024-11-05 07:48:15
500101032,61,15,46,2024-11-05 08:58:15
500101032,61,11,50,2024-11-05 08:15:15
500119059,68,16,52,2024-11-05 08:08:15
500101032,61,7,54,2024-11-05 08:27:14
500119006,92,35,56,2024-11-05 08:06:14
500119068,66,2,64,2024-11-05 07:14:15
500119048,53,50,3,2024-11-05 18:26:15
500119048,53,50,3,2024-11-05 18:47:15
500119048,53,48,5,2024-11-05 20:08:15
500101032,61,30,31,2024-11-05 19:58:15
500119077,56,2,52,2024-11-05 20:48:15
500101032,61,6,55,2024-11-05 17:28:15
500101032,61,6,55,2024-11-05 17:42:14
500119006,92,27,65,2024-11-05 18:57:15
500119068,66,0,66,2024-11-05 20:24:16
500119006,92,25,67,2024-11-05 21:14:15
500119006,92,23,69,2024-11-05 17:27:15
500119077,56,2,52,2024-11-05 21:37:15
500119048,53,16,36,2024-11-05 01:26:15
500119006,92,55,37,2024-11-05 02:12:14
500119048,53,43,10,2024-11-05 22:37:14
500119006,92,56,36,2024-11-05 23:35:15
500101032,61,61,0,2024-11-05 00:26:15
500119059,68,63,5,2024-11-05 14:17:16
500119059,68,63,5,2024-11-05 14:21:15
500119077,56,43,11,2024-11-05 15:27:15
500119048,53,35,18,2024-11-05 17:08:15
500119059,68,50,18,2024-11-05 16:36:15
500119059,68,49,19,2024-11-05 16:48:15
500119059,68,47,21,2024-11-05 15:27:14
500119059,68,47,21,2024-11-05 16:56:15
500119068,66,38,28,2024-11-05 16:36:15
500101032,61,12,49,2024-11-05 15:48:15
500119048,53,4,49,2024-11-05 15:28:15
500101032,61,10,51,2024-11-05 14:07:15
