sno,total,available_rent_bikes,available_return_bikes,infoTime,source_file
500119093,36,13,23,2024-12-05 15:57:14,2024-12-05.csv
500119005,37,36,0,2024-12-05 04:35:15,2024-12-05.csv
500119005,37,31,5,2024-12-05 06:50:16,2024-12-05.csv
500119005,37,30,6,2024-12-05 07:13:15,2024-12-05.csv
500119005,37,11,26,2024-12-05 20:46:15,2024-12-05.csv
500119005,37,10,27,2024-12-05 17:56:16,2024-12-05.csv
500119005,37,22,15,2024-12-05 16:16:15,2024-12-05.csv
500119005,37,18,19,2024-12-05 16:59:15,2024-12-05.csv
500119005,37,1,36,2024-12-05 14:33:17,2024-12-05.csv
500119005,37,19,18,2024-12-05 21:34:16,2024-12-05.csv
500119005,37,25,12,2024-12-05 21:55:17,2024-12-05.csv
500119005,37,37,0,2024-12-05 23:08:15,2024-12-05.csv
500119005,37,33,3,2024-12-05 06:47:15,2024-12-05.csv
500119005,37,6,30,2024-12-05 08:08:16,2024-12-05.csv
500119005,37,4,32,2024-12-05 08:19:15,2024-12-05.csv
500119005,37,0,36,2024-12-05 10:07:16,2024-12-05.csv
500119005,37,14,23,2024-12-05 21:06:15,2024-12-05.csv
500119005,37,9,28,2024-12-05 20:27:15,2024-12-05.csv
500119005,37,5,32,2024-12-05 18:43:15,2024-12-05.csv
500119005,37,0,37,2024-12-05 19:07:15,2024-12-05.csv
500119005,37,35,2,2024-12-05 23:33:15,2024-12-05.csv
500119005,37,21,16,2024-12-05 16:08:16,2024-12-05.csv
500119005,37,3,34,2024-12-05 14:54:15,2024-12-05.csv
500119005,37,37,0,2024-12-05 00:43:16,2024-12-05.csv
500119005,37,35,2,2024-12-05 22:32:15,2024-12-05.csv
500119005,37,36,1,2024-12-05 23:46:15,2024-12-05.csv
500119005,37,26,11,2024-12-05 22:02:15,2024-12-05.csv
500119005,37,37,0,2024-12-05 22:47:15,2024-12-05.csv
500119005,37,9,28,2024-12-05 20:18:14,2024-12-05.csv
500119005,37,8,29,2024-12-05 18:27:16,2024-12-05.csv
500119005,37,3,34,2024-12-05 19:16:15,2024-12-05.csv
500119005,37,2,35,2024-12-05 18:52:15,2024-12-05.csv
500119005,37,20,17,2024-12-05 15:52:14,2024-12-05.csv
500119005,37,33,3,2024-12-05 06:25:16,2024-12-05.csv
500119005,37,18,18,2024-12-05 07:58:15,2024-12-05.csv
500119005,37,1,35,2024-12-05 09:26:15,2024-12-05.csv
500119005,37,15,22,2024-12-05 17:37:16,2024-12-05.csv
500119005,37,13,24,2024-12-05 20:54:15,2024-12-05.csv
500119005,37,10,27,2024-12-05 17:27:15,2024-12-05.csv
500119005,37,4,33,2024-12-05 19:27:14,2024-12-05.csv
500119005,37,23,14,2024-12-05 16:27:15,2024-12-05.csv
500119005,37,19,18,2024-12-05 15:25:16,2024-12-05.csv
500119005,37,37,0,2024-12-05 00:04:15,2024-12-05.csv
500119005,37,30,7,2024-12-05 22:18:15,2024-12-05.csv
500119005,37,8,29,2024-12-05 18:17:16,2024-12-05.csv
500119005,37,8,29,2024-12-05 18:38:16,2024-12-05.csv
500119005,37,7,30,2024-12-05 20:37:15,2024-12-05.csv
500119005,37,5,32,2024-12-05 19:38:15,2024-12-05.csv
500119005,37,18,19,2024-12-05 15:43:15,2024-12-05.csv
500119005,37,36,1,2024-12-05 01:08:15,2024-12-05.csv
500119005,37,34,2,2024-12-05 05:11:15,2024-12-05.csv
500119005,37,3,33,2024-12-05 08:11:16,2024-12-05.csv
500119005,37,1,35,2024-12-05 08:30:17,2024-12-05.csv
500119005,37,22,15,2024-12-05 21:43:15,2024-12-05.csv
500119005,37,25,12,2024-12-05 15:08:15,2024-12-05.csv
500119005,37,31,5,2024-12-05 07:20:17,2024-12-05.csv
500119005,37,0,36,2024-12-05 09:18:14,2024-12-05.csv
500119005,37,37,0,2024-12-05 22:57:14,2024-12-05.csv
500119005,37,8,29,2024-12-05 18:08:15,2024-12-05.csv
500119005,37,8,29,2024-12-05 20:03:15,2024-12-05.csv
500119005,37,18,19,2024-12-05 16:47:15,2024-12-05.csv
500119005,37,16,21,2024-12-05 16:57:15,2024-12-05.csv
500119005,37,37,0,2024-12-05 01:16:15,2024-12-05.csv
500119005,37,37,0,2024-12-05 23:26:15,2024-12-05.csv
500119005,37,0,36,2024-12-05 09:52:14,2024-12-05.csv
500119005,37,22,15,2024-12-05 21:26:15,2024-12-05.csv
500119005,37,7,30,2024-12-05 19:47:15,2024-12-05.csv
500119005,37,23,14,2024-12-05 15:15:16,2024-12-05.csv
500119005,37,16,21,2024-12-05 15:38:15,2024-12-05.csv
500119005,37,34,3,2024-12-05 22:24:15,2024-12-05.csv
500119005,37,30,6,2024-12-05 07:01:15,2024-12-05.csv
500119005,37,29,7,2024-12-05 07:38:15,2024-12-05.csv
500119005,37,22,14,2024-12-05 07:48:15,2024-12-05.csv
500119005,37,0,36,2024-12-05 09:05:16,2024-12-05.csv
500119005,37,16,21,2024-12-05 17:18:15,2024-12-05.csv
500119005,37,37,0,2024-12-05 23:58:15,2024-12-05.csv
500119005,37,35,2,2024-12-05 00:11:15,2024-12-05.csv
500119005,37,36,1,2024-12-05 00:27:15,2024-12-05.csv
500119005,37,36,1,2024-12-05 00:29:15,2024-12-05.csv
500119005,37,18,19,2024-12-05 21:18:15,2024-12-05.csv
500119005,37,36,1,2024-12-05 00:51:18,2024-12-05.csv
500119061,39,1,38,2024-12-05 18:28:15,2024-12-05.csv
500119061,39,1,38,2024-12-05 20:04:15,2024-12-05.csv
500119061,39,19,20,2024-12-05 16:08:16,2024-12-05.csv
500119061,39,12,27,2024-12-05 16:18:15,2024-12-05.csv
500119061,39,8,31,2024-12-05 08:48:15,2024-12-05.csv
500119061,39,6,33,2024-12-05 06:32:15,2024-12-05.csv
500119061,39,2,37,2024-12-05 08:08:16,2024-12-05.csv
500119061,39,0,39,2024-12-05 09:18:14,2024-12-05.csv
500119061,39,3,36,2024-12-05 19:18:16,2024-12-05.csv
500119061,39,0,39,2024-12-05 18:58:15,2024-12-05.csv
500119061,39,14,25,2024-12-05 15:46:15,2024-12-05.csv
500119061,39,11,28,2024-12-05 15:38:15,2024-12-05.csv
500119061,39,8,31,2024-12-05 16:57:15,2024-12-05.csv
500119061,39,5,34,2024-12-05 15:16:15,2024-12-05.csv
500119061,39,1,38,2024-12-05 22:17:15,2024-12-05.csv
