sno,total,available_rent_bikes,available_return_bikes,infoTime
500101032,61,55,6,2024-10-11 06:38:17
500101032,61,53,8,2024-10-11 06:40:19
500101032,61,52,9,2024-10-11 07:16:19
500101022,99,68,30,2024-10-11 06:47:17
500119006,92,57,33,2024-10-11 07:07:20
500119059,68,27,41,2024-10-11 08:27:18
500119068,66,24,42,2024-10-11 08:28:18
500119006,92,47,43,2024-10-11 07:41:19
500101181,99,53,44,2024-10-11 06:48:18
500119048,53,9,44,2024-10-11 06:29:17
500119059,68,20,48,2024-10-11 08:08:18
500119068,66,18,48,2024-10-11 08:18:19
500119077,56,6,49,2024-10-11 07:47:18
500119068,66,13,53,2024-10-11 07:58:20
500101181,99,34,63,2024-10-11 07:18:19
500119068,66,2,64,2024-10-11 06:42:17
500119059,68,3,65,2024-10-11 07:15:20
500119068,66,1,65,2024-10-11 01:58:17
500119006,92,24,66,2024-10-11 07:58:20
500119049,99,12,77,2024-10-11 08:38:19
500119049,99,12,87,2024-10-11 07:58:20
500119006,92,2,89,2024-10-11 08:17:19
500119049,99,7,92,2024-10-11 07:15:20
500101181,99,1,95,2024-10-11 08:18:19
500119049,99,4,95,2024-10-11 06:57:19
500101022,99,1,98,2024-10-11 07:46:19
500119049,99,70,6,2024-10-11 14:18:17
500119049,99,52,24,2024-10-11 14:08:17
500119077,56,11,34,2024-10-11 14:08:19
500119077,56,6,39,2024-10-11 13:26:18
500119049,99,34,42,2024-10-11 13:28:19
500119049,99,34,42,2024-10-11 13:47:19
500119059,68,21,47,2024-10-11 13:38:19
500101032,61,0,61,2024-10-11 14:21:15
500101181,99,9,89,2024-10-11 14:28:18
500101181,99,8,90,2024-10-11 14:08:19
500101022,99,7,92,2024-10-11 13:28:19
500119096,99,7,92,2024-10-11 14:11:19
500101181,99,3,95,2024-10-11 14:16:18
500119049,99,62,2,2024-10-11 11:36:18
500119068,66,36,6,2024-10-11 10:35:19
500119077,56,36,9,2024-10-11 10:37:19
500119077,56,32,13,2024-10-11 10:24:18
500119077,56,31,14,2024-10-11 09:56:19
500119077,56,31,14,2024-10-11 10:14:19
500119049,99,49,15,2024-10-11 12:08:19
500119049,99,51,18,2024-10-11 09:58:18
500119068,66,33,20,2024-10-11 09:28:18
500119068,66,22,20,2024-10-11 10:18:21
500119068,66,14,30,2024-10-11 10:07:20
500119049,99,49,31,2024-10-11 09:08:20
500119068,66,21,32,2024-10-11 09:48:19
500119049,99,45,35,2024-10-11 09:18:18
500119077,56,18,37,2024-10-11 09:07:19
500119077,56,6,39,2024-10-11 12:08:19
500119048,53,8,45,2024-10-11 12:24:19
500101032,61,12,49,2024-10-11 09:18:18
500119048,53,4,49,2024-10-11 12:47:18
500119048,53,2,51,2024-10-11 10:05:20
500101032,61,9,52,2024-10-11 12:48:18
500119048,53,1,52,2024-10-11 08:48:19
500119048,53,1,52,2024-10-11 09:58:19
500119048,53,0,53,2024-10-11 10:37:19
500119048,53,0,53,2024-10-11 09:08:16
500119048,53,0,53,2024-10-11 09:48:16
500119059,68,15,53,2024-10-11 10:35:19
500101032,61,2,59,2024-10-11 11:38:15
500119059,68,9,59,2024-10-11 10:18:21
500101032,61,1,60,2024-10-11 10:38:18
500119059,68,8,60,2024-10-11 09:08:20
500101032,61,0,61,2024-10-11 09:57:15
500119059,68,7,61,2024-10-11 09:23:18
500119059,68,7,61,2024-10-11 12:48:18
500119059,68,5,63,2024-10-11 09:45:19
500119059,68,3,65,2024-10-11 09:57:19
