sno,total,available_rent_bikes,available_return_bikes,infoTime
500101181,99,40,58,2024-09-03 00:56:19
500101022,99,45,28,2024-09-03 00:47:20
500101181,99,23,63,2024-09-03 00:07:19
500101181,99,42,56,2024-09-03 00:36:20
500101181,99,43,55,2024-09-03 00:47:20
500119048,53,0,52,2024-09-03 01:15:15
500101181,99,37,61,2024-09-03 01:46:20
500101022,99,44,29,2024-09-03 01:31:20
500101032,61,61,0,2024-09-03 01:26:14
500119006,92,63,29,2024-09-03 01:39:19
500119068,66,0,66,2024-09-03 23:06:15
500119049,99,0,99,2024-09-03 02:35:15
500119068,66,0,66,2024-09-03 21:40:24
500119059,68,0,68,2024-09-03 20:43:15
500101022,99,3,96,2024-09-03 22:18:20
500101181,99,5,94,2024-09-03 22:28:20
500119006,92,31,61,2024-09-03 22:28:20
500119096,99,37,62,2024-09-03 22:22:20
500119096,99,33,66,2024-09-03 21:33:00
500119048,53,2,50,2024-09-03 22:01:24
500101022,99,43,30,2024-09-03 03:32:19
500101181,99,32,66,2024-09-03 03:28:19
500119048,53,1,51,2024-09-03 23:21:20
500101032,61,59,1,2024-09-03 23:27:19
500101181,99,35,63,2024-09-03 02:41:19
500119077,56,55,0,2024-09-03 08:19:15
500101032,61,60,1,2024-09-03 05:15:15
500119006,92,65,27,2024-09-03 06:39:20
500101022,99,44,29,2024-09-03 05:17:38
500119006,92,61,31,2024-09-03 07:24:02
500119006,92,55,37,2024-09-03 07:48:25
500101022,99,32,41,2024-09-03 06:37:19
500119048,53,0,52,2024-09-03 08:37:15
500119048,53,0,52,2024-09-03 07:58:23
500119077,56,2,53,2024-09-03 05:40:28
500119068,66,7,59,2024-09-03 08:17:45
500101032,61,1,60,2024-09-03 07:48:25
500101032,61,0,61,2024-09-03 08:18:21
500101032,61,0,61,2024-09-03 08:47:21
500101181,99,34,64,2024-09-03 04:58:18
500101181,99,33,65,2024-09-03 06:15:21
500101181,99,32,66,2024-09-03 06:19:20
500101022,99,5,68,2024-09-03 07:38:24
500119096,99,29,70,2024-09-03 04:58:18
500119096,99,25,73,2024-09-03 07:56:22
500119049,99,14,79,2024-09-03 08:17:45
500101181,99,18,80,2024-09-03 08:18:21
500119049,99,11,88,2024-09-03 08:08:22
500119049,99,9,90,2024-09-03 07:47:25
500101022,99,4,91,2024-09-03 08:08:22
500101022,99,2,93,2024-09-03 08:18:21
500101181,99,5,93,2024-09-03 07:48:25
500101022,99,1,98,2024-09-03 23:17:40
500119006,92,33,59,2024-09-03 23:17:40
500119068,66,52,0,2024-09-03 09:50:30
500119077,56,49,0,2024-09-03 10:04:14
500119049,99,58,1,2024-09-03 10:08:25
500119077,56,48,1,2024-09-03 09:32:57
500119068,66,50,2,2024-09-03 10:38:22
500119049,99,54,5,2024-09-03 10:18:21
500119068,66,60,6,2024-09-03 09:07:21
500119068,66,39,13,2024-09-03 10:28:22
500119068,66,53,13,2024-09-03 09:27:21
500119049,99,69,15,2024-09-03 09:18:21
500119077,56,25,20,2024-09-03 12:08:21
500119068,66,31,21,2024-09-03 11:38:21
500101032,61,39,22,2024-09-03 12:38:21
500119068,66,29,23,2024-09-03 11:28:22
500119049,99,43,24,2024-09-03 13:08:22
500101032,61,34,27,2024-09-03 12:48:20
500101181,99,63,35,2024-09-03 12:38:21
500119049,99,25,38,2024-09-03 11:06:22
500119068,66,13,39,2024-09-03 12:18:21
500119049,99,22,41,2024-09-03 11:57:21
500101022,99,50,45,2024-09-03 12:28:22
500101032,61,15,46,2024-09-03 12:18:21
500119068,66,5,47,2024-09-03 12:46:21
500119048,53,3,49,2024-09-03 12:37:21
500119048,53,2,50,2024-09-03 11:38:20
500101022,99,44,51,2024-09-03 12:38:20
500119048,53,0,52,2024-09-03 09:58:15
500119048,53,0,52,2024-09-03 10:17:45
500119049,99,5,58,2024-09-03 12:18:20
500119059,68,10,58,2024-09-03 11:58:22
500101032,61,1,60,2024-09-03 09:28:21
500119049,99,3,60,2024-09-03 12:28:22
500119049,99,3,60,2024-09-03 12:36:21
500101032,61,0,61,2024-09-03 09:56:16
500119059,68,6,62,2024-09-03 09:38:21
500119059,68,5,63,2024-09-03 12:18:20
500119059,68,2,66,2024-09-03 10:47:23
500119059,68,0,68,2024-09-03 11:28:15
500119059,68,0,68,2024-09-03 11:29:16
500119006,92,12,80,2024-09-03 12:37:21
500119006,92,7,85,2024-09-03 13:08:21
500101181,99,10,88,2024-09-03 11:48:20
500101022,99,3,92,2024-09-03 10:06:23
500119096,99,3,95,2024-09-03 09:10:34
500101181,99,2,96,2024-09-03 09:48:23
500101181,99,1,97,2024-09-03 09:18:21
500101181,99,0,98,2024-09-03 09:38:21
500101181,99,4,95,2024-09-03 22:31:20
500101022,99,2,97,2024-09-03 23:38:20
500119006,92,32,60,2024-09-03 23:05:22
500101022,99,44,29,2024-09-03 02:56:19
500101181,99,99,0,2024-09-03 16:39:21
500119048,53,52,0,2024-09-03 16:33:15
500119048,53,52,0,2024-09-03 17:08:14
500119077,56,45,0,2024-09-03 13:10:30
500101022,99,98,1,2024-09-03 15:58:21
500101181,99,98,1,2024-09-03 16:48:21
500119048,53,51,1,2024-09-03 16:28:22
500119049,99,66,1,2024-09-03 13:28:21
500119048,53,50,2,2024-09-03 16:48:15
500119077,56,42,2,2024-09-03 15:47:21
500101022,99,96,3,2024-09-03 15:47:21
500101181,99,95,4,2024-09-03 17:08:27
500119077,56,39,5,2024-09-03 16:08:20
500119068,66,41,11,2024-09-03 13:37:23
500119049,99,48,19,2024-09-03 14:17:50
500119068,66,33,19,2024-09-03 15:08:20
500119068,66,31,21,2024-09-03 13:18:21
500101032,61,23,38,2024-09-03 16:39:21
500119068,66,12,40,2024-09-03 16:08:20
500101032,61,19,42,2024-09-03 16:07:21
500101032,61,18,43,2024-09-03 14:46:22
500119049,99,24,43,2024-09-03 15:07:19
500101032,61,17,44,2024-09-03 14:26:21
500119068,66,16,45,2024-09-03 16:39:21
500101032,61,15,46,2024-09-03 14:37:21
500119048,53,3,49,2024-09-03 13:28:21
500119048,53,2,50,2024-09-03 14:38:21
500119059,68,18,50,2024-09-03 14:57:22
500119068,66,2,50,2024-09-03 15:48:19
500119048,53,1,51,2024-09-03 13:45:21
500119068,66,1,51,2024-09-03 15:28:20
500119049,99,12,55,2024-09-03 15:18:21
500101032,61,5,56,2024-09-03 15:38:20
500101032,61,3,58,2024-09-03 15:17:41
500119068,66,0,61,2024-09-03 17:17:50
500119059,68,4,64,2024-09-03 16:08:20
500101022,99,34,65,2024-09-03 14:48:20
500119049,99,2,65,2024-09-03 15:58:20
500119049,99,1,66,2024-09-03 16:18:22
500119049,99,0,67,2024-09-03 15:27:21
500119059,68,0,68,2024-09-03 16:28:15
500119006,92,22,70,2024-09-03 15:57:20
500119006,92,21,71,2024-09-03 16:17:46
500119006,92,20,72,2024-09-03 16:39:21
500119006,92,17,75,2024-09-03 15:38:20
500101022,99,23,76,2024-09-03 15:08:21
500119006,92,8,84,2024-09-03 13:46:20
500101181,99,12,87,2024-09-03 14:38:20
500101022,99,3,92,2024-09-03 13:26:21
500101022,99,3,92,2024-09-03 13:48:21
500119096,99,5,93,2024-09-03 15:25:22
500119096,99,3,95,2024-09-03 14:26:22
500119096,99,30,69,2024-09-03 02:33:19
500119006,92,34,58,2024-09-03 22:47:19
500101022,99,21,78,2024-09-03 21:58:21
500101181,99,2,97,2024-09-03 23:45:20
500119048,53,45,7,2024-09-03 18:18:20
500101032,61,50,10,2024-09-03 20:38:18
500119048,53,38,14,2024-09-03 19:28:19
500101181,99,76,16,2024-09-03 20:38:19
500119048,53,32,20,2024-09-03 19:47:21
500101181,99,63,24,2024-09-03 19:08:23
500101181,99,73,26,2024-09-03 20:48:21
500101181,99,73,26,2024-09-03 21:28:20
500101022,99,61,27,2024-09-03 21:08:20
500101181,99,70,29,2024-09-03 21:18:20
500101181,99,58,34,2024-09-03 20:07:22
500101181,99,50,37,2024-09-03 19:28:20
500101022,99,9,40,2024-09-03 18:57:22
500119048,53,12,40,2024-09-03 21:08:20
500101022,99,6,43,2024-09-03 19:08:23
500101022,99,55,44,2024-09-03 17:58:22
500101181,99,54,45,2024-09-03 18:18:22
500119048,53,7,45,2024-09-03 21:26:20
500101032,61,11,50,2024-09-03 19:17:46
500119077,56,0,54,2024-09-03 18:37:22
500119077,56,0,54,2024-09-03 18:39:17
500101032,61,3,58,2024-09-03 18:58:23
500101032,61,0,61,2024-09-03 18:47:22
500119068,66,0,66,2024-09-03 18:17:05
500119068,66,0,66,2024-09-03 18:43:15
500119068,66,0,66,2024-09-03 18:58:15
500119059,68,1,67,2024-09-03 18:57:22
500119096,99,32,67,2024-09-03 21:21:21
500119059,68,0,68,2024-09-03 18:44:15
500119006,92,18,74,2024-09-03 17:54:22
500119006,92,13,79,2024-09-03 20:48:21
500119096,99,17,82,2024-09-03 20:23:22
500119049,99,15,84,2024-09-03 17:48:21
500119006,92,6,86,2024-09-03 20:08:20
500119006,92,5,87,2024-09-03 18:54:22
500119096,99,12,87,2024-09-03 19:22:22
500119096,99,11,88,2024-09-03 18:17:49
500119049,99,10,89,2024-09-03 17:58:24
500119096,99,9,90,2024-09-03 17:59:23
500119049,99,3,96,2024-09-03 19:58:21
500119049,99,2,97,2024-09-03 19:45:22
500119049,99,1,98,2024-09-03 21:01:23
500119049,99,1,98,2024-09-03 21:28:21
500101181,99,3,96,2024-09-03 23:58:17
500101032,61,60,1,2024-09-03 01:08:14
500101032,61,60,1,2024-09-03 00:52:14
500101032,61,61,0,2024-09-03 00:06:15
500119048,53,1,51,2024-09-03 00:08:20
500119059,68,0,68,2024-09-03 22:53:15
500119096,99,36,63,2024-09-03 22:18:20
500101032,61,60,0,2024-09-03 22:08:15
500119048,53,1,51,2024-09-03 22:23:47
500119049,99,1,98,2024-09-03 22:24:19
500101032,61,59,1,2024-09-03 21:38:20
500101022,99,38,61,2024-09-03 21:48:20
500101181,99,30,69,2024-09-03 22:08:21
500101022,99,44,29,2024-09-03 02:31:20
500101032,61,60,1,2024-09-03 05:40:28
500119077,56,41,14,2024-09-03 08:08:22
500101032,61,41,20,2024-09-03 07:28:24
500119068,66,44,22,2024-09-03 08:58:23
500101022,99,41,32,2024-09-03 06:07:20
500101032,61,25,36,2024-09-03 07:38:22
500119049,99,43,41,2024-09-03 08:48:20
500119006,92,44,48,2024-09-03 08:17:45
500119048,53,1,51,2024-09-03 05:37:14
500119059,68,15,53,2024-09-03 08:38:20
500119068,66,13,53,2024-09-03 08:27:20
500119059,68,14,54,2024-09-03 08:06:21
500119059,68,13,55,2024-09-03 07:58:23
500119059,68,12,56,2024-09-03 08:28:21
500119059,68,11,57,2024-09-03 08:47:21
500101032,61,1,60,2024-09-03 08:23:56
500119006,92,30,62,2024-09-03 08:37:21
500119068,66,2,64,2024-09-03 06:59:16
500119059,68,3,65,2024-09-03 07:35:28
500119096,99,22,76,2024-09-03 08:36:22
500101181,99,20,78,2024-09-03 06:57:23
500101181,99,17,81,2024-09-03 07:38:24
500119096,99,12,86,2024-09-03 08:58:23
500101181,99,2,96,2024-09-03 07:17:45
500101032,61,59,1,2024-09-03 23:07:20
500119068,66,52,0,2024-09-03 09:48:23
500119077,56,49,0,2024-09-03 09:06:15
500119077,56,49,0,2024-09-03 09:15:19
500119077,56,48,1,2024-09-03 09:27:21
500119077,56,46,3,2024-09-03 09:58:27
500119077,56,41,4,2024-09-03 11:37:19
500119068,66,60,6,2024-09-03 09:18:20
500119077,56,38,7,2024-09-03 11:48:20
500119077,56,37,8,2024-09-03 10:58:23
500119077,56,34,11,2024-09-03 11:57:22
500119049,99,67,17,2024-09-03 09:27:21
500119068,66,26,26,2024-09-03 13:08:22
500119049,99,34,29,2024-09-03 10:58:23
500119068,66,6,46,2024-09-03 12:35:21
500119049,99,14,49,2024-09-03 11:26:22
500119048,53,2,50,2024-09-03 11:48:19
500119048,53,0,52,2024-09-03 09:27:21
500101032,61,4,57,2024-09-03 10:47:23
500119059,68,10,58,2024-09-03 12:58:23
