sno,total,available_rent_bikes,available_return_bikes,infoTime
500119068,66,20,46,2024-11-19 00:57:14
500119068,66,51,0,2024-11-19 15:58:16
500119068,66,51,0,2024-11-19 13:25:17
500119068,66,51,0,2024-11-19 13:57:15
500119059,68,67,1,2024-11-19 13:38:15
500119068,66,50,1,2024-11-19 14:42:14
500119068,66,48,3,2024-11-19 15:25:15
500119059,68,57,11,2024-11-19 16:25:17
500101032,61,9,52,2024-11-19 16:38:15
500119048,53,0,53,2024-11-19 14:08:15
500101032,61,4,57,2024-11-19 13:18:15
500101032,61,1,60,2024-11-19 15:36:16
500101032,61,0,61,2024-11-19 14:08:15
500101032,61,56,4,2024-11-19 05:48:15
500119077,56,40,6,2024-11-19 08:52:15
500119048,53,46,7,2024-11-19 07:13:15
500119077,56,38,8,2024-11-19 08:47:15
500101032,61,40,20,2024-11-19 08:47:15
500119048,53,22,31,2024-11-19 08:04:15
500119077,56,19,37,2024-11-19 08:08:15
500101032,61,21,39,2024-11-19 08:08:15
500119068,66,27,39,2024-11-19 08:57:15
500101032,61,15,45,2024-11-19 08:58:15
500119059,68,23,45,2024-11-19 08:08:15
500119068,66,19,47,2024-11-19 06:51:15
500119068,66,14,52,2024-11-19 08:27:15
500119006,92,35,57,2024-11-19 08:15:16
500119006,92,35,57,2024-11-19 08:05:17
500119006,92,26,66,2024-11-19 08:58:15
500119068,66,1,65,2024-11-19 23:20:18
500119006,92,90,1,2024-11-19 23:38:15
500119059,68,67,1,2024-11-19 10:46:15
500119059,68,55,13,2024-11-19 12:17:16
500119048,53,6,47,2024-11-19 12:18:15
500119048,53,5,48,2024-11-19 12:38:15
500119048,53,0,53,2024-11-19 11:58:15
500101032,61,2,58,2024-11-19 12:18:15
500101032,61,1,59,2024-11-19 10:24:15
500101032,61,61,0,2024-11-19 23:08:15
500101032,61,61,0,2024-11-19 22:48:15
500119077,56,53,3,2024-11-19 20:44:14
500119048,53,49,4,2024-11-19 17:28:16
500119077,56,39,4,2024-11-19 18:18:15
500119077,56,41,5,2024-11-19 18:21:14
500101032,61,55,6,2024-11-19 21:13:15
500119077,56,49,7,2024-11-19 21:27:15
500101032,61,48,13,2024-11-19 20:55:16
500119006,92,44,47,2024-11-19 19:38:15
500101032,61,4,57,2024-11-19 18:58:15
500101032,61,1,60,2024-11-19 18:18:15
500101032,61,0,61,2024-11-19 18:08:16
500119059,68,5,63,2024-11-19 19:55:16
500119048,53,45,8,2024-11-19 22:27:15
500119006,92,90,1,2024-11-19 22:47:14
500119048,53,51,2,2024-11-19 00:45:15
500119059,68,68,0,2024-11-19 14:25:17
500119077,56,42,1,2024-11-19 16:53:16
500119077,56,42,1,2024-11-19 17:05:16
500119077,56,42,1,2024-11-19 17:11:15
500119068,66,48,3,2024-11-19 15:18:15
500119059,68,63,5,2024-11-19 15:50:15
500119077,56,34,9,2024-11-19 14:14:15
500119068,66,41,10,2024-11-19 14:18:15
500119059,68,48,20,2024-11-19 17:08:17
500119048,53,0,53,2024-11-19 13:42:15
500119006,92,26,66,2024-11-19 14:40:16
500101032,61,61,0,2024-11-19 21:52:15
500119048,53,49,4,2024-11-19 06:28:15
500101032,61,54,6,2024-11-19 06:49:15
500101032,61,40,20,2024-11-19 07:47:15
500119006,92,42,50,2024-11-19 07:07:16
500119006,92,38,54,2024-11-19 07:48:15
500119059,68,10,58,2024-11-19 07:44:16
500119006,92,33,59,2024-11-19 08:38:15
500119077,56,46,10,2024-11-19 21:59:15
500119068,66,52,3,2024-11-19 11:05:17
500119059,68,57,11,2024-11-19 09:37:15
500119068,66,43,12,2024-11-19 10:48:16
500119077,56,29,12,2024-11-19 11:01:16
500119059,68,52,16,2024-11-19 09:17:15
500119077,56,29,17,2024-11-19 10:28:15
500119068,66,36,30,2024-11-19 09:08:14
500101032,61,26,34,2024-11-19 09:48:15
500119068,66,30,34,2024-11-19 09:56:15
500101032,61,15,45,2024-11-19 12:48:15
500119048,53,3,50,2024-11-19 11:18:15
500119048,53,0,53,2024-11-19 10:47:15
500101032,61,1,59,2024-11-19 11:58:15
500119006,92,33,59,2024-11-19 12:38:16
500101032,61,1,60,2024-11-19 13:08:15
500101032,61,0,60,2024-11-19 11:22:16
500119006,92,7,85,2024-11-19 09:26:15
500119006,92,2,90,2024-11-19 10:04:15
500119048,53,41,12,2024-11-19 23:06:15
500119048,53,41,12,2024-11-19 22:52:15
500119048,53,48,5,2024-11-19 18:48:15
500119048,53,44,9,2024-11-19 19:47:15
500119048,53,43,10,2024-11-19 21:00:17
500119068,66,40,11,2024-11-19 17:58:15
500119048,53,41,12,2024-11-19 19:18:20
500101032,61,44,17,2024-11-19 20:35:16
500119006,92,73,18,2024-11-19 21:17:15
500101032,61,21,40,2024-11-19 19:38:15
500119068,66,22,44,2024-11-19 19:09:15
500101032,61,9,52,2024-11-19 19:17:15
500101032,61,1,60,2024-11-19 17:28:15
500101032,61,56,5,2024-11-19 22:28:15
500119006,92,81,10,2024-11-19 21:36:15
500101032,61,61,0,2024-11-19 00:24:15
500101032,61,61,0,2024-11-19 00:39:15
500119006,92,29,63,2024-11-19 00:51:15
500119059,68,68,0,2024-11-19 14:08:15
500119068,66,50,1,2024-11-19 13:37:15
500119059,68,62,6,2024-11-19 15:44:15
500119077,56,35,8,2024-11-19 15:25:15
500119059,68,53,15,2024-11-19 16:44:16
500101032,61,21,40,2024-11-19 14:35:15
500119006,92,41,50,2024-11-19 16:07:16
500119048,53,0,53,2024-11-19 13:33:16
500101032,61,4,57,2024-11-19 13:28:15
500101032,61,1,60,2024-11-19 13:58:14
500119006,92,32,60,2024-11-19 14:07:15
500119006,92,18,74,2024-11-19 15:58:16
500119006,92,18,74,2024-11-19 15:18:15
500101032,61,52,8,2024-11-19 07:08:15
500119077,56,28,18,2024-11-19 08:18:15
500119059,68,34,34,2024-11-19 08:34:15
500119068,66,21,45,2024-11-19 08:47:15
500119006,92,41,51,2024-11-19 07:18:15
500119006,92,81,10,2024-11-19 22:16:15
500119077,56,42,14,2024-11-19 22:18:15
500119077,56,19,37,2024-11-19 22:38:15
500119068,66,1,65,2024-11-19 22:02:14
500119048,53,44,9,2024-11-19 22:05:16
500119077,56,20,36,2024-11-19 22:55:17
500119068,66,54,1,2024-11-19 11:16:16
500119068,66,43,8,2024-11-19 12:45:16
500119077,56,27,12,2024-11-19 10:42:15
500119048,53,4,49,2024-11-19 12:47:16
500119006,92,42,50,2024-11-19 11:37:15
500101032,61,3,57,2024-11-19 09:28:15
