sno,total,available_rent_bikes,available_return_bikes,infoTime
500119049,99,55,7,2024-10-07 13:18:18
500119049,99,41,21,2024-10-07 12:48:22
500119077,56,13,37,2024-10-07 12:48:20
500119077,56,13,37,2024-10-07 12:58:20
500101032,61,21,38,2024-10-07 12:58:20
500101032,61,12,47,2024-10-07 13:26:18
500119059,68,14,54,2024-10-07 13:18:18
500119059,68,5,63,2024-10-07 12:58:20
500119096,99,24,75,2024-10-07 12:53:21
500119006,92,15,77,2024-10-07 12:46:22
500119096,99,22,77,2024-10-07 13:07:20
500119006,92,12,80,2024-10-07 12:57:18
500101022,99,4,92,2024-10-07 12:58:20
500101181,99,1,97,2024-10-07 13:18:19
500119068,66,33,0,2024-10-07 14:27:15
500119068,66,36,2,2024-10-07 14:08:20
500119077,56,37,13,2024-10-07 14:18:18
500119059,68,9,59,2024-10-07 14:18:20
500119096,99,21,78,2024-10-07 13:43:20
500101022,99,3,93,2024-10-07 13:38:19
500101022,99,3,93,2024-10-07 14:08:19
500101022,99,0,96,2024-10-07 13:58:15
500101181,99,2,96,2024-10-07 13:48:19
500101032,61,57,2,2024-10-07 05:43:17
500119006,92,66,26,2024-10-07 06:18:17
500119096,99,63,36,2024-10-07 08:19:19
500119077,56,2,54,2024-10-07 07:57:21
500101022,99,39,57,2024-10-07 06:17:17
500119059,68,3,65,2024-10-07 07:58:21
500119059,68,2,66,2024-10-07 09:08:21
500101022,99,0,96,2024-10-07 07:58:21
500101181,99,1,97,2024-10-07 08:19:19
500119049,99,61,1,2024-10-07 13:25:20
500119049,99,46,16,2024-10-07 12:58:20
500119048,53,0,53,2024-10-07 13:17:15
500119059,68,6,62,2024-10-07 12:47:21
500101022,99,25,71,2024-10-07 12:48:22
500101022,99,1,95,2024-10-07 13:27:18
500119068,66,37,0,2024-10-07 13:37:20
500119068,66,37,0,2024-10-07 13:48:15
500119049,99,62,1,2024-10-07 14:18:20
500119077,56,44,6,2024-10-07 14:28:17
500119077,56,30,20,2024-10-07 14:08:20
500101032,61,18,41,2024-10-07 13:38:19
500101032,61,8,51,2024-10-07 14:28:18
500119048,53,2,51,2024-10-07 13:47:19
500119059,68,16,52,2024-10-07 13:38:19
500119059,68,9,59,2024-10-07 14:27:18
500119096,99,19,80,2024-10-07 14:04:18
500119096,99,18,81,2024-10-07 14:16:20
500119006,92,8,84,2024-10-07 14:08:20
500119006,92,3,89,2024-10-07 14:24:17
500119048,53,0,53,2024-10-07 07:34:15
500119048,53,0,53,2024-10-07 08:55:16
500119068,66,5,60,2024-10-07 04:42:17
500119049,99,27,64,2024-10-07 08:25:18
500101022,99,0,96,2024-10-07 08:28:15
500119068,66,37,0,2024-10-07 12:57:20
500119068,66,23,14,2024-10-07 13:18:19
500119077,56,28,22,2024-10-07 13:28:17
500119077,56,20,30,2024-10-07 13:18:19
500119077,56,15,35,2024-10-07 13:08:20
500119048,53,2,51,2024-10-07 12:48:22
500119048,53,1,52,2024-10-07 12:57:20
500119048,53,0,53,2024-10-07 13:08:19
500101181,99,39,59,2024-10-07 12:46:22
500119006,92,12,80,2024-10-07 13:24:17
500101022,99,6,90,2024-10-07 13:18:19
500101181,99,2,96,2024-10-07 13:28:18
500119049,99,62,1,2024-10-07 14:08:19
500119068,66,35,2,2024-10-07 13:58:20
500119077,56,28,22,2024-10-07 13:57:20
500119059,68,17,51,2024-10-07 13:45:20
500119048,53,0,53,2024-10-07 13:55:17
500119006,92,17,75,2024-10-07 13:45:19
500119096,99,22,77,2024-10-07 13:31:18
500119096,99,22,77,2024-10-07 13:58:20
500119096,99,19,80,2024-10-07 14:22:19
500101181,99,1,97,2024-10-07 13:58:20
500119049,99,63,28,2024-10-07 09:08:19
500119096,99,68,31,2024-10-07 07:52:19
500119068,66,19,46,2024-10-07 09:08:21
500119068,66,16,49,2024-10-07 08:28:18
500119048,53,0,53,2024-10-07 08:07:14
500119059,68,3,65,2024-10-07 06:18:16
500101022,99,1,95,2024-10-07 09:08:21
500119068,66,34,3,2024-10-07 12:47:21
500119049,99,57,5,2024-10-07 13:07:20
500119068,66,29,8,2024-10-07 13:08:20
500101032,61,18,41,2024-10-07 13:08:19
500119096,99,22,77,2024-10-07 12:44:23
500119068,66,33,0,2024-10-07 14:18:20
500119049,99,62,1,2024-10-07 14:25:26
500119049,99,62,1,2024-10-07 13:57:19
500101032,61,12,47,2024-10-07 13:48:20
500119048,53,0,53,2024-10-07 14:28:15
500119006,92,16,76,2024-10-07 13:58:20
500101022,99,8,88,2024-10-07 14:28:18
500119006,92,3,89,2024-10-07 14:13:20
500101022,99,4,92,2024-10-07 13:48:20
500101181,99,0,98,2024-10-07 13:37:20
500101181,99,0,98,2024-10-07 14:18:18
500101032,61,36,23,2024-10-07 08:25:20
500119096,99,72,27,2024-10-07 02:51:17
500119068,66,10,55,2024-10-07 07:30:22
500119059,68,9,59,2024-10-07 08:27:19
500119096,99,25,74,2024-10-07 09:06:19
500119006,92,15,77,2024-10-07 08:28:18
500119006,92,1,91,2024-10-07 09:07:20
500101181,99,1,97,2024-10-07 09:08:21
500119068,66,36,1,2024-10-07 13:27:18
500101032,61,27,32,2024-10-07 12:48:22
500101032,61,12,47,2024-10-07 13:15:18
500119048,53,3,50,2024-10-07 13:27:17
500119059,68,16,52,2024-10-07 13:26:17
500119059,68,6,62,2024-10-07 13:08:20
500119006,92,15,77,2024-10-07 13:07:20
500119096,99,21,78,2024-10-07 13:18:19
500119006,92,12,80,2024-10-07 13:16:18
500101181,99,16,82,2024-10-07 12:58:20
500101022,99,3,93,2024-10-07 13:08:20
500101181,99,3,95,2024-10-07 13:07:20
500119049,99,62,1,2024-10-07 13:41:20
500119049,99,59,3,2024-10-07 13:38:19
500119077,56,29,21,2024-10-07 13:48:19
500119077,56,27,23,2024-10-07 13:32:19
500101032,61,17,42,2024-10-07 13:58:20
500101032,61,8,51,2024-10-07 14:07:20
500101032,61,7,52,2024-10-07 14:18:20
500119048,53,1,52,2024-10-07 13:37:19
500119059,68,16,52,2024-10-07 13:56:21
500119048,53,0,53,2024-10-07 14:15:16
500119059,68,12,56,2024-10-07 14:08:19
500119006,92,15,77,2024-10-07 13:37:20
500101181,99,4,94,2024-10-07 14:28:17
500101022,99,0,96,2024-10-07 14:18:20
500101181,99,1,97,2024-10-07 14:08:20
500101032,61,44,15,2024-10-07 07:56:20
500119077,56,17,39,2024-10-07 09:04:21
500119077,56,8,48,2024-10-07 08:27:19
500119048,53,2,51,2024-10-07 05:45:18
500101181,99,43,55,2024-10-07 06:17:18
500119049,99,43,55,2024-10-07 06:00:21
500101032,61,1,58,2024-10-07 09:08:21
500119006,92,20,72,2024-10-07 07:58:21
500119049,99,10,81,2024-10-07 07:58:21
500101181,99,2,96,2024-10-07 07:58:21
500119080,10,2,8,2024-10-07 12:54:21
500119078,10,1,9,2024-10-07 12:53:21
500119080,10,0,10,2024-10-07 12:47:21
500119008,10,9,1,2024-10-07 14:05:16
500119080,10,1,9,2024-10-07 13:47:15
500119065,10,0,10,2024-10-07 13:38:18
500119056,10,3,7,2024-10-07 05:40:17
500119056,10,1,9,2024-10-07 08:27:14
500119080,10,1,9,2024-10-07 09:06:15
500119065,10,0,10,2024-10-07 07:44:15
500119078,10,0,10,2024-10-07 09:08:21
500119082,10,0,10,2024-10-07 08:27:19
500119008,10,10,0,2024-10-07 12:57:20
500119008,10,10,0,2024-10-07 12:59:14
500119082,10,5,5,2024-10-07 12:57:20
500119056,10,3,7,2024-10-07 12:48:22
500119065,10,2,8,2024-10-07 13:06:18
500119056,10,1,9,2024-10-07 12:58:20
500119078,10,8,2,2024-10-07 14:28:18
500119082,10,5,5,2024-10-07 14:26:17
500119080,10,2,8,2024-10-07 14:27:18
500119080,10,1,9,2024-10-07 14:18:14
500119065,10,0,10,2024-10-07 13:48:20
500119082,10,0,10,2024-10-07 13:32:16
500119065,10,1,9,2024-10-07 08:24:16
500119008,10,7,3,2024-10-07 12:47:21
500119082,10,5,5,2024-10-07 12:45:21
500119082,10,4,6,2024-10-07 13:07:20
500119065,10,0,10,2024-10-07 13:22:15
500119008,10,10,0,2024-10-07 14:27:15
500119078,10,6,4,2024-10-07 13:43:20
500119078,10,5,5,2024-10-07 13:38:18
500119056,10,4,6,2024-10-07 13:57:19
500119056,10,3,7,2024-10-07 13:48:20
500119082,10,3,7,2024-10-07 14:08:20
500119065,10,0,10,2024-10-07 14:25:16
500119065,10,0,10,2024-10-07 13:50:18
500119078,10,4,6,2024-10-07 08:23:19
500119078,10,1,9,2024-10-07 07:57:21
500119082,10,1,9,2024-10-07 07:57:21
500119065,10,0,10,2024-10-07 04:02:16
500119080,10,0,10,2024-10-07 07:57:21
500119065,10,3,7,2024-10-07 12:52:19
500119078,10,3,7,2024-10-07 12:47:20
500119078,10,2,8,2024-10-07 13:16:18
500119080,10,2,8,2024-10-07 13:25:20
500119056,10,0,10,2024-10-07 13:17:15
500119080,10,0,10,2024-10-07 13:18:16
500119078,10,5,5,2024-10-07 14:16:20
500119082,10,4,6,2024-10-07 14:18:20
500119078,10,3,7,2024-10-07 13:54:20
500119078,10,3,7,2024-10-07 14:03:17
500119065,10,2,8,2024-10-07 14:16:20
500119056,10,0,10,2024-10-07 14:07:16
500119008,10,2,7,2024-10-07 06:59:20
500119008,10,2,7,2024-10-07 09:08:19
500119056,10,1,9,2024-10-07 09:01:15
500119056,10,0,10,2024-10-07 07:57:14
500119065,10,0,10,2024-10-07 09:06:15
500119080,10,0,10,2024-10-07 08:26:15
500119082,10,0,10,2024-10-07 08:29:15
500119078,10,5,5,2024-10-07 13:24:18
500119056,10,3,7,2024-10-07 13:04:15
500119065,10,1,9,2024-10-07 12:48:22
500119065,10,1,9,2024-10-07 13:17:19
500119082,10,1,9,2024-10-07 13:27:18
500119082,10,0,10,2024-10-07 13:18:19
500119080,10,2,8,2024-10-07 13:38:19
500119056,10,1,9,2024-10-07 13:32:16
500119065,10,0,10,2024-10-07 14:07:20
500119080,10,0,10,2024-10-07 13:51:16
500106003,12,12,0,2024-10-07 12:47:21
500119060,12,7,5,2024-10-07 13:28:18
500119072,12,4,8,2024-10-07 13:08:20
500119060,12,3,9,2024-10-07 13:18:18
500119072,12,3,9,2024-10-07 13:10:21
500119072,12,3,9,2024-10-07 13:26:17
500119072,12,10,2,2024-10-07 14:27:18
500119072,12,10,2,2024-10-07 13:58:20
500119060,12,2,10,2024-10-07 14:18:20
500119062,12,0,12,2024-10-07 13:58:15
500106003,12,8,4,2024-10-07 06:14:17
500106004,12,1,11,2024-10-07 07:53:19
500119060,12,3,9,2024-10-07 12:58:20
500119060,12,3,9,2024-10-07 13:08:20
500106003,12,1,11,2024-10-07 13:28:18
500106004,12,1,11,2024-10-07 13:07:20
500119062,12,1,11,2024-10-07 13:27:18
500119062,12,0,12,2024-10-07 12:36:15
500119072,12,9,3,2024-10-07 13:48:20
500119060,12,5,7,2024-10-07 13:37:20
500119062,12,2,10,2024-10-07 14:21:15
500106003,12,0,12,2024-10-07 14:03:15
500106004,12,0,12,2024-10-07 13:38:15
500106003,12,0,12,2024-10-07 09:07:15
500106004,12,0,12,2024-10-07 08:49:14
500106003,12,9,3,2024-10-07 12:58:20
500119060,12,5,7,2024-10-07 12:43:22
500106004,12,4,8,2024-10-07 12:58:20
500106003,12,2,10,2024-10-07 13:06:18
500106003,12,1,11,2024-10-07 13:47:15
500106003,12,1,11,2024-10-07 13:57:19
500106004,12,0,12,2024-10-07 14:25:16
500119072,12,12,0,2024-10-07 08:20:18
500106004,12,5,7,2024-10-07 06:17:18
500119060,12,3,9,2024-10-07 07:58:14
500119072,12,1,11,2024-10-07 05:30:16
500106003,12,0,12,2024-10-07 08:28:17
500106004,12,0,12,2024-10-07 08:28:15
500119062,12,0,12,2024-10-07 07:51:15
500106004,12,8,4,2024-10-07 12:47:21
500106004,12,0,12,2024-10-07 13:15:16
500119062,12,0,12,2024-10-07 13:18:16
500119072,12,8,4,2024-10-07 13:38:19
500119060,12,4,8,2024-10-07 14:28:18
500106004,12,1,11,2024-10-07 13:48:15
500119062,12,1,11,2024-10-07 13:29:15
500106003,12,0,12,2024-10-07 13:38:19
500106004,12,0,12,2024-10-07 14:01:17
500119060,12,6,6,2024-10-07 09:08:21
500119060,12,2,10,2024-10-07 08:28:18
