sno,total,available_rent_bikes,available_return_bikes,infoTime,source_file
500101022,99,30,67,2024-12-10 07:48:15,2024-12-10.csv
500119049,99,32,67,2024-12-10 08:28:15,2024-12-10.csv
500119096,99,25,74,2024-12-10 08:48:14,2024-12-10.csv
500119068,66,42,3,2024-12-10 12:08:15,2024-12-10.csv
500119068,66,41,4,2024-12-10 11:08:15,2024-12-10.csv
500119077,56,38,7,2024-12-10 10:58:15,2024-12-10.csv
500119077,56,35,10,2024-12-10 10:18:14,2024-12-10.csv
500119077,56,32,13,2024-12-10 12:18:15,2024-12-10.csv
500119077,56,33,14,2024-12-10 12:59:14,2024-12-10.csv
500119077,56,27,18,2024-12-10 09:35:15,2024-12-10.csv
500119048,53,2,51,2024-12-10 12:07:14,2024-12-10.csv
500101032,61,1,55,2024-12-10 11:31:16,2024-12-10.csv
500101032,61,0,56,2024-12-10 11:39:16,2024-12-10.csv
500119006,92,23,69,2024-12-10 09:07:14,2024-12-10.csv
500101022,99,26,71,2024-12-10 12:18:15,2024-12-10.csv
500101022,99,8,89,2024-12-10 11:58:16,2024-12-10.csv
500119006,92,1,91,2024-12-10 13:07:15,2024-12-10.csv
500119006,92,1,91,2024-12-10 10:58:15,2024-12-10.csv
500119096,99,4,95,2024-12-10 10:40:15,2024-12-10.csv
500119049,99,1,98,2024-12-10 21:47:15,2024-12-10.csv
500119048,53,53,0,2024-12-10 20:36:15,2024-12-10.csv
500119048,53,53,0,2024-12-10 18:27:15,2024-12-10.csv
500119048,53,53,0,2024-12-10 18:46:16,2024-12-10.csv
500119048,53,52,1,2024-12-10 20:58:16,2024-12-10.csv
500101022,99,42,2,2024-12-10 18:38:15,2024-12-10.csv
500101181,99,84,15,2024-12-10 17:58:16,2024-12-10.csv
500101181,99,81,18,2024-12-10 18:08:15,2024-12-10.csv
500101181,99,81,18,2024-12-10 21:27:15,2024-12-10.csv
500119068,66,47,19,2024-12-10 19:08:15,2024-12-10.csv
500101032,61,40,21,2024-12-10 19:46:15,2024-12-10.csv
500101022,99,48,24,2024-12-10 21:08:15,2024-12-10.csv
500101022,99,19,25,2024-12-10 20:07:15,2024-12-10.csv
500119049,99,31,44,2024-12-10 17:48:14,2024-12-10.csv
500119068,66,0,48,2024-12-10 17:38:17,2024-12-10.csv
500101032,61,4,57,2024-12-10 17:58:16,2024-12-10.csv
500101032,61,0,61,2024-12-10 18:07:15,2024-12-10.csv
500119006,92,18,74,2024-12-10 17:22:15,2024-12-10.csv
500119096,99,19,80,2024-12-10 19:02:15,2024-12-10.csv
500119096,99,17,82,2024-12-10 18:05:17,2024-12-10.csv
500119006,92,3,89,2024-12-10 18:08:15,2024-12-10.csv
500119006,92,3,89,2024-12-10 18:27:14,2024-12-10.csv
500119096,99,32,67,2024-12-10 22:04:14,2024-12-10.csv
500119059,68,0,68,2024-12-10 00:39:16,2024-12-10.csv
500119059,68,1,67,2024-12-10 22:17:14,2024-12-10.csv
500101022,99,53,19,2024-12-10 22:18:15,2024-12-10.csv
500101181,99,58,41,2024-12-10 22:18:14,2024-12-10.csv
500119006,92,77,15,2024-12-10 02:41:14,2024-12-10.csv
500101032,61,52,9,2024-12-10 21:50:16,2024-12-10.csv
500119059,68,1,67,2024-12-10 04:24:16,2024-12-10.csv
500119006,92,39,53,2024-12-10 23:13:15,2024-12-10.csv
500119068,66,3,63,2024-12-10 01:49:15,2024-12-10.csv
500101181,99,60,38,2024-12-10 02:07:15,2024-12-10.csv
500101022,99,47,30,2024-12-10 01:04:14,2024-12-10.csv
500119048,53,50,3,2024-12-10 22:22:15,2024-12-10.csv
500101032,61,61,0,2024-12-10 23:14:16,2024-12-10.csv
500101022,99,45,27,2024-12-10 22:28:15,2024-12-10.csv
500101022,99,29,43,2024-12-10 22:58:14,2024-12-10.csv
500101032,61,57,4,2024-12-10 22:56:15,2024-12-10.csv
500101181,99,61,37,2024-12-10 00:55:16,2024-12-10.csv
500119006,92,71,21,2024-12-10 00:25:15,2024-12-10.csv
500119049,99,3,96,2024-12-10 00:48:15,2024-12-10.csv
500101032,61,50,11,2024-12-10 21:26:15,2024-12-10.csv
500119049,99,65,0,2024-12-10 13:44:15,2024-12-10.csv
500119068,66,44,0,2024-12-10 14:29:14,2024-12-10.csv
500119049,99,64,1,2024-12-10 13:59:15,2024-12-10.csv
500119049,99,60,5,2024-12-10 15:08:15,2024-12-10.csv
500119068,66,24,20,2024-12-10 16:32:15,2024-12-10.csv
500119068,66,20,24,2024-12-10 16:47:16,2024-12-10.csv
500119048,53,28,25,2024-12-10 16:48:15,2024-12-10.csv
500119049,99,37,28,2024-12-10 17:03:15,2024-12-10.csv
500119059,68,30,38,2024-12-10 15:08:15,2024-12-10.csv
500119059,68,30,38,2024-12-10 16:34:15,2024-12-10.csv
500119048,53,13,40,2024-12-10 16:11:15,2024-12-10.csv
500119048,53,3,50,2024-12-10 14:49:15,2024-12-10.csv
500101032,61,5,56,2024-12-10 13:37:15,2024-12-10.csv
500101032,61,2,57,2024-12-10 13:28:15,2024-12-10.csv
500101032,61,1,60,2024-12-10 14:38:15,2024-12-10.csv
500119006,92,23,69,2024-12-10 15:56:16,2024-12-10.csv
500119006,92,20,72,2024-12-10 16:46:14,2024-12-10.csv
500119006,92,18,74,2024-12-10 16:58:15,2024-12-10.csv
500101022,99,20,79,2024-12-10 15:18:14,2024-12-10.csv
500101181,99,19,80,2024-12-10 15:18:14,2024-12-10.csv
500119006,92,11,81,2024-12-10 14:09:14,2024-12-10.csv
500119006,92,2,90,2024-12-10 13:38:14,2024-12-10.csv
500101022,99,5,94,2024-12-10 14:38:15,2024-12-10.csv
500101022,99,1,96,2024-12-10 13:29:15,2024-12-10.csv
500101181,99,2,96,2024-12-10 13:29:15,2024-12-10.csv
500101181,99,2,97,2024-12-10 14:50:15,2024-12-10.csv
500101181,99,0,98,2024-12-10 13:38:15,2024-12-10.csv
500119096,99,0,99,2024-12-10 13:33:16,2024-12-10.csv
500101032,61,58,2,2024-12-10 06:47:15,2024-12-10.csv
500101032,61,54,6,2024-12-10 07:27:15,2024-12-10.csv
500119006,92,71,21,2024-12-10 08:12:15,2024-12-10.csv
500119048,53,27,26,2024-12-10 07:14:15,2024-12-10.csv
500101022,99,47,30,2024-12-10 05:59:15,2024-12-10.csv
500119048,53,0,53,2024-12-10 08:58:15,2024-12-10.csv
500119049,99,15,84,2024-12-10 08:35:15,2024-12-10.csv
500101181,99,1,97,2024-12-10 08:46:15,2024-12-10.csv
500119048,53,51,2,2024-12-10 23:59:14,2024-12-10.csv
500119049,99,65,0,2024-12-10 10:32:15,2024-12-10.csv
500119049,99,37,28,2024-12-10 12:28:15,2024-12-10.csv
500119068,66,11,33,2024-12-10 12:59:14,2024-12-10.csv
500119059,68,26,42,2024-12-10 09:17:15,2024-12-10.csv
500119059,68,25,43,2024-12-10 09:08:14,2024-12-10.csv
500119068,66,22,44,2024-12-10 09:08:14,2024-12-10.csv
500119059,68,23,45,2024-12-10 12:28:15,2024-12-10.csv
500101032,61,6,51,2024-12-10 09:46:15,2024-12-10.csv
500119048,53,2,51,2024-12-10 11:06:15,2024-12-10.csv
500119048,53,0,53,2024-12-10 13:08:15,2024-12-10.csv
500101032,61,1,55,2024-12-10 12:18:15,2024-12-10.csv
500119059,68,13,55,2024-12-10 12:18:15,2024-12-10.csv
500101032,61,0,56,2024-12-10 11:25:16,2024-12-10.csv
500101032,61,1,57,2024-12-10 09:18:15,2024-12-10.csv
500101022,99,33,64,2024-12-10 12:27:15,2024-12-10.csv
500119049,99,35,64,2024-12-10 09:08:14,2024-12-10.csv
500119006,92,3,89,2024-12-10 12:36:14,2024-12-10.csv
500101181,99,1,97,2024-12-10 10:24:16,2024-12-10.csv
500101032,61,51,10,2024-12-10 21:42:15,2024-12-10.csv
500119048,53,53,0,2024-12-10 21:01:21,2024-12-10.csv
500119048,53,51,2,2024-12-10 19:48:15,2024-12-10.csv
500101032,61,42,19,2024-12-10 20:18:15,2024-12-10.csv
500119077,56,32,24,2024-12-10 17:57:15,2024-12-10.csv
500101022,99,41,31,2024-12-10 20:38:15,2024-12-10.csv
500101181,99,67,32,2024-12-10 20:38:15,2024-12-10.csv
500101022,99,10,34,2024-12-10 19:15:16,2024-12-10.csv
500101032,61,13,48,2024-12-10 18:58:15,2024-12-10.csv
500119068,66,0,48,2024-12-10 17:45:17,2024-12-10.csv
500119077,56,2,54,2024-12-10 20:51:15,2024-12-10.csv
500119068,66,11,55,2024-12-10 20:08:16,2024-12-10.csv
500119006,92,28,64,2024-12-10 21:28:14,2024-12-10.csv
500119059,68,2,66,2024-12-10 20:40:16,2024-12-10.csv
500119059,68,1,67,2024-12-10 18:58:17,2024-12-10.csv
500119006,92,23,69,2024-12-10 20:58:16,2024-12-10.csv
500119006,92,6,86,2024-12-10 20:18:15,2024-12-10.csv
500119049,99,3,86,2024-12-10 18:06:15,2024-12-10.csv
500119006,92,5,87,2024-12-10 17:58:16,2024-12-10.csv
500119006,92,3,89,2024-12-10 18:57:15,2024-12-10.csv
500119049,99,10,89,2024-12-10 19:08:15,2024-12-10.csv
500119006,92,2,90,2024-12-10 18:45:16,2024-12-10.csv
500119049,99,2,97,2024-12-10 20:08:16,2024-12-10.csv
500119049,99,2,97,2024-12-10 20:36:15,2024-12-10.csv
500119006,92,37,55,2024-12-10 22:07:15,2024-12-10.csv
500101181,99,63,36,2024-12-10 22:07:14,2024-12-10.csv
500101032,61,61,0,2024-12-10 03:22:16,2024-12-10.csv
500119096,99,75,24,2024-12-10 02:06:15,2024-12-10.csv
500119096,99,36,63,2024-12-10 23:33:14,2024-12-10.csv
500119049,99,2,97,2024-12-10 04:24:14,2024-12-10.csv
500101032,61,60,0,2024-12-10 04:34:14,2024-12-10.csv
500101032,61,58,3,2024-12-10 23:27:15,2024-12-10.csv
500119068,66,2,64,2024-12-10 01:46:15,2024-12-10.csv
500119096,99,72,27,2024-12-10 00:32:15,2024-12-10.csv
500119006,92,39,53,2024-12-10 23:03:15,2024-12-10.csv
500101022,99,45,27,2024-12-10 22:35:15,2024-12-10.csv
500101181,99,51,48,2024-12-10 22:28:15,2024-12-10.csv
500119049,99,3,96,2024-12-10 22:53:14,2024-12-10.csv
500119048,53,30,23,2024-12-10 00:17:15,2024-12-10.csv
500101022,99,55,22,2024-12-10 00:15:15,2024-12-10.csv
500101032,61,58,3,2024-12-10 00:17:15,2024-12-10.csv
500119068,66,44,0,2024-12-10 14:39:15,2024-12-10.csv
500119049,99,63,2,2024-12-10 15:17:15,2024-12-10.csv
500119077,56,39,8,2024-12-10 13:42:15,2024-12-10.csv
500119077,56,36,11,2024-12-10 14:08:14,2024-12-10.csv
500119077,56,35,12,2024-12-10 16:04:15,2024-12-10.csv
500119068,66,30,14,2024-12-10 13:43:15,2024-12-10.csv
500119068,66,28,16,2024-12-10 13:35:15,2024-12-10.csv
500119068,66,27,17,2024-12-10 15:48:14,2024-12-10.csv
500119068,66,22,22,2024-12-10 13:28:15,2024-12-10.csv
500119059,68,43,25,2024-12-10 15:47:14,2024-12-10.csv
500101181,99,57,42,2024-12-10 15:53:15,2024-12-10.csv
500119048,53,1,52,2024-12-10 13:58:16,2024-12-10.csv
500101032,61,4,57,2024-12-10 15:18:14,2024-12-10.csv
500101032,61,3,58,2024-12-10 14:18:14,2024-12-10.csv
500101032,61,2,59,2024-12-10 16:18:15,2024-12-10.csv
500101181,99,11,88,2024-12-10 15:08:15,2024-12-10.csv
500101181,99,9,90,2024-12-10 14:19:15,2024-12-10.csv
500119006,92,2,90,2024-12-10 15:06:16,2024-12-10.csv
500101022,99,6,93,2024-12-10 16:28:15,2024-12-10.csv
500101181,99,3,95,2024-12-10 13:59:15,2024-12-10.csv
500101032,61,58,2,2024-12-10 06:25:15,2024-12-10.csv
500101022,99,48,29,2024-12-10 05:45:15,2024-12-10.csv
500119068,66,26,40,2024-12-10 08:58:15,2024-12-10.csv
500101181,99,54,44,2024-12-10 05:59:15,2024-12-10.csv
500119006,92,47,45,2024-12-10 08:37:15,2024-12-10.csv
500101181,99,50,48,2024-12-10 06:36:15,2024-12-10.csv
500119059,68,19,49,2024-12-10 08:06:15,2024-12-10.csv
500119059,68,3,65,2024-12-10 05:37:14,2024-12-10.csv
500119068,66,1,65,2024-12-10 07:14:16,2024-12-10.csv
500119049,99,15,84,2024-12-10 07:55:16,2024-12-10.csv
500119049,99,60,5,2024-12-10 10:24:14,2024-12-10.csv
500119077,56,42,5,2024-12-10 13:09:14,2024-12-10.csv
500119049,99,58,7,2024-12-10 11:28:15,2024-12-10.csv
500119068,66,37,7,2024-12-10 12:28:15,2024-12-10.csv
500119068,66,37,8,2024-12-10 10:40:15,2024-12-10.csv
500119068,66,35,10,2024-12-10 10:38:15,2024-12-10.csv
500119068,66,30,36,2024-12-10 09:38:14,2024-12-10.csv
500119059,68,27,41,2024-12-10 09:38:14,2024-12-10.csv
500119048,53,11,42,2024-12-10 12:37:15,2024-12-10.csv
500119059,68,21,47,2024-12-10 10:24:15,2024-12-10.csv
500119048,53,0,53,2024-12-10 09:00:21,2024-12-10.csv
500101032,61,0,56,2024-12-10 10:12:15,2024-12-10.csv
500119006,92,2,90,2024-12-10 10:24:16,2024-12-10.csv
500119096,99,6,93,2024-12-10 09:48:15,2024-12-10.csv
500101181,99,3,95,2024-12-10 11:18:15,2024-12-10.csv
500101181,99,0,98,2024-12-10 09:58:14,2024-12-10.csv
500101181,99,0,98,2024-12-10 10:18:15,2024-12-10.csv
500101181,99,0,98,2024-12-10 09:36:14,2024-12-10.csv
500119096,99,1,98,2024-12-10 12:58:15,2024-12-10.csv
500119096,99,0,99,2024-12-10 12:21:15,2024-12-10.csv
500101022,99,55,17,2024-12-10 21:48:14,2024-12-10.csv
500119048,53,51,2,2024-12-10 17:48:14,2024-12-10.csv
500119048,53,47,6,2024-12-10 17:28:16,2024-12-10.csv
500119068,66,44,16,2024-12-10 18:10:16,2024-12-10.csv
500101022,99,8,36,2024-12-10 19:38:15,2024-12-10.csv
500101181,99,57,42,2024-12-10 19:08:15,2024-12-10.csv
500119077,56,3,53,2024-12-10 19:08:15,2024-12-10.csv
500119059,68,11,57,2024-12-10 17:27:16,2024-12-10.csv
500101032,61,3,58,2024-12-10 18:45:15,2024-12-10.csv
500101032,61,0,61,2024-12-10 18:28:15,2024-12-10.csv
500119059,68,1,67,2024-12-10 18:26:16,2024-12-10.csv
500119059,68,0,68,2024-12-10 18:34:16,2024-12-10.csv
500119096,99,27,72,2024-12-10 21:04:15,2024-12-10.csv
500119096,99,20,79,2024-12-10 20:07:15,2024-12-10.csv
500119096,99,19,80,2024-12-10 19:29:14,2024-12-10.csv
500119096,99,17,82,2024-12-10 18:35:15,2024-12-10.csv
500119006,92,8,84,2024-12-10 20:36:14,2024-12-10.csv
500119006,92,5,87,2024-12-10 19:44:14,2024-12-10.csv
500119049,99,4,95,2024-12-10 19:48:15,2024-12-10.csv
500119049,99,3,96,2024-12-10 19:58:15,2024-12-10.csv
500119049,99,2,97,2024-12-10 19:35:16,2024-12-10.csv
500119049,99,0,99,2024-12-10 20:16:16,2024-12-10.csv
500119077,56,1,55,2024-12-10 21:44:15,2024-12-10.csv
500119048,53,50,3,2024-12-10 22:05:17,2024-12-10.csv
500119006,92,80,12,2024-12-10 03:23:14,2024-12-10.csv
500119049,99,0,99,2024-12-10 23:11:15,2024-12-10.csv
500101181,99,28,71,2024-12-10 23:41:15,2024-12-10.csv
500119048,53,51,2,2024-12-10 23:37:14,2024-12-10.csv
500101032,61,60,1,2024-12-10 23:37:15,2024-12-10.csv
500101181,99,52,46,2024-12-10 04:31:14,2024-12-10.csv
500119096,99,73,26,2024-12-10 01:13:14,2024-12-10.csv
500101181,99,36,63,2024-12-10 23:06:14,2024-12-10.csv
500101181,99,31,68,2024-12-10 23:36:14,2024-12-10.csv
500101181,99,34,65,2024-12-10 23:16:14,2024-12-10.csv
500119006,92,38,54,2024-12-10 22:25:16,2024-12-10.csv
500119068,66,1,65,2024-12-10 00:43:16,2024-12-10.csv
500101022,99,46,31,2024-12-10 00:57:14,2024-12-10.csv
500101181,99,72,26,2024-12-10 00:05:15,2024-12-10.csv
500119048,53,52,1,2024-12-10 21:28:16,2024-12-10.csv
500119049,99,64,1,2024-12-10 14:39:14,2024-12-10.csv
500119077,56,46,1,2024-12-10 13:52:15,2024-12-10.csv
500119077,56,52,3,2024-12-10 16:53:15,2024-12-10.csv
500119068,66,40,4,2024-12-10 15:28:15,2024-12-10.csv
500119077,56,43,4,2024-12-10 14:38:15,2024-12-10.csv
500119049,99,60,5,2024-12-10 15:47:14,2024-12-10.csv
500119077,56,36,12,2024-12-10 16:27:16,2024-12-10.csv
500119048,53,32,21,2024-12-10 17:02:15,2024-12-10.csv
500119059,68,42,26,2024-12-10 15:49:14,2024-12-10.csv
500119068,66,16,28,2024-12-10 16:58:15,2024-12-10.csv
500101181,99,65,34,2024-12-10 16:48:15,2024-12-10.csv
500101181,99,58,41,2024-12-10 16:17:15,2024-12-10.csv
500119059,68,25,43,2024-12-10 13:19:15,2024-12-10.csv
500119048,53,6,47,2024-12-10 15:37:15,2024-12-10.csv
500101032,61,13,48,2024-12-10 16:35:16,2024-12-10.csv
500119048,53,4,49,2024-12-10 15:08:14,2024-12-10.csv
500119048,53,3,50,2024-12-10 15:18:14,2024-12-10.csv
500119048,53,1,52,2024-12-10 14:18:14,2024-12-10.csv
500101032,61,5,56,2024-12-10 17:02:15,2024-12-10.csv
500119006,92,19,73,2024-12-10 15:48:15,2024-12-10.csv
500119006,92,16,76,2024-12-10 17:03:15,2024-12-10.csv
500101022,99,9,90,2024-12-10 15:08:15,2024-12-10.csv
500101022,99,8,91,2024-12-10 16:18:15,2024-12-10.csv
500119006,92,0,92,2024-12-10 13:58:16,2024-12-10.csv
500119096,99,1,98,2024-12-10 13:08:15,2024-12-10.csv
500101032,61,59,1,2024-12-10 06:19:15,2024-12-10.csv
500119077,56,53,2,2024-12-10 08:48:15,2024-12-10.csv
500101032,61,57,3,2024-12-10 06:38:14,2024-12-10.csv
500101022,99,49,28,2024-12-10 05:30:15,2024-12-10.csv
500101022,99,39,38,2024-12-10 06:48:14,2024-12-10.csv
500119096,99,60,39,2024-12-10 08:08:15,2024-12-10.csv
500101032,61,17,43,2024-12-10 08:38:15,2024-12-10.csv
500101032,61,15,45,2024-12-10 08:48:15,2024-12-10.csv
500101032,61,11,50,2024-12-10 08:08:15,2024-12-10.csv
500101032,61,7,51,2024-12-10 08:58:15,2024-12-10.csv
500119068,66,11,55,2024-12-10 08:33:15,2024-12-10.csv
500119068,66,7,59,2024-12-10 08:11:15,2024-12-10.csv
500119068,66,2,64,2024-12-10 07:28:15,2024-12-10.csv
500101022,99,2,95,2024-12-10 08:12:15,2024-12-10.csv
500119049,99,4,95,2024-12-10 07:09:15,2024-12-10.csv
500119049,99,3,96,2024-12-10 06:54:14,2024-12-10.csv
500119068,66,45,0,2024-12-10 11:31:15,2024-12-10.csv
500119068,66,43,2,2024-12-10 11:47:14,2024-12-10.csv
500119049,99,62,3,2024-12-10 11:58:16,2024-12-10.csv
500119068,66,39,6,2024-12-10 10:55:16,2024-12-10.csv
500119077,56,39,6,2024-12-10 11:56:14,2024-12-10.csv
500119077,56,33,12,2024-12-10 09:56:14,2024-12-10.csv
500119049,99,43,22,2024-12-10 12:37:14,2024-12-10.csv
500119059,68,25,43,2024-12-10 12:37:15,2024-12-10.csv
500119048,53,6,47,2024-12-10 12:25:15,2024-12-10.csv
500101032,61,8,50,2024-12-10 09:37:15,2024-12-10.csv
500119048,53,1,52,2024-12-10 11:57:15,2024-12-10.csv
500119048,53,0,53,2024-12-10 11:31:15,2024-12-10.csv
500119059,68,15,53,2024-12-10 12:08:15,2024-12-10.csv
500119049,99,37,62,2024-12-10 09:18:15,2024-12-10.csv
500119006,92,18,74,2024-12-10 09:48:15,2024-12-10.csv
500101181,99,10,88,2024-12-10 12:57:15,2024-12-10.csv
500101022,99,7,90,2024-12-10 12:08:15,2024-12-10.csv
500101022,99,6,91,2024-12-10 12:59:14,2024-12-10.csv
500101181,99,6,92,2024-12-10 12:08:15,2024-12-10.csv
500101022,99,2,95,2024-12-10 09:38:14,2024-12-10.csv
