sno,total,available_rent_bikes,available_return_bikes,infoTime
500101181,99,3,64,2024-10-25 23:04:17
500119068,66,0,66,2024-10-25 23:25:15
500101181,99,5,62,2024-10-25 22:48:18
500101022,99,14,20,2024-10-25 22:48:17
500119096,99,26,73,2024-10-25 22:06:18
500119049,99,5,94,2024-10-25 21:48:18
500119096,99,28,71,2024-10-25 22:17:17
500119048,53,32,21,2024-10-25 00:34:17
500101032,61,53,7,2024-10-25 06:56:18
500101032,61,52,8,2024-10-25 07:09:18
500101181,99,86,12,2024-10-25 06:36:17
500119096,99,70,28,2024-10-25 05:54:17
500119006,92,62,29,2024-10-25 08:57:19
500119068,66,35,31,2024-10-25 07:28:17
500119077,56,24,32,2024-10-25 07:18:18
500119077,56,10,46,2024-10-25 07:26:19
500119068,66,12,51,2024-10-25 08:27:19
500101181,99,44,54,2024-10-25 07:58:20
500101022,99,18,25,2024-10-25 23:28:17
500119068,66,1,65,2024-10-25 23:58:15
500119048,53,19,34,2024-10-25 23:55:19
500119048,53,53,0,2024-10-25 19:38:17
500101181,99,67,1,2024-10-25 18:58:20
500101181,99,66,2,2024-10-25 19:48:19
500101022,99,30,5,2024-10-25 19:58:20
500101181,99,63,5,2024-10-25 19:58:21
500101022,99,20,14,2024-10-25 20:58:20
500101181,99,65,34,2024-10-25 17:38:18
500101181,99,65,34,2024-10-25 17:47:19
500119059,68,30,38,2024-10-25 18:56:20
500119059,68,23,45,2024-10-25 19:05:20
500101032,61,13,48,2024-10-25 19:58:21
500101032,61,9,52,2024-10-25 19:43:18
500101032,61,3,58,2024-10-25 17:58:20
500119059,68,4,64,2024-10-25 21:12:19
500119059,68,3,65,2024-10-25 20:41:18
500119059,68,3,65,2024-10-25 21:22:19
500119068,66,0,66,2024-10-25 18:17:15
500119068,66,0,66,2024-10-25 21:28:18
500119006,92,13,78,2024-10-25 20:40:18
500119096,99,14,85,2024-10-25 19:30:20
500119049,99,3,96,2024-10-25 20:36:18
500119049,99,2,97,2024-10-25 20:54:18
500119049,99,1,98,2024-10-25 20:18:18
500119068,66,47,0,2024-10-25 10:27:20
500119077,56,43,3,2024-10-25 11:11:17
500101181,99,79,19,2024-10-25 12:48:18
500119068,66,28,19,2024-10-25 12:28:18
500119068,66,28,19,2024-10-25 12:58:19
500119077,56,21,25,2024-10-25 12:26:19
500119049,99,57,33,2024-10-25 09:58:20
500101032,61,27,34,2024-10-25 12:38:18
500119049,99,59,34,2024-10-25 09:07:18
500101032,61,25,36,2024-10-25 11:09:18
500119006,92,51,40,2024-10-25 09:48:17
500119068,66,16,40,2024-10-25 09:28:19
500119048,53,0,52,2024-10-25 09:46:15
500119006,92,34,57,2024-10-25 11:58:18
500101032,61,1,60,2024-10-25 09:46:18
500119096,99,34,63,2024-10-25 12:56:19
500119049,99,7,65,2024-10-25 12:38:19
500101181,99,11,87,2024-10-25 12:08:18
500101181,99,4,94,2024-10-25 11:26:17
500101181,99,1,97,2024-10-25 10:37:18
500101181,99,0,98,2024-10-25 10:56:16
500101022,99,99,0,2024-10-25 15:36:15
500101181,99,99,0,2024-10-25 16:33:20
500101181,99,99,0,2024-10-25 15:57:20
500119048,53,53,0,2024-10-25 16:38:20
500119048,53,52,0,2024-10-25 16:18:15
500119077,56,45,1,2024-10-25 14:08:19
500119059,68,66,2,2024-10-25 14:58:18
500119068,66,43,4,2024-10-25 14:28:17
500119068,66,39,8,2024-10-25 13:37:17
500119077,56,39,8,2024-10-25 15:24:18
500119068,66,33,14,2024-10-25 13:18:18
500119068,66,36,15,2024-10-25 15:48:19
500119049,99,54,24,2024-10-25 14:17:19
500119077,56,16,30,2024-10-25 13:46:18
500119049,99,47,31,2024-10-25 14:47:16
500119077,56,15,31,2024-10-25 13:28:17
500101032,61,26,35,2024-10-25 15:58:21
500119048,53,7,45,2024-10-25 15:07:19
500101032,61,13,48,2024-10-25 16:18:17
500119048,53,3,49,2024-10-25 14:27:18
500119048,53,0,52,2024-10-25 14:06:14
500101032,61,4,57,2024-10-25 14:27:18
500101032,61,3,58,2024-10-25 14:18:18
500119049,99,17,61,2024-10-25 16:28:19
500101181,99,33,65,2024-10-25 13:48:19
500119049,99,21,68,2024-10-25 16:48:19
500119006,92,12,79,2024-10-25 13:48:19
500119006,92,11,80,2024-10-25 15:38:18
500119006,92,9,82,2024-10-25 15:23:17
500101022,99,13,84,2024-10-25 13:58:20
500101181,99,5,93,2024-10-25 14:28:17
500119048,53,28,25,2024-10-25 22:26:17
500119059,68,0,68,2024-10-25 21:57:19
500101022,99,23,11,2024-10-25 21:38:18
500119048,53,31,22,2024-10-25 01:01:18
500119049,99,65,33,2024-10-25 00:21:18
500119096,99,29,70,2024-10-25 22:47:18
500101032,61,59,2,2024-10-25 23:07:17
500101032,61,61,0,2024-10-25 23:32:15
500119059,68,0,68,2024-10-25 21:59:14
500119049,99,1,98,2024-10-25 22:47:16
500101022,99,75,3,2024-10-25 00:22:17
500119059,68,68,0,2024-10-25 07:56:15
500101032,61,59,2,2024-10-25 05:23:17
500119006,92,87,4,2024-10-25 06:31:17
500101181,99,92,7,2024-10-25 05:35:17
500101181,99,91,7,2024-10-25 05:59:16
500101022,99,58,19,2024-10-25 07:28:19
500101181,99,78,20,2024-10-25 07:18:18
500101032,61,36,24,2024-10-25 07:48:19
500101032,61,26,34,2024-10-25 07:58:20
500119068,66,20,46,2024-10-25 08:18:18
500119048,53,0,52,2024-10-25 08:46:15
500101022,99,40,57,2024-10-25 08:08:20
500119049,99,38,60,2024-10-25 07:44:18
500101181,99,92,7,2024-10-25 03:46:17
500119048,53,21,32,2024-10-25 23:32:17
500101022,99,25,33,2024-10-25 23:38:16
500119049,99,5,94,2024-10-25 23:58:16
500119048,53,53,0,2024-10-25 19:08:15
500101181,99,67,1,2024-10-25 20:28:19
500119048,53,51,2,2024-10-25 18:47:19
