sno,total,available_rent_bikes,available_return_bikes,infoTime
500101022,99,55,28,2024-09-16 01:38:17
500119068,66,13,53,2024-09-16 00:09:17
500119006,92,30,62,2024-09-16 01:23:17
500119006,92,29,63,2024-09-16 01:06:17
500101022,99,57,26,2024-09-16 01:16:17
500119048,53,0,53,2024-09-16 02:04:15
500101022,99,59,24,2024-09-16 02:10:18
500119096,99,15,84,2024-09-16 21:37:17
500119068,66,46,0,2024-09-16 13:08:18
500119049,99,82,5,2024-09-16 09:08:18
500119049,99,65,5,2024-09-16 11:17:17
500119077,56,49,7,2024-09-16 10:53:17
500119049,99,62,8,2024-09-16 10:59:17
500119077,56,48,8,2024-09-16 11:36:16
500119068,66,33,9,2024-09-16 12:48:17
500119068,66,32,10,2024-09-16 12:26:18
500119068,66,31,11,2024-09-16 12:18:18
500119049,99,57,13,2024-09-16 10:47:18
500119077,56,40,16,2024-09-16 10:16:18
500119049,99,52,18,2024-09-16 10:38:18
500119049,99,61,19,2024-09-16 10:08:21
500119068,66,30,23,2024-09-16 10:18:18
500119077,56,28,28,2024-09-16 09:48:17
500119049,99,31,39,2024-09-16 12:18:18
500119049,99,27,43,2024-09-16 12:58:18
500119049,99,26,44,2024-09-16 12:48:17
500101032,61,11,50,2024-09-16 11:58:20
500119048,53,2,51,2024-09-16 11:17:17
500101032,61,9,52,2024-09-16 11:28:19
500101032,61,8,53,2024-09-16 09:38:18
500119048,53,0,53,2024-09-16 09:38:15
500119048,53,0,53,2024-09-16 12:07:19
500119059,68,6,62,2024-09-16 12:37:17
500119059,68,4,64,2024-09-16 12:08:18
500119059,68,3,65,2024-09-16 10:27:17
500119006,92,22,70,2024-09-16 11:18:18
500101022,99,15,84,2024-09-16 12:16:17
500119006,92,7,85,2024-09-16 11:58:19
500101181,99,10,89,2024-09-16 12:08:18
500119006,92,3,89,2024-09-16 12:28:17
500119006,92,2,90,2024-09-16 12:18:18
500119006,92,1,91,2024-09-16 10:08:21
500119006,92,0,92,2024-09-16 09:23:16
500101022,99,3,93,2024-09-16 09:58:18
500101022,99,1,95,2024-09-16 09:18:19
500101022,99,0,96,2024-09-16 09:28:16
500101022,99,3,96,2024-09-16 13:08:18
500101022,99,0,96,2024-09-16 10:48:16
500119096,99,2,97,2024-09-16 13:07:19
500119096,99,2,97,2024-09-16 12:08:18
500101181,99,0,98,2024-09-16 10:45:16
500101181,99,99,0,2024-09-16 16:58:21
500119068,66,46,0,2024-09-16 14:28:18
500119068,66,45,1,2024-09-16 13:38:19
500119077,56,55,1,2024-09-16 16:54:16
500119068,66,44,2,2024-09-16 14:16:19
500119077,56,54,2,2024-09-16 14:46:16
500119077,56,51,5,2024-09-16 14:27:19
500119077,56,51,5,2024-09-16 13:34:18
500119049,99,64,6,2024-09-16 14:48:18
500119077,56,50,6,2024-09-16 13:25:18
500119048,53,38,15,2024-09-16 16:58:21
500119068,66,34,15,2024-09-16 14:56:18
500101022,99,73,26,2024-09-16 15:37:19
500119049,99,43,27,2024-09-16 13:28:17
500101032,61,33,28,2024-09-16 16:35:21
500101032,61,32,29,2024-09-16 16:48:19
500101022,99,68,31,2024-09-16 16:28:18
500101032,61,30,31,2024-09-16 16:06:17
500119059,68,34,34,2024-09-16 15:52:17
500119048,53,18,35,2024-09-16 16:16:17
500101022,99,63,36,2024-09-16 16:48:19
500101032,61,24,37,2024-09-16 16:57:20
500101032,61,23,38,2024-09-16 15:18:18
500119048,53,15,38,2024-09-16 15:38:17
500101032,61,18,43,2024-09-16 17:18:18
500119059,68,23,45,2024-09-16 16:32:18
500101032,61,14,47,2024-09-16 13:57:18
500119059,68,21,47,2024-09-16 14:28:18
500119059,68,20,48,2024-09-16 14:38:17
500119049,99,31,49,2024-09-16 16:38:19
500119059,68,18,50,2024-09-16 15:18:18
500119048,53,2,51,2024-09-16 13:38:19
500101181,99,47,52,2024-09-16 15:47:18
500119048,53,1,52,2024-09-16 14:48:19
500119048,53,1,52,2024-09-16 15:08:18
500119048,53,0,53,2024-09-16 13:15:16
500119049,99,17,53,2024-09-16 15:44:18
500119059,68,15,53,2024-09-16 16:58:21
500101022,99,44,54,2024-09-16 17:17:18
500119049,99,16,54,2024-09-16 15:27:17
500101181,99,41,58,2024-09-16 15:58:18
500119049,99,20,60,2024-09-16 16:46:19
500119006,92,31,61,2024-09-16 16:37:19
500119006,92,31,61,2024-09-16 16:28:18
500119006,92,30,62,2024-09-16 16:57:20
500101181,99,31,68,2024-09-16 15:28:17
500119006,92,4,88,2024-09-16 14:38:18
500119006,92,3,89,2024-09-16 13:37:21
500119006,92,2,90,2024-09-16 13:18:17
500119006,92,1,91,2024-09-16 14:17:17
500101181,99,6,93,2024-09-16 15:18:18
500101022,99,5,94,2024-09-16 13:18:17
500101022,99,5,94,2024-09-16 13:58:19
500119096,99,5,94,2024-09-16 16:26:18
500119096,99,3,96,2024-09-16 16:50:19
500101181,99,2,97,2024-09-16 13:28:18
500101032,61,60,1,2024-09-16 06:07:14
500101032,61,59,2,2024-09-16 06:11:17
500101032,61,46,15,2024-09-16 07:36:18
500101032,61,46,15,2024-09-16 07:48:19
500101022,99,63,22,2024-09-16 06:28:17
500101181,99,76,23,2024-09-16 05:05:17
500101022,99,57,29,2024-09-16 04:51:17
500101022,99,44,41,2024-09-16 06:55:21
500119059,68,23,45,2024-09-16 08:18:19
500101022,99,37,47,2024-09-16 07:08:19
500119077,56,5,51,2024-09-16 08:14:18
500119048,53,0,53,2024-09-16 07:15:15
500119048,53,0,53,2024-09-16 08:46:15
500119006,92,30,62,2024-09-16 06:42:17
500119059,68,4,64,2024-09-16 06:36:18
500119049,99,26,71,2024-09-16 08:38:18
500119049,99,23,74,2024-09-16 08:08:19
500101022,99,2,82,2024-09-16 07:48:19
500119049,99,13,86,2024-09-16 05:15:17
500101022,99,1,95,2024-09-16 08:17:18
500101181,99,0,98,2024-09-16 08:05:16
500101022,99,3,43,2024-09-16 22:16:17
500101022,99,2,53,2024-09-16 23:28:17
500119049,99,4,95,2024-09-16 23:22:17
500119096,99,19,80,2024-09-16 23:22:17
500101022,99,30,1,2024-09-16 21:08:18
500101022,99,30,1,2024-09-16 21:28:16
500101181,99,98,1,2024-09-16 17:27:18
500101022,99,27,2,2024-09-16 20:08:18
500101022,99,24,5,2024-09-16 19:28:18
500119048,53,48,5,2024-09-16 20:18:18
500119048,53,48,5,2024-09-16 19:48:18
500119048,53,47,6,2024-09-16 20:40:20
500119048,53,46,7,2024-09-16 19:24:18
500119048,53,45,8,2024-09-16 20:08:17
500101022,99,18,11,2024-09-16 18:58:21
500101022,99,18,11,2024-09-16 19:08:21
500101032,61,9,52,2024-09-16 20:48:17
500101032,61,1,60,2024-09-16 18:46:19
500101032,61,0,61,2024-09-16 17:47:18
500119068,66,1,65,2024-09-16 17:58:19
500119068,66,0,66,2024-09-16 18:36:16
500119068,66,0,66,2024-09-16 18:42:15
500119068,66,0,66,2024-09-16 19:16:15
500119068,66,0,66,2024-09-16 18:02:18
500101022,99,31,67,2024-09-16 17:48:17
500119059,68,0,68,2024-09-16 17:38:16
500101022,99,29,69,2024-09-16 17:57:19
500119006,92,23,69,2024-09-16 17:28:19
500101022,99,28,70,2024-09-16 18:18:19
500119006,92,12,80,2024-09-16 18:18:19
500119006,92,4,88,2024-09-16 20:45:17
500119096,99,8,91,2024-09-16 19:20:20
500119096,99,6,93,2024-09-16 19:00:26
500119096,99,4,95,2024-09-16 17:26:18
500119049,99,2,97,2024-09-16 18:28:18
500119049,99,2,97,2024-09-16 20:56:18
500119096,99,2,97,2024-09-16 18:50:20
500119049,99,1,98,2024-09-16 18:48:18
500119049,99,0,99,2024-09-16 18:38:16
500119049,99,0,99,2024-09-16 20:36:16
500119049,99,0,99,2024-09-16 17:47:18
500119049,99,2,97,2024-09-16 22:48:17
500101181,99,4,83,2024-09-16 22:47:17
500119048,53,10,43,2024-09-16 22:47:17
500101032,61,14,47,2024-09-16 21:38:17
500101032,61,20,41,2024-09-16 22:26:17
500119049,99,1,98,2024-09-16 23:04:14
500119006,92,21,71,2024-09-16 23:06:17
500101022,99,1,54,2024-09-16 23:47:16
500119049,99,1,98,2024-09-16 23:44:15
500119048,53,3,50,2024-09-16 23:43:17
500101032,61,40,21,2024-09-16 23:46:17
500101022,99,2,53,2024-09-16 23:18:16
500101181,99,33,66,2024-09-16 00:47:16
500101181,99,44,55,2024-09-16 00:29:17
500119049,99,13,86,2024-09-16 00:27:16
500119006,92,30,62,2024-09-16 01:53:17
500101022,99,55,28,2024-09-16 01:27:16
500101022,99,57,26,2024-09-16 03:15:17
500119059,68,0,68,2024-09-16 20:34:14
500101032,61,22,39,2024-09-16 21:58:18
500101181,99,27,60,2024-09-16 21:57:18
500119049,99,70,0,2024-09-16 10:27:16
500119068,66,42,0,2024-09-16 11:46:16
500119068,66,37,5,2024-09-16 12:38:18
500119049,99,60,10,2024-09-16 11:28:19
500119077,56,46,10,2024-09-16 12:08:18
500119049,99,57,13,2024-09-16 11:57:20
500119068,66,26,16,2024-09-16 11:56:21
500119077,56,37,19,2024-09-16 12:36:18
500119049,99,56,24,2024-09-16 09:48:18
500119077,56,29,27,2024-09-16 09:58:18
500119068,66,21,32,2024-09-16 09:47:18
500101032,61,20,41,2024-09-16 11:48:17
500119059,68,24,44,2024-09-16 09:07:19
500119059,68,23,45,2024-09-16 09:17:17
500101032,61,15,46,2024-09-16 11:38:17
500119048,53,7,46,2024-09-16 12:28:17
500119048,53,1,52,2024-09-16 10:37:17
500101022,99,46,53,2024-09-16 12:28:17
500119048,53,0,53,2024-09-16 10:28:16
