sno,total,available_rent_bikes,available_return_bikes,infoTime,source_file
500119049,99,59,10,2024-12-02 11:37:15,2024-12-02.csv
500119077,56,35,21,2024-12-02 10:56:16,2024-12-02.csv
500119077,56,33,23,2024-12-02 11:18:16,2024-12-02.csv
500119077,56,21,35,2024-12-02 09:46:15,2024-12-02.csv
500119068,66,17,42,2024-12-02 09:48:15,2024-12-02.csv
500119068,66,16,43,2024-12-02 09:37:14,2024-12-02.csv
500119048,53,1,52,2024-12-02 12:08:15,2024-12-02.csv
500119048,53,1,52,2024-12-02 12:18:16,2024-12-02.csv
500119048,53,0,53,2024-12-02 10:58:17,2024-12-02.csv
500101032,61,3,57,2024-12-02 10:27:15,2024-12-02.csv
500119059,68,10,58,2024-12-02 10:15:17,2024-12-02.csv
500119059,68,5,63,2024-12-02 10:48:15,2024-12-02.csv
500119059,68,4,64,2024-12-02 10:26:16,2024-12-02.csv
500119059,68,2,66,2024-12-02 10:08:16,2024-12-02.csv
500119059,68,0,68,2024-12-02 11:34:15,2024-12-02.csv
500119006,92,8,84,2024-12-02 09:08:17,2024-12-02.csv
500119006,92,2,90,2024-12-02 12:28:14,2024-12-02.csv
500119006,92,1,91,2024-12-02 10:17:15,2024-12-02.csv
500119006,92,1,91,2024-12-02 12:17:15,2024-12-02.csv
500119006,92,0,92,2024-12-02 10:56:15,2024-12-02.csv
500101022,99,4,95,2024-12-02 12:38:15,2024-12-02.csv
500101181,99,0,95,2024-12-02 09:50:18,2024-12-02.csv
500101181,99,0,95,2024-12-02 09:37:15,2024-12-02.csv
500101181,99,2,97,2024-12-02 11:08:15,2024-12-02.csv
500101022,99,1,98,2024-12-02 10:24:16,2024-12-02.csv
500101181,99,0,99,2024-12-02 11:28:16,2024-12-02.csv
500119048,53,52,1,2024-12-02 17:49:16,2024-12-02.csv
500101022,99,38,2,2024-12-02 19:21:16,2024-12-02.csv
500101181,99,79,7,2024-12-02 21:16:16,2024-12-02.csv
500101181,99,92,7,2024-12-02 18:16:17,2024-12-02.csv
500101022,99,31,10,2024-12-02 20:29:16,2024-12-02.csv
500101032,61,48,13,2024-12-02 21:06:15,2024-12-02.csv
500119048,53,38,15,2024-12-02 18:38:16,2024-12-02.csv
500119048,53,37,16,2024-12-02 20:53:15,2024-12-02.csv
500119048,53,37,16,2024-12-02 21:09:16,2024-12-02.csv
500119048,53,35,18,2024-12-02 19:51:16,2024-12-02.csv
500119048,53,34,19,2024-12-02 20:06:16,2024-12-02.csv
500101022,99,76,23,2024-12-02 17:38:16,2024-12-02.csv
500101032,61,22,39,2024-12-02 20:28:16,2024-12-02.csv
500101032,61,1,60,2024-12-02 17:39:17,2024-12-02.csv
500101022,99,38,61,2024-12-02 18:45:16,2024-12-02.csv
500119068,66,1,64,2024-12-02 20:55:17,2024-12-02.csv
500119059,68,0,68,2024-12-02 20:58:15,2024-12-02.csv
500119006,92,10,82,2024-12-02 20:46:15,2024-12-02.csv
500119096,99,9,90,2024-12-02 18:21:17,2024-12-02.csv
500101032,61,60,0,2024-12-02 00:19:16,2024-12-02.csv
500101032,61,60,0,2024-12-02 00:57:15,2024-12-02.csv
500101022,99,0,98,2024-12-02 00:45:16,2024-12-02.csv
500119049,99,0,99,2024-12-02 21:44:16,2024-12-02.csv
500119096,99,44,55,2024-12-02 23:47:15,2024-12-02.csv
500101181,99,52,34,2024-12-02 23:48:15,2024-12-02.csv
500101022,99,80,17,2024-12-02 04:18:14,2024-12-02.csv
500119006,92,37,55,2024-12-02 23:59:14,2024-12-02.csv
500101032,61,61,0,2024-12-02 23:19:16,2024-12-02.csv
500101032,61,60,1,2024-12-02 21:58:16,2024-12-02.csv
500101181,99,18,80,2024-12-02 03:13:15,2024-12-02.csv
500119048,53,12,41,2024-12-02 23:04:16,2024-12-02.csv
500101032,61,60,1,2024-12-02 23:06:15,2024-12-02.csv
500119049,99,69,0,2024-12-02 14:09:15,2024-12-02.csv
500119077,56,54,2,2024-12-02 15:06:17,2024-12-02.csv
500119068,66,38,7,2024-12-02 13:18:16,2024-12-02.csv
500119049,99,61,8,2024-12-02 15:59:16,2024-12-02.csv
500119077,56,48,8,2024-12-02 14:28:16,2024-12-02.csv
500119049,99,59,10,2024-12-02 15:39:15,2024-12-02.csv
500119068,66,32,13,2024-12-02 16:43:18,2024-12-02.csv
500101022,99,69,30,2024-12-02 17:10:23,2024-12-02.csv
500119059,68,33,35,2024-12-02 15:44:16,2024-12-02.csv
500119059,68,33,35,2024-12-02 16:35:17,2024-12-02.csv
500119048,53,10,43,2024-12-02 16:19:16,2024-12-02.csv
500101032,61,15,46,2024-12-02 16:48:16,2024-12-02.csv
500119048,53,4,49,2024-12-02 15:46:16,2024-12-02.csv
500119059,68,2,66,2024-12-02 14:28:16,2024-12-02.csv
500119059,68,1,67,2024-12-02 14:18:16,2024-12-02.csv
500101022,99,20,79,2024-12-02 16:19:16,2024-12-02.csv
500119006,92,9,83,2024-12-02 16:42:17,2024-12-02.csv
500119096,99,14,85,2024-12-02 15:25:16,2024-12-02.csv
500101022,99,3,96,2024-12-02 13:38:16,2024-12-02.csv
500101181,99,69,27,2024-12-02 06:37:15,2024-12-02.csv
500119006,92,44,48,2024-12-02 07:08:16,2024-12-02.csv
500119006,92,34,58,2024-12-02 08:04:16,2024-12-02.csv
500119006,92,33,59,2024-12-02 08:38:15,2024-12-02.csv
500101181,99,3,92,2024-12-02 07:58:15,2024-12-02.csv
500119049,99,64,4,2024-12-02 10:54:16,2024-12-02.csv
500119049,99,64,4,2024-12-02 11:04:16,2024-12-02.csv
500119068,66,27,18,2024-12-02 10:31:16,2024-12-02.csv
500119049,99,77,21,2024-12-02 09:08:17,2024-12-02.csv
500119077,56,32,24,2024-12-02 11:07:16,2024-12-02.csv
500119077,56,29,27,2024-12-02 10:03:15,2024-12-02.csv
500119049,99,68,30,2024-12-02 10:08:16,2024-12-02.csv
500119049,99,37,32,2024-12-02 12:38:14,2024-12-02.csv
500119048,53,5,48,2024-12-02 12:38:15,2024-12-02.csv
500101032,61,10,50,2024-12-02 12:58:16,2024-12-02.csv
500119048,53,1,52,2024-12-02 11:17:17,2024-12-02.csv
500101032,61,4,56,2024-12-02 11:57:16,2024-12-02.csv
500101181,99,37,62,2024-12-02 12:37:15,2024-12-02.csv
500119059,68,4,64,2024-12-02 12:27:16,2024-12-02.csv
500119096,99,15,84,2024-12-02 10:31:15,2024-12-02.csv
500119006,92,2,90,2024-12-02 10:08:16,2024-12-02.csv
500119006,92,2,90,2024-12-02 12:44:16,2024-12-02.csv
500119006,92,1,91,2024-12-02 10:44:15,2024-12-02.csv
500119006,92,0,92,2024-12-02 09:58:16,2024-12-02.csv
500119006,92,0,92,2024-12-02 09:28:15,2024-12-02.csv
500101022,99,0,96,2024-12-02 09:48:15,2024-12-02.csv
500101181,99,1,98,2024-12-02 13:08:15,2024-12-02.csv
500119096,99,1,98,2024-12-02 12:12:15,2024-12-02.csv
500101022,99,0,99,2024-12-02 10:18:16,2024-12-02.csv
500101181,99,0,99,2024-12-02 10:44:15,2024-12-02.csv
500101181,99,0,99,2024-12-02 10:28:15,2024-12-02.csv
500119048,53,53,0,2024-12-02 18:07:15,2024-12-02.csv
500101181,99,97,2,2024-12-02 18:38:16,2024-12-02.csv
500119048,53,51,2,2024-12-02 18:16:17,2024-12-02.csv
500101181,99,82,4,2024-12-02 19:39:16,2024-12-02.csv
500101181,99,92,7,2024-12-02 18:07:17,2024-12-02.csv
500101032,61,50,11,2024-12-02 21:20:18,2024-12-02.csv
500101181,99,72,14,2024-12-02 19:22:16,2024-12-02.csv
500119077,56,41,15,2024-12-02 19:19:15,2024-12-02.csv
500119077,56,40,16,2024-12-02 19:00:21,2024-12-02.csv
500119048,53,36,17,2024-12-02 18:47:15,2024-12-02.csv
500119068,66,46,19,2024-12-02 17:48:16,2024-12-02.csv
500119077,56,31,25,2024-12-02 18:37:16,2024-12-02.csv
500119068,66,36,29,2024-12-02 17:59:17,2024-12-02.csv
500119077,56,24,32,2024-12-02 17:48:16,2024-12-02.csv
500101022,99,62,37,2024-12-02 18:08:17,2024-12-02.csv
500119077,56,16,40,2024-12-02 21:09:16,2024-12-02.csv
500119049,99,57,42,2024-12-02 19:20:19,2024-12-02.csv
500119068,66,23,42,2024-12-02 18:08:17,2024-12-02.csv
500119049,99,54,45,2024-12-02 19:39:16,2024-12-02.csv
500101032,61,8,53,2024-12-02 18:48:16,2024-12-02.csv
500101032,61,7,54,2024-12-02 19:38:16,2024-12-02.csv
500119059,68,3,65,2024-12-02 17:35:19,2024-12-02.csv
500119059,68,2,66,2024-12-02 17:46:17,2024-12-02.csv
500119059,68,0,68,2024-12-02 20:29:16,2024-12-02.csv
500119096,99,17,82,2024-12-02 20:36:15,2024-12-02.csv
500119006,92,8,84,2024-12-02 17:45:18,2024-12-02.csv
500119096,99,12,87,2024-12-02 18:08:17,2024-12-02.csv
500119006,92,4,88,2024-12-02 19:54:15,2024-12-02.csv
500119006,92,1,91,2024-12-02 17:58:16,2024-12-02.csv
500119096,99,8,91,2024-12-02 18:45:16,2024-12-02.csv
500119049,99,1,97,2024-12-02 00:13:14,2024-12-02.csv
500119096,99,45,54,2024-12-02 00:04:16,2024-12-02.csv
500119077,56,1,55,2024-12-02 22:20:17,2024-12-02.csv
500101022,99,45,53,2024-12-02 01:37:15,2024-12-02.csv
500119006,92,46,46,2024-12-02 02:14:16,2024-12-02.csv
500119006,92,28,64,2024-12-02 22:58:15,2024-12-02.csv
500119068,66,0,65,2024-12-02 21:41:15,2024-12-02.csv
500119049,99,1,97,2024-12-02 03:09:14,2024-12-02.csv
500101022,99,1,48,2024-12-02 22:39:16,2024-12-02.csv
500101032,61,61,0,2024-12-02 22:37:16,2024-12-02.csv
500119049,99,2,97,2024-12-02 21:58:15,2024-12-02.csv
500119048,53,19,34,2024-12-02 22:07:16,2024-12-02.csv
500119049,99,0,99,2024-12-02 22:17:15,2024-12-02.csv
500119077,56,56,0,2024-12-02 14:51:15,2024-12-02.csv
500119068,66,44,1,2024-12-02 14:29:16,2024-12-02.csv
500119068,66,44,1,2024-12-02 13:50:17,2024-12-02.csv
500119077,56,55,1,2024-12-02 15:52:16,2024-12-02.csv
500119049,99,67,2,2024-12-02 14:29:16,2024-12-02.csv
500119049,99,66,3,2024-12-02 14:49:17,2024-12-02.csv
500119049,99,60,9,2024-12-02 16:16:16,2024-12-02.csv
500119049,99,57,12,2024-12-02 15:28:15,2024-12-02.csv
500119068,66,30,15,2024-12-02 15:19:15,2024-12-02.csv
500119068,66,22,23,2024-12-02 17:08:17,2024-12-02.csv
500119049,99,39,30,2024-12-02 13:18:16,2024-12-02.csv
500119059,68,36,32,2024-12-02 15:29:16,2024-12-02.csv
500101032,61,22,39,2024-12-02 14:37:17,2024-12-02.csv
500101032,61,9,52,2024-12-02 16:28:16,2024-12-02.csv
500119048,53,1,52,2024-12-02 14:44:15,2024-12-02.csv
500119048,53,0,53,2024-12-02 14:26:15,2024-12-02.csv
500119059,68,14,54,2024-12-02 13:49:16,2024-12-02.csv
500101032,61,5,56,2024-12-02 15:59:16,2024-12-02.csv
500119059,68,2,66,2024-12-02 15:09:16,2024-12-02.csv
500119006,92,23,69,2024-12-02 15:28:15,2024-12-02.csv
500119096,99,17,82,2024-12-02 16:14:15,2024-12-02.csv
500101181,99,16,83,2024-12-02 15:19:15,2024-12-02.csv
500119096,99,15,84,2024-12-02 14:44:16,2024-12-02.csv
500119006,92,4,88,2024-12-02 13:18:16,2024-12-02.csv
500119006,92,2,90,2024-12-02 13:32:15,2024-12-02.csv
500101022,99,6,93,2024-12-02 15:09:16,2024-12-02.csv
500101022,99,4,95,2024-12-02 14:56:17,2024-12-02.csv
500101181,99,3,96,2024-12-02 13:28:16,2024-12-02.csv
500101022,99,1,98,2024-12-02 13:27:15,2024-12-02.csv
500101022,99,0,99,2024-12-02 13:18:16,2024-12-02.csv
500101022,99,0,99,2024-12-02 13:49:16,2024-12-02.csv
500101181,99,68,28,2024-12-02 06:47:14,2024-12-02.csv
500101022,99,64,32,2024-12-02 07:08:16,2024-12-02.csv
500101181,99,58,38,2024-12-02 07:09:15,2024-12-02.csv
500101181,99,52,43,2024-12-02 07:37:16,2024-12-02.csv
500119096,99,48,50,2024-12-02 07:33:16,2024-12-02.csv
500119068,66,8,57,2024-12-02 08:01:17,2024-12-02.csv
500119068,66,7,58,2024-12-02 07:55:20,2024-12-02.csv
500119068,66,1,64,2024-12-02 06:22:15,2024-12-02.csv
500119006,92,15,77,2024-12-02 08:58:17,2024-12-02.csv
500119096,99,18,81,2024-12-02 08:04:15,2024-12-02.csv
500101022,99,1,95,2024-12-02 08:38:15,2024-12-02.csv
500101181,99,0,95,2024-12-02 08:48:15,2024-12-02.csv
500119049,99,66,2,2024-12-02 10:45:16,2024-12-02.csv
500119068,66,32,13,2024-12-02 12:44:16,2024-12-02.csv
500119077,56,27,29,2024-12-02 11:58:15,2024-12-02.csv
500119049,99,64,34,2024-12-02 10:17:15,2024-12-02.csv
500119049,99,56,42,2024-12-02 10:31:16,2024-12-02.csv
500119068,66,16,43,2024-12-02 09:58:16,2024-12-02.csv
500119048,53,1,52,2024-12-02 10:17:15,2024-12-02.csv
500119048,53,0,53,2024-12-02 11:23:15,2024-12-02.csv
500119059,68,6,62,2024-12-02 10:31:16,2024-12-02.csv
500119096,99,12,87,2024-12-02 10:46:16,2024-12-02.csv
500119006,92,2,90,2024-12-02 10:28:15,2024-12-02.csv
500101181,99,7,92,2024-12-02 12:18:16,2024-12-02.csv
500101022,99,0,96,2024-12-02 09:18:16,2024-12-02.csv
500101181,99,0,96,2024-12-02 10:17:15,2024-12-02.csv
500101022,99,2,97,2024-12-02 11:08:15,2024-12-02.csv
500119096,99,2,97,2024-12-02 12:28:14,2024-12-02.csv
500101022,99,1,98,2024-12-02 11:18:15,2024-12-02.csv
500101022,99,0,99,2024-12-02 10:58:17,2024-12-02.csv
500119096,99,0,99,2024-12-02 09:51:15,2024-12-02.csv
500101022,99,39,1,2024-12-02 19:37:16,2024-12-02.csv
500119048,53,51,2,2024-12-02 17:57:15,2024-12-02.csv
500101022,99,46,3,2024-12-02 21:29:15,2024-12-02.csv
500101181,99,79,7,2024-12-02 21:29:15,2024-12-02.csv
500101032,61,51,10,2024-12-02 21:18:16,2024-12-02.csv
500101022,99,27,13,2024-12-02 19:59:16,2024-12-02.csv
500119048,53,37,16,2024-12-02 21:22:16,2024-12-02.csv
500101181,99,82,17,2024-12-02 18:48:16,2024-12-02.csv
500119049,99,55,18,2024-12-02 17:57:17,2024-12-02.csv
500101181,99,61,25,2024-12-02 19:08:17,2024-12-02.csv
500101032,61,4,57,2024-12-02 19:06:17,2024-12-02.csv
500119068,66,2,63,2024-12-02 18:48:16,2024-12-02.csv
500119068,66,1,64,2024-12-02 21:35:16,2024-12-02.csv
500119059,68,0,68,2024-12-02 21:00:20,2024-12-02.csv
500119096,99,14,85,2024-12-02 19:48:16,2024-12-02.csv
500119006,92,4,88,2024-12-02 19:19:16,2024-12-02.csv
500119006,92,3,89,2024-12-02 19:36:16,2024-12-02.csv
500119006,92,1,91,2024-12-02 18:44:16,2024-12-02.csv
500119049,99,1,98,2024-12-02 20:47:16,2024-12-02.csv
500101181,99,2,96,2024-12-02 00:18:16,2024-12-02.csv
500101032,61,59,1,2024-12-02 01:06:14,2024-12-02.csv
500119096,99,48,51,2024-12-02 01:27:15,2024-12-02.csv
500101032,61,59,1,2024-12-02 02:32:21,2024-12-02.csv
500101032,61,61,0,2024-12-02 22:59:15,2024-12-02.csv
500101181,99,61,25,2024-12-02 21:49:15,2024-12-02.csv
500119096,99,49,50,2024-12-02 03:57:15,2024-12-02.csv
500101022,99,11,87,2024-12-02 01:28:16,2024-12-02.csv
500119048,53,20,33,2024-12-02 21:58:16,2024-12-02.csv
500119096,99,36,63,2024-12-02 22:06:15,2024-12-02.csv
500119006,92,31,61,2024-12-02 23:27:15,2024-12-02.csv
500101032,61,60,1,2024-12-02 22:42:16,2024-12-02.csv
500101181,99,67,30,2024-12-02 04:08:15,2024-12-02.csv
500119059,68,1,67,2024-12-02 01:17:15,2024-12-02.csv
500101022,99,5,44,2024-12-02 22:29:16,2024-12-02.csv
500101181,99,36,50,2024-12-02 22:29:16,2024-12-02.csv
500119049,99,69,0,2024-12-02 17:03:16,2024-12-02.csv
500119068,66,45,0,2024-12-02 13:34:15,2024-12-02.csv
500119049,99,66,3,2024-12-02 15:19:15,2024-12-02.csv
500119077,56,53,3,2024-12-02 17:07:17,2024-12-02.csv
500119049,99,63,6,2024-12-02 16:49:15,2024-12-02.csv
500119049,99,61,8,2024-12-02 13:38:16,2024-12-02.csv
500119068,66,33,12,2024-12-02 16:19:16,2024-12-02.csv
500119068,66,30,15,2024-12-02 16:27:16,2024-12-02.csv
500119048,53,34,19,2024-12-02 17:08:17,2024-12-02.csv
500119077,56,37,19,2024-12-02 13:28:15,2024-12-02.csv
500119059,68,34,34,2024-12-02 16:47:16,2024-12-02.csv
500119059,68,30,38,2024-12-02 16:17:17,2024-12-02.csv
500101032,61,18,43,2024-12-02 14:57:16,2024-12-02.csv
500101032,61,11,50,2024-12-02 16:38:17,2024-12-02.csv
500119048,53,1,52,2024-12-02 15:09:16,2024-12-02.csv
500101032,61,5,55,2024-12-02 13:50:16,2024-12-02.csv
500101181,99,41,58,2024-12-02 17:08:17,2024-12-02.csv
500101181,99,41,58,2024-12-02 17:10:23,2024-12-02.csv
500101032,61,0,60,2024-12-02 14:14:15,2024-12-02.csv
500119059,68,4,64,2024-12-02 14:48:16,2024-12-02.csv
500101181,99,26,73,2024-12-02 16:39:17,2024-12-02.csv
500119006,92,17,75,2024-12-02 15:38:16,2024-12-02.csv
500119006,92,5,87,2024-12-02 13:28:16,2024-12-02.csv
500119006,92,5,87,2024-12-02 13:50:17,2024-12-02.csv
500101181,99,1,98,2024-12-02 14:19:15,2024-12-02.csv
500101032,61,49,11,2024-12-02 07:48:15,2024-12-02.csv
500119068,66,15,50,2024-12-02 08:15:17,2024-12-02.csv
500119059,68,13,55,2024-12-02 08:18:15,2024-12-02.csv
500119068,66,4,61,2024-12-02 07:36:15,2024-12-02.csv
500119059,68,1,67,2024-12-02 08:45:15,2024-12-02.csv
500119096,99,21,78,2024-12-02 08:45:15,2024-12-02.csv
500101022,99,2,94,2024-12-02 07:48:15,2024-12-02.csv
500101022,99,4,45,2024-12-02 23:29:16,2024-12-02.csv
500119049,99,65,4,2024-12-02 12:08:16,2024-12-02.csv
500119077,56,39,17,2024-12-02 12:44:16,2024-12-02.csv
500119077,56,33,23,2024-12-02 10:48:15,2024-12-02.csv
500119049,99,43,26,2024-12-02 12:18:16,2024-12-02.csv
500101032,61,19,41,2024-12-02 12:38:15,2024-12-02.csv
500119049,99,55,43,2024-12-02 09:18:15,2024-12-02.csv
500119049,99,53,45,2024-12-02 09:48:15,2024-12-02.csv
500101032,61,11,49,2024-12-02 12:06:16,2024-12-02.csv
500119048,53,0,53,2024-12-02 13:03:15,2024-12-02.csv
500101032,61,2,58,2024-12-02 10:56:17,2024-12-02.csv
500101032,61,1,59,2024-12-02 11:08:15,2024-12-02.csv
500101032,61,1,59,2024-12-02 11:23:15,2024-12-02.csv
500101032,61,0,60,2024-12-02 10:12:16,2024-12-02.csv
500119059,68,5,63,2024-12-02 11:14:16,2024-12-02.csv
500119059,68,1,67,2024-12-02 12:08:16,2024-12-02.csv
500119006,92,0,92,2024-12-02 11:49:15,2024-12-02.csv
500119096,99,6,93,2024-12-02 10:28:15,2024-12-02.csv
500101022,99,1,95,2024-12-02 09:08:17,2024-12-02.csv
500101181,99,0,95,2024-12-02 09:48:15,2024-12-02.csv
500101022,99,2,97,2024-12-02 13:08:15,2024-12-02.csv
500101022,99,1,98,2024-12-02 10:31:16,2024-12-02.csv
500119096,99,1,98,2024-12-02 09:48:15,2024-12-02.csv
500101022,99,0,99,2024-12-02 11:37:14,2024-12-02.csv
500101022,99,49,0,2024-12-02 21:19:15,2024-12-02.csv
500101022,99,39,1,2024-12-02 19:48:16,2024-12-02.csv
500101022,99,45,4,2024-12-02 21:09:16,2024-12-02.csv
500119048,53,37,16,2024-12-02 20:29:16,2024-12-02.csv
500119077,56,38,18,2024-12-02 20:26:16,2024-12-02.csv
500101032,61,42,19,2024-12-02 20:58:15,2024-12-02.csv
500119048,53,34,19,2024-12-02 19:39:16,2024-12-02.csv
500119068,66,26,19,2024-12-02 17:39:17,2024-12-02.csv
500119077,56,30,26,2024-12-02 18:12:16,2024-12-02.csv
500101032,61,22,39,2024-12-02 20:18:16,2024-12-02.csv
500119049,99,59,40,2024-12-02 19:19:15,2024-12-02.csv
500119049,99,41,58,2024-12-02 19:59:16,2024-12-02.csv
500101032,61,2,59,2024-12-02 17:46:17,2024-12-02.csv
500119068,66,2,63,2024-12-02 20:18:15,2024-12-02.csv
500119068,66,1,64,2024-12-02 19:08:17,2024-12-02.csv
500119068,66,0,65,2024-12-02 19:43:15,2024-12-02.csv
500119049,99,24,75,2024-12-02 20:07:16,2024-12-02.csv
500119006,92,16,76,2024-12-02 21:08:16,2024-12-02.csv
500119049,99,13,86,2024-12-02 20:25:16,2024-12-02.csv
500119096,99,13,86,2024-12-02 17:55:19,2024-12-02.csv
500119096,99,11,88,2024-12-02 18:16:17,2024-12-02.csv
500119096,99,11,88,2024-12-02 19:36:16,2024-12-02.csv
500119059,68,0,68,2024-12-02 22:39:15,2024-12-02.csv
500119006,92,14,78,2024-12-02 21:43:15,2024-12-02.csv
500119096,99,42,57,2024-12-02 23:04:15,2024-12-02.csv
500101032,61,61,0,2024-12-02 22:18:16,2024-12-02.csv
500101181,99,36,50,2024-12-02 22:17:17,2024-12-02.csv
500101022,99,2,47,2024-12-02 22:18:16,2024-12-02.csv
500119048,53,15,38,2024-12-02 22:42:14,2024-12-02.csv
500119006,92,25,67,2024-12-02 22:42:15,2024-12-02.csv
500101022,99,0,49,2024-12-02 23:09:16,2024-12-02.csv
500119077,56,56,0,2024-12-02 16:16:15,2024-12-02.csv
500119049,99,65,4,2024-12-02 15:48:17,2024-12-02.csv
500119077,56,51,5,2024-12-02 13:17:15,2024-12-02.csv
500119077,56,49,7,2024-12-02 15:39:15,2024-12-02.csv
500119068,66,34,11,2024-12-02 15:49:16,2024-12-02.csv
500101032,61,17,44,2024-12-02 17:08:17,2024-12-02.csv
500119048,53,7,46,2024-12-02 15:59:16,2024-12-02.csv
500119048,53,4,49,2024-12-02 15:36:16,2024-12-02.csv
500119059,68,16,52,2024-12-02 13:26:16,2024-12-02.csv
500101032,61,7,54,2024-12-02 15:46:16,2024-12-02.csv
500119006,92,27,65,2024-12-02 14:57:16,2024-12-02.csv
500119006,92,16,76,2024-12-02 16:18:16,2024-12-02.csv
500101181,99,20,79,2024-12-02 16:19:16,2024-12-02.csv
500119006,92,9,83,2024-12-02 14:35:18,2024-12-02.csv
500119096,99,14,85,2024-12-02 16:49:16,2024-12-02.csv
500119096,99,14,85,2024-12-02 16:59:18,2024-12-02.csv
500101032,61,60,0,2024-12-02 06:18:15,2024-12-02.csv
500101022,99,84,12,2024-12-02 06:48:15,2024-12-02.csv
500101022,99,78,18,2024-12-02 05:28:14,2024-12-02.csv
500101181,99,78,18,2024-12-02 06:02:15,2024-12-02.csv
500101032,61,33,27,2024-12-02 08:58:16,2024-12-02.csv
500119068,66,16,49,2024-12-02 08:45:15,2024-12-02.csv
500119077,56,6,50,2024-12-02 08:18:15,2024-12-02.csv
500119096,99,48,50,2024-12-02 05:26:15,2024-12-02.csv
500119006,92,35,57,2024-12-02 07:46:15,2024-12-02.csv
500119096,99,20,79,2024-12-02 07:58:15,2024-12-02.csv
500119096,99,16,83,2024-12-02 08:16:16,2024-12-02.csv
500101022,99,1,95,2024-12-02 08:48:15,2024-12-02.csv
500101022,99,0,96,2024-12-02 08:57:14,2024-12-02.csv
500119049,99,66,3,2024-12-02 11:58:15,2024-12-02.csv
500119068,66,27,18,2024-12-02 12:08:16,2024-12-02.csv
500119077,56,33,23,2024-12-02 12:08:16,2024-12-02.csv
500119077,56,29,27,2024-12-02 10:14:15,2024-12-02.csv
500119049,99,40,29,2024-12-02 12:44:16,2024-12-02.csv
