sno,total,available_rent_bikes,available_return_bikes,infoTime
500119076,22,0,22,2024-10-10 01:00:19
500119053,19,1,18,2024-10-10 00:22:14
500119051,27,1,26,2024-10-10 01:09:16
500101039,28,1,27,2024-10-10 00:58:14
500119049,99,1,98,2024-10-10 00:57:14
500119061,39,8,31,2024-10-10 00:57:18
500119007,35,15,20,2024-10-10 00:18:17
500119076,22,0,22,2024-10-10 01:24:14
500119084,40,1,39,2024-10-10 01:21:14
500119075,48,1,47,2024-10-10 01:23:14
500119056,10,2,8,2024-10-10 01:28:16
500106004,12,7,4,2024-10-10 01:10:18
500119052,26,10,16,2024-10-10 01:25:18
500101031,20,12,8,2024-10-10 01:27:17
500119006,92,22,69,2024-10-10 01:29:17
500106004,12,8,3,2024-10-10 06:49:17
500119072,12,1,11,2024-10-10 05:55:19
500101028,20,7,13,2024-10-10 06:45:19
500119083,18,2,16,2024-10-10 06:42:17
500119091,18,1,17,2024-10-10 01:35:17
500119094,40,6,18,2024-10-10 06:29:17
500119055,28,4,24,2024-10-10 06:22:17
500119063,27,3,24,2024-10-10 06:48:16
500101041,41,16,25,2024-10-10 06:14:16
500119061,39,0,39,2024-10-10 04:06:17
500119067,42,3,39,2024-10-10 06:36:17
500119057,48,1,47,2024-10-10 06:07:18
500119096,99,23,76,2024-10-10 05:03:17
500101038,27,0,27,2024-10-10 00:31:15
500106003,12,2,10,2024-10-10 01:02:16
500101181,99,2,95,2024-10-10 00:59:16
500101028,20,3,17,2024-10-10 01:01:17
500119059,68,3,65,2024-10-10 01:09:16
500101037,20,4,15,2024-10-10 01:08:19
500101023,25,6,19,2024-10-10 01:01:17
500101031,20,11,9,2024-10-10 01:02:17
500119048,53,23,30,2024-10-10 00:47:17
500119096,99,25,74,2024-10-10 00:22:17
500119087,30,0,29,2024-10-10 01:15:15
500119074,30,1,29,2024-10-10 01:25:15
500101034,18,2,16,2024-10-10 01:16:17
500106003,12,3,9,2024-10-10 01:11:17
