sno,total,available_rent_bikes,available_return_bikes,infoTime
500119077,56,35,21,2024-10-16 09:49:18
500119059,68,20,47,2024-10-16 12:34:18
500101022,99,41,56,2024-10-16 12:38:17
500119096,99,1,98,2024-10-16 12:36:15
500119049,99,66,1,2024-10-16 13:36:18
500119068,66,35,1,2024-10-16 13:49:19
500119048,53,1,52,2024-10-16 13:48:19
500119006,92,5,87,2024-10-16 13:45:21
500101022,99,3,94,2024-10-16 13:48:18
500119048,53,48,5,2024-10-16 22:51:17
500101032,61,56,4,2024-10-16 22:46:18
500101022,99,59,0,2024-10-16 21:48:17
500119077,56,0,56,2024-10-16 21:17:17
500119049,99,21,76,2024-10-16 21:16:17
500119048,53,50,3,2024-10-16 18:28:18
500119048,53,47,6,2024-10-16 19:08:20
500119048,53,43,10,2024-10-16 19:50:19
500101181,99,82,17,2024-10-16 19:28:18
500101022,99,20,21,2024-10-16 19:27:19
500101032,61,29,32,2024-10-16 20:26:18
500101032,61,23,38,2024-10-16 20:18:18
500101032,61,20,41,2024-10-16 19:48:18
500101032,61,13,48,2024-10-16 18:38:18
500119068,66,11,55,2024-10-16 19:36:18
500119059,68,0,68,2024-10-16 18:34:15
500119059,68,0,68,2024-10-16 19:38:19
500119049,99,12,73,2024-10-16 18:38:18
500119006,92,7,85,2024-10-16 18:55:21
500119006,92,3,89,2024-10-16 18:38:18
500119006,92,3,89,2024-10-16 18:46:19
500119006,92,3,89,2024-10-16 20:18:18
500119006,92,1,91,2024-10-16 19:41:19
500119006,92,38,54,2024-10-16 23:02:17
500119096,99,35,64,2024-10-16 22:28:17
500101032,61,42,19,2024-10-16 21:38:17
500119059,68,0,68,2024-10-16 22:07:14
500119049,99,61,5,2024-10-16 09:49:17
500101032,61,1,60,2024-10-16 09:47:18
500101181,99,1,98,2024-10-16 09:48:18
500119077,56,53,1,2024-10-16 13:49:19
500119059,68,15,52,2024-10-16 13:48:18
500119096,99,36,63,2024-10-16 22:43:16
500119006,92,38,54,2024-10-16 22:46:17
500119059,68,1,67,2024-10-16 21:36:15
500119048,53,48,5,2024-10-16 21:16:17
500119048,53,49,4,2024-10-16 18:44:19
500119048,53,45,8,2024-10-16 20:28:16
