sno,total,available_rent_bikes,available_return_bikes,infoTime
500119049,99,0,99,2024-10-29 00:36:16
500101022,99,23,5,2024-10-29 01:51:15
500119068,66,1,65,2024-10-29 22:19:15
500101181,99,42,51,2024-10-29 03:34:15
500101022,99,10,35,2024-10-29 22:38:14
500119096,99,72,27,2024-10-29 23:56:15
500101022,99,12,33,2024-10-29 22:08:16
500119048,53,48,4,2024-10-29 22:06:15
500119048,53,33,19,2024-10-29 07:18:15
500101022,99,26,24,2024-10-29 07:48:15
500119068,66,27,38,2024-10-29 08:28:15
500101032,61,20,41,2024-10-29 08:48:15
500101181,99,35,62,2024-10-29 08:08:16
500119049,99,17,82,2024-10-29 08:46:15
500119049,99,14,85,2024-10-29 08:18:16
500119049,99,3,96,2024-10-29 06:32:15
500101022,99,10,35,2024-10-29 23:17:15
500101181,99,24,49,2024-10-29 23:17:14
500119068,66,36,0,2024-10-29 11:17:15
500119049,99,64,1,2024-10-29 11:57:16
500119049,99,63,2,2024-10-29 10:08:16
500119068,66,26,10,2024-10-29 12:27:16
500119049,99,51,14,2024-10-29 12:57:16
500119059,68,49,18,2024-10-29 09:58:16
500119059,68,46,21,2024-10-29 10:57:16
500119059,68,42,25,2024-10-29 10:28:15
500119048,53,8,44,2024-10-29 12:37:15
500119048,53,3,49,2024-10-29 12:46:16
500119048,53,0,52,2024-10-29 13:08:15
500101032,61,8,53,2024-10-29 11:32:15
500101032,61,8,53,2024-10-29 12:18:15
500101032,61,2,59,2024-10-29 09:36:16
500101181,99,34,61,2024-10-29 12:38:14
500119006,92,7,85,2024-10-29 09:36:16
500119006,92,1,91,2024-10-29 11:56:15
500101181,99,3,92,2024-10-29 13:18:15
500101181,99,2,93,2024-10-29 09:28:16
500101181,99,1,94,2024-10-29 10:38:16
500101181,99,1,94,2024-10-29 09:37:16
500101181,99,1,94,2024-10-29 10:55:17
500101022,99,2,95,2024-10-29 11:27:15
500119096,99,0,99,2024-10-29 10:02:16
500119049,99,63,0,2024-10-29 13:38:15
500119059,68,66,2,2024-10-29 16:08:15
500119059,68,63,5,2024-10-29 17:18:16
500119077,56,38,8,2024-10-29 15:08:15
500119077,56,37,9,2024-10-29 14:56:14
500119077,56,34,12,2024-10-29 14:19:16
500119048,53,34,18,2024-10-29 16:48:16
500119059,68,44,24,2024-10-29 13:48:15
500101032,61,34,27,2024-10-29 17:28:16
500119049,99,49,31,2024-10-29 16:59:15
500101022,99,62,35,2024-10-29 16:48:16
500119077,56,18,35,2024-10-29 17:28:16
500101181,99,55,40,2024-10-29 15:56:15
500101032,61,19,41,2024-10-29 15:38:15
500101032,61,19,41,2024-10-29 14:18:14
500119006,92,50,41,2024-10-29 16:18:15
500101032,61,18,42,2024-10-29 15:18:16
500101022,99,41,56,2024-10-29 15:58:15
500119006,92,27,65,2024-10-29 14:52:16
500119096,99,21,78,2024-10-29 15:13:15
500101022,99,15,82,2024-10-29 16:18:15
500101022,99,12,85,2024-10-29 15:08:15
500101181,99,6,89,2024-10-29 14:57:15
500101022,99,6,91,2024-10-29 14:28:16
500119068,66,2,64,2024-10-29 22:18:15
500119059,68,19,49,2024-10-29 22:12:16
500101032,61,59,2,2024-10-29 22:55:16
500119006,92,82,9,2024-10-29 22:57:15
500119048,53,52,0,2024-10-29 17:36:15
500101181,99,72,1,2024-10-29 20:06:16
500119048,53,51,1,2024-10-29 20:42:15
500119048,53,51,1,2024-10-29 18:18:15
500101022,99,43,2,2024-10-29 19:58:14
500101181,99,70,3,2024-10-29 19:08:15
500119048,53,49,3,2024-10-29 19:27:16
500101181,99,68,5,2024-10-29 18:58:16
500101181,99,66,7,2024-10-29 19:38:15
500119068,66,27,21,2024-10-29 17:37:15
500119077,56,34,22,2024-10-29 20:37:15
500101032,61,35,26,2024-10-29 20:23:15
500119077,56,26,30,2024-10-29 18:27:15
500119077,56,22,34,2024-10-29 18:44:15
500119059,68,31,37,2024-10-29 21:18:14
500119006,92,53,38,2024-10-29 19:06:15
500119006,92,53,38,2024-10-29 19:21:15
500119068,66,26,40,2024-10-29 20:05:17
500119068,66,18,48,2024-10-29 20:27:15
500101022,99,44,53,2024-10-29 17:58:16
500119049,99,33,64,2024-10-29 19:08:15
500119049,99,4,95,2024-10-29 21:28:15
500101022,99,12,16,2024-10-29 00:07:15
500101022,99,13,15,2024-10-29 00:48:15
500119048,53,40,12,2024-10-29 01:27:15
500101032,61,61,0,2024-10-29 22:06:16
500119096,99,69,30,2024-10-29 22:04:15
500119077,56,1,55,2024-10-29 21:55:17
500119059,68,22,46,2024-10-29 21:51:14
500101032,61,61,0,2024-10-29 21:56:16
500119049,99,2,97,2024-10-29 22:31:15
500101181,99,61,36,2024-10-29 04:19:15
500119077,56,1,55,2024-10-29 21:33:15
500119096,99,65,34,2024-10-29 21:44:15
500101032,61,60,1,2024-10-29 06:37:16
500101032,61,58,3,2024-10-29 07:18:15
500101022,99,22,15,2024-10-29 06:48:15
500101022,99,22,15,2024-10-29 05:25:15
500101022,99,18,19,2024-10-29 07:07:15
500119048,53,22,30,2024-10-29 07:38:15
500101022,99,13,36,2024-10-29 08:18:16
500101181,99,58,39,2024-10-29 07:28:15
500119048,53,8,44,2024-10-29 07:48:15
500119048,53,0,52,2024-10-29 08:36:16
500119048,53,0,52,2024-10-29 08:04:15
500119068,66,7,58,2024-10-29 07:44:15
500119059,68,3,64,2024-10-29 07:47:16
500101022,99,6,91,2024-10-29 08:48:15
500119049,99,8,91,2024-10-29 07:21:15
500119048,53,44,8,2024-10-29 23:16:15
500119068,66,36,0,2024-10-29 10:45:16
500119068,66,36,0,2024-10-29 11:07:16
500119049,99,64,1,2024-10-29 10:16:15
500119068,66,35,1,2024-10-29 13:04:16
500119068,66,35,1,2024-10-29 11:28:16
500119077,56,54,2,2024-10-29 09:08:15
500119049,99,61,4,2024-10-29 11:28:15
500119059,68,64,4,2024-10-29 12:43:15
500119077,56,49,7,2024-10-29 09:18:16
500119059,68,35,32,2024-10-29 11:28:16
500101022,99,51,46,2024-10-29 12:47:15
500119048,53,0,52,2024-10-29 10:19:15
500101032,61,3,58,2024-10-29 13:08:15
500101032,61,2,59,2024-10-29 10:34:15
500101022,99,16,81,2024-10-29 12:18:15
500119096,99,15,84,2024-10-29 12:08:15
500101022,99,9,88,2024-10-29 11:38:15
500119096,99,11,88,2024-10-29 12:38:15
500119006,92,2,90,2024-10-29 10:28:16
500119006,92,2,90,2024-10-29 12:08:15
500119006,92,0,92,2024-10-29 12:27:16
500119068,66,36,1,2024-10-29 13:52:16
500119077,56,44,2,2024-10-29 14:08:16
500119059,68,63,5,2024-10-29 14:27:15
500119077,56,43,10,2024-10-29 17:08:16
500119068,66,25,12,2024-10-29 16:27:15
500101032,61,37,24,2024-10-29 16:48:16
500101032,61,36,24,2024-10-29 14:28:16
500119048,53,20,32,2024-10-29 16:07:16
500119048,53,8,44,2024-10-29 15:38:15
500119048,53,5,47,2024-10-29 15:20:16
500119048,53,4,48,2024-10-29 15:17:15
500119096,99,50,49,2024-10-29 16:57:16
500119048,53,2,50,2024-10-29 13:38:16
500119006,92,17,75,2024-10-29 13:48:15
500101181,99,4,91,2024-10-29 13:28:15
500101181,99,4,91,2024-10-29 13:57:15
500119096,99,7,92,2024-10-29 15:06:15
500101181,99,2,93,2024-10-29 14:35:16
500101181,99,2,93,2024-10-29 14:03:16
500101181,99,1,94,2024-10-29 14:27:15
500119048,53,45,7,2024-10-29 23:36:15
500119048,53,52,0,2024-10-29 18:27:16
500119048,53,52,0,2024-10-29 18:46:16
500101181,99,72,1,2024-10-29 20:37:15
500119048,53,51,1,2024-10-29 18:58:16
500119048,53,51,1,2024-10-29 20:57:15
500101022,99,43,2,2024-10-29 21:17:16
500101181,99,71,2,2024-10-29 21:08:15
500101181,99,70,3,2024-10-29 19:48:15
500101022,99,41,4,2024-10-29 21:28:14
500101181,99,69,4,2024-10-29 21:38:15
500101022,99,37,8,2024-10-29 19:28:15
500119068,66,51,11,2024-10-29 18:55:17
500101181,99,84,12,2024-10-29 17:48:15
500119068,66,45,17,2024-10-29 18:47:15
500119059,68,44,24,2024-10-29 18:18:14
500119077,56,31,25,2024-10-29 19:52:15
500101032,61,33,28,2024-10-29 20:18:15
500101032,61,30,31,2024-10-29 17:38:16
500119006,92,58,33,2024-10-29 20:44:14
500119059,68,33,35,2024-10-29 20:22:15
500119096,99,63,36,2024-10-29 21:33:15
500119059,68,29,39,2024-10-29 21:22:15
500119068,66,9,39,2024-10-29 17:48:14
500119059,68,28,40,2024-10-29 21:38:15
500119006,92,49,42,2024-10-29 17:38:16
500119077,56,7,46,2024-10-29 17:37:15
500119077,56,7,46,2024-10-29 18:06:15
500101032,61,13,48,2024-10-29 18:07:16
500119068,66,1,65,2024-10-29 21:22:15
500119049,99,15,79,2024-10-29 18:18:15
500119006,92,70,22,2024-10-29 00:21:15
500119068,66,2,63,2024-10-29 01:36:15
500119049,99,1,98,2024-10-29 22:27:16
500101022,99,16,29,2024-10-29 22:28:15
500101181,99,24,49,2024-10-29 23:27:15
500101032,61,61,0,2024-10-29 23:27:15
500119096,99,71,28,2024-10-29 23:24:15
500119006,92,87,4,2024-10-29 23:13:15
500119059,68,5,63,2024-10-29 23:31:15
500119006,92,86,5,2024-10-29 23:51:15
500101181,99,56,36,2024-10-29 04:08:15
500119048,53,46,6,2024-10-29 22:48:15
500119059,68,11,57,2024-10-29 22:42:14
500119048,53,52,0,2024-10-29 21:47:16
500119077,56,56,0,2024-10-29 08:37:15
500101032,61,60,1,2024-10-29 06:16:14
500119077,56,46,10,2024-10-29 08:18:16
500119048,53,38,14,2024-10-29 06:17:15
500119048,53,35,17,2024-10-29 07:01:16
500119077,56,32,24,2024-10-29 08:08:16
500119059,68,41,26,2024-10-29 08:54:16
500101032,61,22,39,2024-10-29 07:58:16
500101181,99,48,49,2024-10-29 07:58:16
500119048,53,1,51,2024-10-29 08:48:15
500119048,53,0,52,2024-10-29 08:51:16
500119006,92,37,55,2024-10-29 08:17:15
500119068,66,3,62,2024-10-29 06:48:15
500101181,99,5,90,2024-10-29 08:48:15
500119077,56,46,0,2024-10-29 11:08:16
500119077,56,45,1,2024-10-29 10:22:15
500119077,56,44,2,2024-10-29 10:08:15
500119049,99,51,14,2024-10-29 12:27:16
500119077,56,31,15,2024-10-29 12:28:15
500119049,99,47,18,2024-10-29 12:48:15
500119059,68,48,19,2024-10-29 09:26:16
500119059,68,37,30,2024-10-29 11:18:17
