sno,total,available_rent_bikes,available_return_bikes,infoTime
500101032,61,31,29,2024-10-30 22:25:15
500119048,53,47,6,2024-10-30 21:53:14
500119059,68,68,0,2024-10-30 15:11:14
500119059,68,67,1,2024-10-30 14:07:15
500119068,66,48,14,2024-10-30 14:38:16
500119048,53,13,40,2024-10-30 16:58:15
500101032,61,18,42,2024-10-30 16:18:16
500119006,92,49,43,2024-10-30 16:57:15
500119048,53,10,43,2024-10-30 16:19:16
500119048,53,0,51,2024-10-30 13:11:15
500119006,92,35,57,2024-10-30 14:15:15
500119006,92,34,58,2024-10-30 13:46:15
500119006,92,32,60,2024-10-30 13:37:15
500119006,92,31,61,2024-10-30 13:28:15
500101032,61,61,0,2024-10-30 00:51:16
500119006,92,61,30,2024-10-30 07:08:15
500119006,92,60,31,2024-10-30 06:17:15
500119059,68,29,39,2024-10-30 08:58:15
500119006,92,50,41,2024-10-30 08:44:14
500119048,53,3,48,2024-10-30 08:55:16
500119048,53,20,33,2024-10-30 19:35:15
500119048,53,22,31,2024-10-30 20:19:15
500119077,56,36,20,2024-10-30 18:38:16
500119006,92,49,43,2024-10-30 19:04:16
500119059,68,58,10,2024-10-30 20:18:15
500119006,92,52,40,2024-10-30 22:01:15
500119059,68,68,0,2024-10-30 12:57:15
500119077,56,49,6,2024-10-30 12:56:16
500119077,56,45,8,2024-10-30 11:26:15
500119077,56,44,9,2024-10-30 12:04:15
500119068,66,43,19,2024-10-30 12:01:15
500119068,66,37,25,2024-10-30 10:53:15
500101032,61,31,30,2024-10-30 09:37:15
500119048,53,2,49,2024-10-30 12:09:16
500119048,53,2,49,2024-10-30 09:37:15
500119006,92,28,63,2024-10-30 09:33:15
500119006,92,15,76,2024-10-30 09:58:15
500119068,66,39,27,2024-10-30 23:49:15
500119077,56,34,22,2024-10-30 19:40:15
500119048,53,39,14,2024-10-30 21:38:15
500119059,68,67,1,2024-10-30 16:28:16
500119068,66,48,14,2024-10-30 15:36:16
500119077,56,41,15,2024-10-30 16:31:16
500119068,66,41,21,2024-10-30 13:25:16
500119068,66,39,23,2024-10-30 13:13:15
500101032,61,29,31,2024-10-30 17:18:16
500119048,53,4,49,2024-10-30 15:26:15
500101032,61,47,14,2024-10-30 07:42:14
500119048,53,11,40,2024-10-30 08:28:15
500101032,61,15,45,2024-10-30 21:16:15
500119048,53,21,32,2024-10-30 18:33:16
500119048,53,23,30,2024-10-30 20:38:15
500101032,61,35,25,2024-10-30 17:38:15
500119077,56,36,20,2024-10-30 18:01:16
500119068,66,44,22,2024-10-30 21:18:15
500119068,66,45,21,2024-10-30 20:17:15
500119059,68,59,9,2024-10-30 18:25:16
500119059,68,60,8,2024-10-30 17:43:16
500119059,68,60,8,2024-10-30 18:44:15
500119059,68,61,7,2024-10-30 18:08:16
500119059,68,68,0,2024-10-30 10:18:15
500119059,68,64,4,2024-10-30 10:06:14
500119077,56,49,6,2024-10-30 13:06:15
500119077,56,16,40,2024-10-30 09:18:15
500119048,53,6,45,2024-10-30 12:28:15
500119048,53,6,45,2024-10-30 12:38:14
500101032,61,13,47,2024-10-30 10:33:15
500119048,53,3,48,2024-10-30 12:53:16
500101032,61,8,52,2024-10-30 12:47:16
500101032,61,8,52,2024-10-30 11:46:15
500119006,92,39,53,2024-10-30 12:06:15
