sno,total,available_rent_bikes,available_return_bikes,infoTime
500119068,66,0,64,2024-09-06 00:27:15
500101022,99,34,62,2024-09-06 01:02:16
500119006,92,56,36,2024-09-06 00:42:17
500119049,99,1,97,2024-09-06 01:25:16
500101022,99,35,61,2024-09-06 01:57:17
500101181,99,42,57,2024-09-06 02:07:18
500119077,56,0,56,2024-09-06 22:12:14
500119096,99,20,79,2024-09-06 23:38:17
500101181,99,57,42,2024-09-06 04:15:17
500101022,99,32,64,2024-09-06 02:06:18
500119049,99,0,98,2024-09-06 21:30:18
500119096,99,15,84,2024-09-06 21:37:17
500119049,99,3,95,2024-09-06 22:27:17
500101032,61,42,19,2024-09-06 23:27:16
500119048,53,0,53,2024-09-06 23:29:14
500101032,61,47,14,2024-09-06 23:38:16
500101181,99,0,97,2024-09-06 22:45:15
500101181,99,1,96,2024-09-06 22:38:17
500101022,99,3,80,2024-09-06 22:38:17
500101181,99,19,78,2024-09-06 23:58:17
500119006,92,36,56,2024-09-06 23:55:21
500119006,92,36,56,2024-09-06 23:48:16
500101181,99,99,0,2024-09-06 16:08:14
500101181,99,98,1,2024-09-06 15:56:19
500101181,99,98,1,2024-09-06 15:37:20
500119077,56,35,14,2024-09-06 15:34:20
500119077,56,34,15,2024-09-06 15:28:20
500119077,56,27,22,2024-09-06 15:48:20
500119068,66,32,25,2024-09-06 16:18:18
500119077,56,21,28,2024-09-06 15:56:19
500101032,61,26,35,2024-09-06 16:38:18
500119077,56,2,47,2024-09-06 16:48:19
500119006,92,43,49,2024-09-06 16:58:18
500101032,61,8,53,2024-09-06 15:18:18
500119068,66,0,57,2024-09-06 16:51:15
500101032,61,2,59,2024-09-06 17:18:19
500119006,92,32,60,2024-09-06 15:48:20
500119059,68,1,67,2024-09-06 15:59:15
500119059,68,1,67,2024-09-06 16:58:19
500119059,68,0,68,2024-09-06 17:01:37
500101181,99,30,69,2024-09-06 15:08:19
500119049,99,9,71,2024-09-06 15:56:18
500119096,99,9,90,2024-09-06 16:24:19
500119006,92,1,91,2024-09-06 15:26:15
500101181,99,98,1,2024-09-06 17:58:20
500101022,99,33,2,2024-09-06 17:48:19
500101022,99,41,3,2024-09-06 20:48:17
500119048,53,47,6,2024-09-06 17:57:20
500119048,53,46,7,2024-09-06 18:07:21
500101181,99,89,10,2024-09-06 17:48:19
500119048,53,42,11,2024-09-06 17:38:19
500101022,99,30,14,2024-09-06 20:18:18
500119048,53,37,16,2024-09-06 18:38:18
500101181,99,79,18,2024-09-06 21:18:16
500101181,99,76,21,2024-09-06 19:38:18
500101032,61,37,24,2024-09-06 21:08:18
500119048,53,28,25,2024-09-06 18:47:17
500101032,61,35,26,2024-09-06 21:28:16
500119048,53,24,29,2024-09-06 19:07:20
500101032,61,29,32,2024-09-06 20:27:17
500101181,99,63,34,2024-09-06 20:28:17
500119048,53,16,37,2024-09-06 19:17:18
500101181,99,55,44,2024-09-06 18:18:19
500101181,99,49,48,2024-09-06 20:08:18
500119006,92,43,49,2024-09-06 17:28:21
500119048,53,2,51,2024-09-06 20:05:19
500119077,56,4,52,2024-09-06 19:45:18
500119077,56,4,52,2024-09-06 20:26:17
500119077,56,3,53,2024-09-06 18:35:18
500119006,92,38,54,2024-09-06 17:58:20
500119077,56,2,54,2024-09-06 19:07:18
