sno,total,available_rent_bikes,available_return_bikes,infoTime
500119059,68,0,68,2024-11-13 22:06:16
500119096,99,58,41,2024-11-13 01:57:14
500119049,99,16,83,2024-11-13 01:48:15
500101032,61,58,2,2024-11-13 22:28:15
500119096,99,57,41,2024-11-13 03:54:15
500101032,61,58,2,2024-11-13 22:50:18
500119048,53,42,11,2024-11-13 21:34:15
500119049,99,1,98,2024-11-13 22:18:15
500119096,99,35,63,2024-11-13 22:18:15
500101022,99,2,56,2024-11-13 21:44:15
500101181,99,53,45,2024-11-13 21:45:16
500119048,53,3,50,2024-11-13 23:23:15
500119049,99,74,0,2024-11-13 14:29:15
500119077,56,47,0,2024-11-13 14:16:15
500119068,66,38,6,2024-11-13 14:47:15
500119068,66,36,8,2024-11-13 15:48:15
500119077,56,31,16,2024-11-13 15:18:16
500119059,68,45,23,2024-11-13 15:03:15
500119068,66,19,25,2024-11-13 16:38:15
500101032,61,16,45,2024-11-13 16:46:15
500101032,61,14,47,2024-11-13 15:58:16
500119048,53,6,47,2024-11-13 15:47:14
500119049,99,25,49,2024-11-13 16:28:14
500101032,61,11,50,2024-11-13 13:28:15
500119048,53,3,50,2024-11-13 13:38:15
500119048,53,2,51,2024-11-13 14:18:15
500101022,99,45,53,2024-11-13 16:48:15
500119048,53,0,53,2024-11-13 13:28:15
500101022,99,33,65,2024-11-13 16:13:16
500101022,99,27,71,2024-11-13 15:47:15
500101022,99,27,71,2024-11-13 16:58:16
500101181,99,17,81,2024-11-13 15:39:15
500101022,99,4,94,2024-11-13 13:48:17
500101181,99,2,96,2024-11-13 13:47:15
500101181,99,2,96,2024-11-13 14:49:15
500101181,99,1,97,2024-11-13 13:36:14
500119077,56,56,0,2024-11-13 08:48:16
500101181,99,87,11,2024-11-13 05:46:14
500101022,99,68,30,2024-11-13 07:20:16
500119077,56,12,44,2024-11-13 06:27:15
500119096,99,53,44,2024-11-13 07:38:15
500119096,99,52,45,2024-11-13 07:44:14
500101022,99,47,51,2024-11-13 06:28:15
500119006,92,32,59,2024-11-13 07:58:15
500119068,66,6,60,2024-11-13 08:28:15
500119096,99,36,61,2024-11-13 08:28:15
500119059,68,5,63,2024-11-13 07:34:15
500119049,99,32,67,2024-11-13 08:28:15
500119049,99,18,81,2024-11-13 07:43:16
500119077,56,47,0,2024-11-13 18:26:15
500101181,99,92,6,2024-11-13 19:48:15
500119048,53,46,7,2024-11-13 20:34:15
500119048,53,45,8,2024-11-13 20:27:16
500119077,56,46,10,2024-11-13 19:08:16
500119048,53,40,13,2024-11-13 18:58:16
500101181,99,81,17,2024-11-13 20:19:15
500101022,99,36,23,2024-11-13 20:19:15
500101022,99,36,23,2024-11-13 20:44:15
500119068,66,31,26,2024-11-13 17:48:15
500101181,99,68,30,2024-11-13 17:48:15
500101181,99,64,34,2024-11-13 17:37:15
500119068,66,20,37,2024-11-13 17:57:15
500119077,56,17,39,2024-11-13 20:55:17
500119049,99,38,61,2024-11-13 19:08:15
500119068,66,5,61,2024-11-13 18:38:15
500119068,66,2,64,2024-11-13 18:43:16
500119059,68,2,66,2024-11-13 18:15:16
500119049,99,19,80,2024-11-13 18:58:16
500119006,92,10,82,2024-11-13 21:18:15
500101022,99,15,83,2024-11-13 18:18:16
500119049,99,10,89,2024-11-13 18:38:15
500119006,92,1,91,2024-11-13 20:38:15
500119006,92,1,91,2024-11-13 19:27:16
500119006,92,0,92,2024-11-13 19:46:16
500119049,99,5,94,2024-11-13 20:57:16
500119049,99,2,97,2024-11-13 17:37:15
500101032,61,60,1,2024-11-13 02:47:15
500119049,99,14,85,2024-11-13 02:15:16
500101022,99,49,9,2024-11-13 00:28:14
500101032,61,60,1,2024-11-13 00:14:15
500119077,56,47,0,2024-11-13 10:27:14
500119077,56,47,0,2024-11-13 10:29:14
500119049,99,67,7,2024-11-13 11:08:15
500119068,66,37,7,2024-11-13 11:17:14
500119059,68,55,13,2024-11-13 10:26:14
500119059,68,53,15,2024-11-13 12:08:15
500119068,66,37,21,2024-11-13 10:08:15
500119068,66,19,25,2024-11-13 12:46:15
