sno,total,available_rent_bikes,available_return_bikes,infoTime,source_file
500119096,99,10,89,2024-12-12 08:54:15,2024-12-12.csv
500101181,99,47,52,2024-12-12 01:17:14,2024-12-12.csv
500101032,61,51,10,2024-12-12 23:02:14,2024-12-12.csv
500101032,61,56,5,2024-12-12 01:45:15,2024-12-12.csv
500119077,56,1,55,2024-12-12 22:37:16,2024-12-12.csv
500119006,92,16,75,2024-12-12 22:05:15,2024-12-12.csv
500119048,53,35,17,2024-12-12 23:24:15,2024-12-12.csv
500119077,56,45,7,2024-12-12 11:43:15,2024-12-12.csv
500119077,56,44,8,2024-12-12 11:26:15,2024-12-12.csv
500119077,56,45,11,2024-12-12 09:33:15,2024-12-12.csv
500119049,99,53,17,2024-12-12 13:08:15,2024-12-12.csv
500119068,66,24,31,2024-12-12 09:48:15,2024-12-12.csv
500119068,66,32,34,2024-12-12 09:18:15,2024-12-12.csv
500119049,99,52,38,2024-12-12 09:57:15,2024-12-12.csv
500119048,53,5,48,2024-12-12 12:12:15,2024-12-12.csv
500119059,68,19,49,2024-12-12 13:08:15,2024-12-12.csv
500119059,68,12,56,2024-12-12 09:35:16,2024-12-12.csv
500119059,68,11,57,2024-12-12 10:38:15,2024-12-12.csv
500101032,61,2,59,2024-12-12 09:38:15,2024-12-12.csv
500101032,61,0,61,2024-12-12 10:18:15,2024-12-12.csv
500101032,61,0,61,2024-12-12 12:07:16,2024-12-12.csv
500119059,68,0,68,2024-12-12 12:08:15,2024-12-12.csv
500119096,99,6,93,2024-12-12 12:32:15,2024-12-12.csv
500101181,99,4,95,2024-12-12 10:38:15,2024-12-12.csv
500119096,99,1,98,2024-12-12 11:18:15,2024-12-12.csv
500119006,92,25,66,2024-12-12 22:46:15,2024-12-12.csv
500101022,99,48,6,2024-12-12 20:59:14,2024-12-12.csv
500119048,53,42,11,2024-12-12 20:06:14,2024-12-12.csv
500101022,99,20,17,2024-12-12 18:48:15,2024-12-12.csv
500119048,53,36,17,2024-12-12 19:55:17,2024-12-12.csv
500101181,99,80,19,2024-12-12 18:28:15,2024-12-12.csv
500101181,99,78,21,2024-12-12 18:06:16,2024-12-12.csv
500101181,99,74,25,2024-12-12 18:48:15,2024-12-12.csv
500101032,61,31,30,2024-12-12 21:19:15,2024-12-12.csv
500119077,56,16,40,2024-12-12 18:15:16,2024-12-12.csv
500119077,56,16,40,2024-12-12 18:28:15,2024-12-12.csv
500119077,56,12,44,2024-12-12 18:57:15,2024-12-12.csv
500101032,61,9,52,2024-12-12 19:18:15,2024-12-12.csv
500101032,61,8,53,2024-12-12 20:08:15,2024-12-12.csv
500101032,61,2,59,2024-12-12 17:58:15,2024-12-12.csv
500101032,61,0,61,2024-12-12 17:45:17,2024-12-12.csv
500119068,66,2,62,2024-12-12 17:58:16,2024-12-12.csv
500119068,66,0,63,2024-12-12 19:49:16,2024-12-12.csv
500119068,66,0,63,2024-12-12 20:17:16,2024-12-12.csv
500119068,66,0,63,2024-12-12 20:39:14,2024-12-12.csv
500119068,66,1,63,2024-12-12 21:08:16,2024-12-12.csv
500119059,68,0,68,2024-12-12 18:10:21,2024-12-12.csv
500119049,99,11,72,2024-12-12 18:08:16,2024-12-12.csv
500119096,99,9,90,2024-12-12 18:28:15,2024-12-12.csv
500119068,66,49,1,2024-12-12 13:56:15,2024-12-12.csv
500119068,66,48,2,2024-12-12 13:15:16,2024-12-12.csv
500119049,99,52,18,2024-12-12 16:27:15,2024-12-12.csv
500119048,53,25,28,2024-12-12 16:39:16,2024-12-12.csv
500119048,53,15,38,2024-12-12 16:17:15,2024-12-12.csv
500119048,53,14,39,2024-12-12 16:05:17,2024-12-12.csv
500119059,68,29,39,2024-12-12 15:58:16,2024-12-12.csv
500101022,99,55,42,2024-12-12 16:27:15,2024-12-12.csv
500101022,99,51,46,2024-12-12 16:38:15,2024-12-12.csv
500119048,53,7,46,2024-12-12 15:27:15,2024-12-12.csv
500119048,53,2,51,2024-12-12 13:38:15,2024-12-12.csv
500119059,68,16,52,2024-12-12 14:48:16,2024-12-12.csv
500119048,53,0,53,2024-12-12 14:49:15,2024-12-12.csv
500119048,53,0,53,2024-12-12 14:51:17,2024-12-12.csv
500119059,68,14,54,2024-12-12 15:18:16,2024-12-12.csv
500101032,61,3,58,2024-12-12 13:59:15,2024-12-12.csv
500119059,68,7,61,2024-12-12 16:54:15,2024-12-12.csv
500119006,92,11,81,2024-12-12 15:25:16,2024-12-12.csv
500119006,92,5,87,2024-12-12 17:17:15,2024-12-12.csv
500119006,92,2,90,2024-12-12 14:39:15,2024-12-12.csv
500101022,99,6,91,2024-12-12 14:59:15,2024-12-12.csv
500101022,99,6,91,2024-12-12 15:08:16,2024-12-12.csv
500119096,99,7,92,2024-12-12 14:17:14,2024-12-12.csv
500101022,99,4,93,2024-12-12 13:49:15,2024-12-12.csv
500119096,99,6,93,2024-12-12 16:08:16,2024-12-12.csv
500101181,99,1,98,2024-12-12 15:08:16,2024-12-12.csv
500119096,99,17,82,2024-12-12 21:48:15,2024-12-12.csv
500119006,92,24,67,2024-12-12 22:37:15,2024-12-12.csv
500119048,53,41,12,2024-12-12 22:34:15,2024-12-12.csv
500119077,56,0,56,2024-12-12 22:12:15,2024-12-12.csv
500101181,99,2,97,2024-12-12 23:57:14,2024-12-12.csv
500119006,92,32,59,2024-12-12 23:56:15,2024-12-12.csv
500101032,61,50,11,2024-12-12 23:49:15,2024-12-12.csv
500101181,99,14,85,2024-12-12 22:59:14,2024-12-12.csv
500101032,61,50,11,2024-12-12 22:59:15,2024-12-12.csv
500101032,61,55,5,2024-12-12 04:47:14,2024-12-12.csv
500101022,99,35,46,2024-12-12 05:25:15,2024-12-12.csv
500119006,92,43,49,2024-12-12 08:08:15,2024-12-12.csv
500119068,66,11,55,2024-12-12 08:14:15,2024-12-12.csv
500119059,68,1,66,2024-12-12 06:39:15,2024-12-12.csv
500119059,68,0,67,2024-12-12 07:29:15,2024-12-12.csv
500119006,92,8,83,2024-12-12 21:39:15,2024-12-12.csv
500119096,99,16,83,2024-12-12 21:33:16,2024-12-12.csv
500101181,99,47,52,2024-12-12 00:04:15,2024-12-12.csv
500101022,99,25,56,2024-12-12 01:39:15,2024-12-12.csv
500101032,61,55,6,2024-12-12 01:39:15,2024-12-12.csv
500119006,92,61,31,2024-12-12 01:36:15,2024-12-12.csv
500101022,99,5,49,2024-12-12 23:29:14,2024-12-12.csv
500119049,99,1,97,2024-12-12 23:45:15,2024-12-12.csv
500119006,92,16,75,2024-12-12 21:59:15,2024-12-12.csv
500101181,99,71,28,2024-12-12 22:09:15,2024-12-12.csv
500119096,99,22,77,2024-12-12 22:48:15,2024-12-12.csv
500101032,61,48,13,2024-12-12 23:11:14,2024-12-12.csv
500119006,92,62,30,2024-12-12 02:08:15,2024-12-12.csv
500119006,92,61,31,2024-12-12 01:56:15,2024-12-12.csv
500101032,61,57,3,2024-12-12 03:28:15,2024-12-12.csv
500119049,99,63,3,2024-12-12 11:38:15,2024-12-12.csv
500119077,56,42,10,2024-12-12 11:17:15,2024-12-12.csv
500119077,56,40,12,2024-12-12 11:02:15,2024-12-12.csv
500119049,99,53,13,2024-12-12 12:08:15,2024-12-12.csv
500119049,99,48,22,2024-12-12 12:58:15,2024-12-12.csv
500119068,66,26,24,2024-12-12 12:37:15,2024-12-12.csv
500119068,66,25,25,2024-12-12 11:30:16,2024-12-12.csv
500119068,66,23,27,2024-12-12 10:56:15,2024-12-12.csv
500119068,66,23,27,2024-12-12 11:05:16,2024-12-12.csv
500119049,99,48,42,2024-12-12 09:28:15,2024-12-12.csv
500119048,53,6,47,2024-12-12 12:37:15,2024-12-12.csv
500119049,99,41,49,2024-12-12 09:08:15,2024-12-12.csv
500119048,53,1,52,2024-12-12 10:45:16,2024-12-12.csv
500101032,61,8,53,2024-12-12 12:38:14,2024-12-12.csv
500101032,61,7,54,2024-12-12 12:28:15,2024-12-12.csv
500119059,68,12,56,2024-12-12 10:27:16,2024-12-12.csv
500101032,61,3,58,2024-12-12 10:00:18,2024-12-12.csv
500119059,68,7,61,2024-12-12 11:07:16,2024-12-12.csv
500101022,99,20,77,2024-12-12 12:38:14,2024-12-12.csv
500119006,92,2,90,2024-12-12 10:28:15,2024-12-12.csv
500119006,92,0,92,2024-12-12 09:59:15,2024-12-12.csv
500101022,99,1,94,2024-12-12 09:56:16,2024-12-12.csv
500101022,99,1,94,2024-12-12 10:38:15,2024-12-12.csv
500101022,99,1,94,2024-12-12 11:17:15,2024-12-12.csv
500101181,99,2,97,2024-12-12 10:00:18,2024-12-12.csv
500119096,99,0,99,2024-12-12 10:00:18,2024-12-12.csv
500119048,53,53,0,2024-12-12 17:37:16,2024-12-12.csv
500101181,99,93,6,2024-12-12 20:29:16,2024-12-12.csv
500119048,53,42,11,2024-12-12 20:27:15,2024-12-12.csv
500101022,99,29,12,2024-12-12 19:49:15,2024-12-12.csv
500119048,53,41,12,2024-12-12 21:11:15,2024-12-12.csv
500101032,61,12,49,2024-12-12 19:25:15,2024-12-12.csv
500101032,61,0,61,2024-12-12 18:08:16,2024-12-12.csv
500119059,68,6,62,2024-12-12 17:28:15,2024-12-12.csv
500119068,66,0,63,2024-12-12 20:53:16,2024-12-12.csv
500119059,68,0,68,2024-12-12 17:43:15,2024-12-12.csv
500119049,99,1,69,2024-12-12 17:35:17,2024-12-12.csv
500119096,99,13,86,2024-12-12 21:01:16,2024-12-12.csv
500119096,99,13,86,2024-12-12 19:20:16,2024-12-12.csv
500119006,92,3,88,2024-12-12 18:27:15,2024-12-12.csv
500119006,92,2,90,2024-12-12 17:26:15,2024-12-12.csv
500119006,92,1,90,2024-12-12 18:50:16,2024-12-12.csv
500119049,99,70,0,2024-12-12 13:17:15,2024-12-12.csv
500119049,99,69,1,2024-12-12 14:39:15,2024-12-12.csv
500119049,99,69,1,2024-12-12 14:57:16,2024-12-12.csv
500101181,99,96,3,2024-12-12 17:18:15,2024-12-12.csv
500119068,66,47,3,2024-12-12 14:49:15,2024-12-12.csv
500119068,66,46,4,2024-12-12 13:48:14,2024-12-12.csv
500119077,56,48,4,2024-12-12 14:09:15,2024-12-12.csv
500119068,66,44,6,2024-12-12 13:39:15,2024-12-12.csv
500119048,53,46,7,2024-12-12 17:08:15,2024-12-12.csv
500119077,56,45,7,2024-12-12 13:56:15,2024-12-12.csv
500119068,66,39,11,2024-12-12 14:19:14,2024-12-12.csv
500119049,99,55,15,2024-12-12 15:48:15,2024-12-12.csv
500119049,99,54,16,2024-12-12 15:56:16,2024-12-12.csv
500119068,66,33,17,2024-12-12 15:57:17,2024-12-12.csv
500119077,56,34,18,2024-12-12 13:19:14,2024-12-12.csv
500101022,99,61,36,2024-12-12 16:18:16,2024-12-12.csv
500101032,61,20,41,2024-12-12 14:39:15,2024-12-12.csv
500101032,61,19,42,2024-12-12 15:08:16,2024-12-12.csv
500119059,68,22,46,2024-12-12 16:14:15,2024-12-12.csv
500119059,68,19,49,2024-12-12 13:38:15,2024-12-12.csv
500119059,68,17,51,2024-12-12 16:28:16,2024-12-12.csv
500119059,68,17,51,2024-12-12 14:59:15,2024-12-12.csv
500101032,61,8,53,2024-12-12 16:06:15,2024-12-12.csv
500119049,99,12,58,2024-12-12 17:18:15,2024-12-12.csv
500101032,61,1,60,2024-12-12 13:19:14,2024-12-12.csv
500101181,99,27,72,2024-12-12 15:48:15,2024-12-12.csv
500119006,92,12,80,2024-12-12 17:08:15,2024-12-12.csv
500119096,99,10,89,2024-12-12 13:59:15,2024-12-12.csv
500119006,92,1,91,2024-12-12 14:55:17,2024-12-12.csv
500119096,99,6,93,2024-12-12 17:08:15,2024-12-12.csv
500101022,99,11,43,2024-12-12 21:48:15,2024-12-12.csv
500101181,99,48,51,2024-12-12 00:45:15,2024-12-12.csv
500119006,92,61,31,2024-12-12 00:35:15,2024-12-12.csv
500119049,99,0,98,2024-12-12 23:52:15,2024-12-12.csv
500101022,99,1,53,2024-12-12 23:58:14,2024-12-12.csv
500101032,61,47,13,2024-12-12 07:32:15,2024-12-12.csv
500119006,92,68,23,2024-12-12 06:13:15,2024-12-12.csv
500119006,92,65,26,2024-12-12 07:17:15,2024-12-12.csv
500101022,99,55,41,2024-12-12 07:08:15,2024-12-12.csv
500101022,99,36,45,2024-12-12 04:45:15,2024-12-12.csv
500119048,53,0,52,2024-12-12 07:59:15,2024-12-12.csv
500119059,68,14,53,2024-12-12 08:38:15,2024-12-12.csv
500119059,68,7,60,2024-12-12 08:08:15,2024-12-12.csv
500119059,68,3,64,2024-12-12 08:54:15,2024-12-12.csv
500119059,68,0,67,2024-12-12 07:27:15,2024-12-12.csv
500119096,99,27,72,2024-12-12 08:14:15,2024-12-12.csv
500119006,92,17,75,2024-12-12 08:54:15,2024-12-12.csv
500101022,99,1,94,2024-12-12 08:38:15,2024-12-12.csv
500101022,99,24,57,2024-12-12 01:14:15,2024-12-12.csv
500101022,99,11,43,2024-12-12 21:39:15,2024-12-12.csv
500101181,99,15,84,2024-12-12 23:08:14,2024-12-12.csv
500101022,99,36,45,2024-12-12 00:27:14,2024-12-12.csv
500101032,61,40,21,2024-12-12 21:58:14,2024-12-12.csv
500101032,61,42,19,2024-12-12 22:10:17,2024-12-12.csv
500119049,99,0,98,2024-12-12 22:01:18,2024-12-12.csv
500119049,99,1,98,2024-12-12 04:21:15,2024-12-12.csv
500101181,99,36,63,2024-12-12 03:41:14,2024-12-12.csv
500119049,99,64,2,2024-12-12 11:58:16,2024-12-12.csv
500119077,56,46,6,2024-12-12 12:08:15,2024-12-12.csv
500119077,56,36,16,2024-12-12 10:57:15,2024-12-12.csv
500119068,66,17,33,2024-12-12 10:18:15,2024-12-12.csv
500119068,66,31,35,2024-12-12 09:28:15,2024-12-12.csv
500119049,99,50,40,2024-12-12 09:38:15,2024-12-12.csv
500119049,99,49,41,2024-12-12 09:18:15,2024-12-12.csv
500119049,99,45,44,2024-12-12 10:17:15,2024-12-12.csv
500119048,53,7,46,2024-12-12 12:47:14,2024-12-12.csv
500119048,53,5,48,2024-12-12 12:52:15,2024-12-12.csv
500119048,53,1,52,2024-12-12 11:33:15,2024-12-12.csv
500119048,53,0,53,2024-12-12 09:31:15,2024-12-12.csv
500119048,53,0,53,2024-12-12 10:13:15,2024-12-12.csv
500119048,53,0,53,2024-12-12 10:58:16,2024-12-12.csv
500119048,53,0,53,2024-12-12 11:49:16,2024-12-12.csv
500101032,61,0,61,2024-12-12 10:43:15,2024-12-12.csv
500101032,61,0,61,2024-12-12 11:16:16,2024-12-12.csv
500119059,68,5,63,2024-12-12 11:15:15,2024-12-12.csv
500119059,68,4,63,2024-12-12 09:18:15,2024-12-12.csv
500101022,99,15,80,2024-12-12 11:48:14,2024-12-12.csv
500119006,92,11,81,2024-12-12 09:08:14,2024-12-12.csv
500119096,99,11,88,2024-12-12 12:01:15,2024-12-12.csv
500119006,92,3,89,2024-12-12 09:16:13,2024-12-12.csv
500119006,92,2,90,2024-12-12 10:58:15,2024-12-12.csv
500119006,92,1,91,2024-12-12 11:18:15,2024-12-12.csv
500119006,92,0,92,2024-12-12 10:18:15,2024-12-12.csv
500119006,92,0,92,2024-12-12 09:28:15,2024-12-12.csv
500119096,99,5,94,2024-12-12 12:47:15,2024-12-12.csv
500101181,99,3,96,2024-12-12 09:28:15,2024-12-12.csv
500101181,99,2,97,2024-12-12 09:33:15,2024-12-12.csv
500119096,99,1,98,2024-12-12 10:44:16,2024-12-12.csv
500101181,99,23,76,2024-12-12 22:49:14,2024-12-12.csv
500101181,99,99,0,2024-12-12 20:08:14,2024-12-12.csv
500101181,99,97,2,2024-12-12 17:28:15,2024-12-12.csv
500101181,99,97,2,2024-12-12 20:19:15,2024-12-12.csv
500119048,53,51,2,2024-12-12 17:28:15,2024-12-12.csv
500101181,99,94,5,2024-12-12 20:59:15,2024-12-12.csv
500101022,99,28,9,2024-12-12 18:51:15,2024-12-12.csv
500119048,53,42,11,2024-12-12 18:38:15,2024-12-12.csv
500119048,53,41,12,2024-12-12 21:04:14,2024-12-12.csv
500101181,99,86,13,2024-12-12 19:07:15,2024-12-12.csv
500101022,99,30,24,2024-12-12 21:19:15,2024-12-12.csv
500119048,53,28,25,2024-12-12 18:51:15,2024-12-12.csv
500119077,56,13,43,2024-12-12 20:16:15,2024-12-12.csv
500119077,56,12,44,2024-12-12 20:37:14,2024-12-12.csv
500101032,61,12,49,2024-12-12 18:38:15,2024-12-12.csv
500119068,66,2,62,2024-12-12 17:44:16,2024-12-12.csv
500119068,66,1,62,2024-12-12 20:49:15,2024-12-12.csv
500119068,66,0,63,2024-12-12 18:51:15,2024-12-12.csv
500119049,99,22,76,2024-12-12 19:38:15,2024-12-12.csv
500119096,99,13,86,2024-12-12 20:46:14,2024-12-12.csv
500119006,92,2,89,2024-12-12 18:47:15,2024-12-12.csv
500119096,99,9,90,2024-12-12 17:57:16,2024-12-12.csv
500119049,99,1,97,2024-12-12 20:58:15,2024-12-12.csv
500119049,99,0,98,2024-12-12 21:15:17,2024-12-12.csv
500119048,53,53,0,2024-12-12 17:15:18,2024-12-12.csv
500119049,99,70,0,2024-12-12 13:19:16,2024-12-12.csv
500119068,66,49,1,2024-12-12 14:06:15,2024-12-12.csv
500119068,66,37,13,2024-12-12 16:28:16,2024-12-12.csv
500119049,99,53,17,2024-12-12 15:32:14,2024-12-12.csv
500119049,99,52,18,2024-12-12 16:38:15,2024-12-12.csv
500119068,66,32,18,2024-12-12 16:18:15,2024-12-12.csv
500119077,56,32,22,2024-12-12 14:50:17,2024-12-12.csv
500101022,99,57,40,2024-12-12 16:58:15,2024-12-12.csv
500101032,61,19,42,2024-12-12 14:45:16,2024-12-12.csv
500119048,53,9,44,2024-12-12 15:31:15,2024-12-12.csv
500119059,68,22,46,2024-12-12 13:18:15,2024-12-12.csv
500101181,99,52,47,2024-12-12 16:38:15,2024-12-12.csv
500101022,99,46,51,2024-12-12 16:39:16,2024-12-12.csv
500101032,61,10,51,2024-12-12 16:26:16,2024-12-12.csv
500119048,53,1,52,2024-12-12 13:18:17,2024-12-12.csv
500119048,53,0,53,2024-12-12 13:19:14,2024-12-12.csv
500119048,53,0,53,2024-12-12 13:45:16,2024-12-12.csv
500101032,61,3,58,2024-12-12 15:32:14,2024-12-12.csv
500101181,99,24,75,2024-12-12 15:29:15,2024-12-12.csv
500119006,92,14,78,2024-12-12 16:37:16,2024-12-12.csv
500119006,92,4,88,2024-12-12 14:46:15,2024-12-12.csv
500119006,92,1,91,2024-12-12 14:08:16,2024-12-12.csv
500119096,99,4,95,2024-12-12 15:32:14,2024-12-12.csv
500101181,99,2,97,2024-12-12 14:49:15,2024-12-12.csv
500101181,99,0,99,2024-12-12 14:25:16,2024-12-12.csv
500101181,99,0,99,2024-12-12 13:59:17,2024-12-12.csv
500119006,92,58,34,2024-12-12 00:15:15,2024-12-12.csv
500119049,99,1,98,2024-12-12 00:41:15,2024-12-12.csv
500101022,99,27,54,2024-12-12 01:04:14,2024-12-12.csv
500119006,92,26,65,2024-12-12 22:59:14,2024-12-12.csv
500101032,61,54,6,2024-12-12 06:17:14,2024-12-12.csv
500101032,61,50,10,2024-12-12 07:17:15,2024-12-12.csv
500119077,56,28,28,2024-12-12 08:28:14,2024-12-12.csv
500119068,66,33,33,2024-12-12 08:54:14,2024-12-12.csv
500101032,61,24,37,2024-12-12 08:18:15,2024-12-12.csv
500119068,66,29,37,2024-12-12 08:47:14,2024-12-12.csv
500119059,68,16,51,2024-12-12 08:25:15,2024-12-12.csv
500101022,99,33,63,2024-12-12 06:17:15,2024-12-12.csv
500119068,66,2,64,2024-12-12 07:03:17,2024-12-12.csv
500101181,99,33,66,2024-12-12 04:45:15,2024-12-12.csv
500101181,99,31,68,2024-12-12 06:21:15,2024-12-12.csv
500101022,99,25,71,2024-12-12 06:42:14,2024-12-12.csv
500119049,99,17,82,2024-12-12 08:25:15,2024-12-12.csv
500101022,99,1,94,2024-12-12 07:48:15,2024-12-12.csv
500119049,99,2,97,2024-12-12 07:38:15,2024-12-12.csv
500119006,92,62,30,2024-12-12 01:26:15,2024-12-12.csv
500119048,53,39,13,2024-12-12 23:02:15,2024-12-12.csv
500101181,99,44,55,2024-12-12 01:35:15,2024-12-12.csv
500101181,99,4,95,2024-12-12 23:24:15,2024-12-12.csv
500101032,61,50,11,2024-12-12 23:25:15,2024-12-12.csv
500119049,99,0,98,2024-12-12 21:59:16,2024-12-12.csv
500119068,66,1,63,2024-12-12 21:59:16,2024-12-12.csv
500101022,99,11,43,2024-12-12 21:58:14,2024-12-12.csv
500119048,53,18,34,2024-12-12 00:12:15,2024-12-12.csv
500119096,99,40,59,2024-12-12 04:16:15,2024-12-12.csv
500101022,99,6,48,2024-12-12 22:09:15,2024-12-12.csv
500101032,61,41,20,2024-12-12 22:07:14,2024-12-12.csv
500101032,61,57,4,2024-12-12 01:54:14,2024-12-12.csv
500119006,92,33,58,2024-12-12 23:37:14,2024-12-12.csv
500101022,99,22,59,2024-12-12 01:57:14,2024-12-12.csv
500101181,99,42,57,2024-12-12 01:58:15,2024-12-12.csv
500101181,99,38,61,2024-12-12 02:32:14,2024-12-12.csv
500119006,92,61,31,2024-12-12 02:37:14,2024-12-12.csv
