sno,total,available_rent_bikes,available_return_bikes,infoTime
500119096,99,60,38,2024-11-29 02:29:15
500101181,99,9,90,2024-11-29 01:31:15
500119006,92,3,89,2024-11-29 22:38:15
500101181,99,73,6,2024-11-29 21:48:15
500119059,68,1,67,2024-11-29 21:27:16
500119049,99,1,97,2024-11-29 21:35:15
500101181,99,69,10,2024-11-29 21:34:14
500119049,99,67,2,2024-11-29 11:08:15
500119049,99,66,3,2024-11-29 10:49:15
500119049,99,61,11,2024-11-29 10:19:15
500119077,56,36,12,2024-11-29 11:58:14
500119077,56,33,15,2024-11-29 11:33:15
500119068,66,29,17,2024-11-29 10:09:14
500119077,56,29,17,2024-11-29 10:54:14
500119077,56,37,19,2024-11-29 09:19:14
500119077,56,27,19,2024-11-29 10:02:14
500119077,56,23,33,2024-11-29 09:37:15
500119048,53,3,50,2024-11-29 11:35:16
500119049,99,20,51,2024-11-29 12:38:15
500119048,53,1,52,2024-11-29 10:49:15
500119068,66,14,52,2024-11-29 09:37:15
500119048,53,0,53,2024-11-29 10:17:15
500119059,68,12,56,2024-11-29 09:49:14
500101022,99,41,58,2024-11-29 12:18:14
500101032,61,3,58,2024-11-29 09:49:14
500101032,61,1,60,2024-11-29 09:11:15
500119059,68,8,60,2024-11-29 11:56:15
500119059,68,7,61,2024-11-29 10:52:15
500119059,68,6,62,2024-11-29 11:18:15
500119059,68,5,63,2024-11-29 11:02:15
500101181,99,21,78,2024-11-29 12:58:15
500119006,92,10,82,2024-11-29 10:30:16
500119006,92,6,86,2024-11-29 09:23:14
500119006,92,2,90,2024-11-29 12:39:14
500101181,99,7,92,2024-11-29 13:08:15
500119006,92,0,92,2024-11-29 12:28:15
500101181,99,6,93,2024-11-29 11:29:13
500119096,99,2,97,2024-11-29 12:38:15
500101022,99,1,98,2024-11-29 09:09:15
500101181,99,1,98,2024-11-29 09:37:15
500101181,99,1,98,2024-11-29 10:29:15
500101181,99,78,1,2024-11-29 18:58:15
500101181,99,73,6,2024-11-29 18:48:15
500101022,99,30,10,2024-11-29 19:08:15
500101022,99,25,12,2024-11-29 18:28:16
500101032,61,20,41,2024-11-29 20:46:14
500119077,56,5,51,2024-11-29 18:35:15
500101032,61,8,53,2024-11-29 20:18:15
500119077,56,3,53,2024-11-29 19:08:14
500101032,61,1,60,2024-11-29 18:38:15
500119068,66,3,62,2024-11-29 20:42:15
500119068,66,2,63,2024-11-29 17:28:15
500119059,68,3,65,2024-11-29 18:58:15
500119096,99,34,65,2024-11-29 20:58:15
500119059,68,0,68,2024-11-29 19:16:16
500119006,92,19,73,2024-11-29 18:38:15
500119006,92,17,75,2024-11-29 18:46:14
500119006,92,15,77,2024-11-29 19:48:15
500119006,92,14,78,2024-11-29 19:21:15
500101022,99,17,82,2024-11-29 17:48:15
500119006,92,9,83,2024-11-29 20:15:16
500119049,99,1,97,2024-11-29 20:57:16
500119049,99,1,97,2024-11-29 19:48:16
500119049,99,0,98,2024-11-29 21:27:15
500119049,99,0,98,2024-11-29 18:53:16
500119006,92,0,92,2024-11-29 22:18:15
500119049,99,4,94,2024-11-29 22:38:15
500119049,99,0,99,2024-11-29 00:14:15
500101022,99,88,11,2024-11-29 16:02:15
500119068,66,25,14,2024-11-29 14:28:15
500119077,56,41,15,2024-11-29 17:04:14
500119048,53,37,16,2024-11-29 16:18:15
500101032,61,32,29,2024-11-29 15:58:15
500119049,99,37,34,2024-11-29 13:27:15
500119059,68,26,42,2024-11-29 15:08:15
500119049,99,35,43,2024-11-29 16:27:16
500119059,68,13,55,2024-11-29 16:56:15
500119049,99,20,58,2024-11-29 16:38:15
500101181,99,26,73,2024-11-29 14:56:14
500101181,99,21,78,2024-11-29 15:08:15
500119006,92,13,79,2024-11-29 13:49:14
500119006,92,8,84,2024-11-29 15:48:14
500119006,92,6,86,2024-11-29 14:02:15
500119006,92,4,88,2024-11-29 15:16:15
500101181,99,10,89,2024-11-29 14:28:15
500119096,99,8,91,2024-11-29 14:26:15
500101181,99,1,98,2024-11-29 14:18:15
500101022,99,1,65,2024-11-29 22:08:15
500101032,61,60,1,2024-11-29 05:30:15
500101032,61,58,3,2024-11-29 06:29:14
500101032,61,57,4,2024-11-29 06:17:14
500119077,56,36,20,2024-11-29 08:41:15
500101181,99,62,37,2024-11-29 05:50:15
500101022,99,36,45,2024-11-29 05:49:15
500119059,68,20,48,2024-11-29 08:17:15
500119059,68,20,48,2024-11-29 08:33:15
500119077,56,3,53,2024-11-29 07:59:15
500101022,99,27,54,2024-11-29 06:48:15
500101022,99,22,59,2024-11-29 06:59:15
500101181,99,25,74,2024-11-29 07:49:14
500119049,99,23,76,2024-11-29 08:49:15
500119049,99,11,88,2024-11-29 08:17:15
500101022,99,7,92,2024-11-29 08:09:15
500101022,99,1,98,2024-11-29 08:39:15
500101032,61,60,1,2024-11-29 01:00:17
500119096,99,59,39,2024-11-29 01:37:14
500101022,99,1,65,2024-11-29 22:40:16
500119048,53,37,16,2024-11-29 21:58:15
500101032,61,58,3,2024-11-29 23:27:14
500119048,53,32,21,2024-11-29 22:27:15
500119048,53,36,17,2024-11-29 21:47:14
500101181,99,6,93,2024-11-29 02:26:15
500101181,99,9,90,2024-11-29 02:32:15
500119049,99,71,0,2024-11-29 10:30:17
500119068,66,37,2,2024-11-29 12:08:14
500119068,66,24,15,2024-11-29 12:18:14
500119068,66,8,31,2024-11-29 12:58:15
500119077,56,13,35,2024-11-29 13:07:15
500119049,99,17,51,2024-11-29 12:28:15
500119048,53,0,53,2024-11-29 10:52:15
500119048,53,0,53,2024-11-29 09:37:15
500119059,68,15,53,2024-11-29 10:26:15
500101032,61,3,58,2024-11-29 11:36:15
500101032,61,1,60,2024-11-29 11:43:14
500119059,68,5,63,2024-11-29 12:58:14
500119006,92,6,86,2024-11-29 09:49:14
500101022,99,7,92,2024-11-29 11:49:15
500101181,99,4,95,2024-11-29 11:36:15
500101022,99,2,97,2024-11-29 10:29:15
500101022,99,1,98,2024-11-29 09:48:15
500101181,99,0,99,2024-11-29 10:30:17
500101181,99,77,2,2024-11-29 19:21:16
500119048,53,51,2,2024-11-29 18:14:16
500101181,99,75,4,2024-11-29 21:08:14
500101022,99,46,5,2024-11-29 19:38:15
500101022,99,24,16,2024-11-29 19:21:14
500101022,99,20,17,2024-11-29 18:58:15
500101022,99,27,18,2024-11-29 18:15:16
500119048,53,31,22,2024-11-29 19:07:15
500119048,53,26,27,2024-11-29 19:20:16
500119077,56,6,50,2024-11-29 20:34:14
500119077,56,4,52,2024-11-29 19:45:15
500119077,56,0,56,2024-11-29 17:46:16
500101032,61,3,58,2024-11-29 19:57:15
500101032,61,0,61,2024-11-29 18:08:17
500119068,66,4,61,2024-11-29 17:48:14
500119068,66,1,64,2024-11-29 21:04:16
500119068,66,1,64,2024-11-29 19:21:16
500119096,99,35,64,2024-11-29 21:05:16
500119068,66,0,65,2024-11-29 19:04:15
500119068,66,0,65,2024-11-29 20:21:16
500119059,68,1,67,2024-11-29 21:17:14
500119006,92,17,75,2024-11-29 18:53:15
500119006,92,16,76,2024-11-29 20:46:14
500119006,92,8,84,2024-11-29 20:07:15
500119049,99,2,96,2024-11-29 17:58:16
500119096,99,3,96,2024-11-29 18:07:15
500119096,99,3,96,2024-11-29 18:34:15
500119049,99,1,97,2024-11-29 18:37:14
500119049,99,0,98,2024-11-29 22:18:15
500119049,99,0,99,2024-11-29 00:58:14
500119049,99,2,97,2024-11-29 00:36:15
500101022,99,94,5,2024-11-29 15:58:15
500119049,99,63,8,2024-11-29 14:07:14
500119068,66,22,17,2024-11-29 15:07:14
500119068,66,17,22,2024-11-29 15:18:15
500119068,66,14,25,2024-11-29 13:37:15
500101022,99,73,26,2024-11-29 16:27:16
500119068,66,9,30,2024-11-29 13:18:14
500119077,56,17,31,2024-11-29 13:17:15
500101181,99,66,33,2024-11-29 16:48:15
500119077,56,19,33,2024-11-29 15:25:17
500119077,56,19,33,2024-11-29 15:33:15
500119077,56,18,34,2024-11-29 15:48:15
500119059,68,17,51,2024-11-29 16:48:15
500119059,68,16,52,2024-11-29 16:31:15
