sno,total,available_rent_bikes,available_return_bikes,infoTime
500101032,61,53,7,2024-10-15 06:05:18
500119048,53,34,19,2024-10-15 05:40:18
500101022,99,44,22,2024-10-15 06:07:18
500101181,99,59,35,2024-10-15 05:34:17
500119006,92,44,47,2024-10-15 05:52:16
500119059,68,1,66,2024-10-15 04:18:15
500119049,99,67,0,2024-10-15 11:42:14
500119068,66,40,0,2024-10-15 10:38:18
500119049,99,65,2,2024-10-15 11:27:15
500119059,68,16,51,2024-10-15 10:35:18
500119048,53,0,53,2024-10-15 10:28:15
500119059,68,3,64,2024-10-15 11:21:18
500119059,68,3,64,2024-10-15 11:48:16
500119077,56,44,1,2024-10-15 13:47:19
500119049,99,68,6,2024-10-15 13:57:19
500119077,56,37,9,2024-10-15 14:18:18
500119077,56,33,12,2024-10-15 11:58:17
500101032,61,44,17,2024-10-15 12:47:18
500101032,61,42,19,2024-10-15 12:28:18
500119049,99,54,20,2024-10-15 13:36:17
500119068,66,17,23,2024-10-15 12:18:18
500119068,66,18,25,2024-10-15 12:48:19
500119049,99,48,26,2024-10-15 13:28:19
500119068,66,12,28,2024-10-15 12:38:18
500119077,56,8,37,2024-10-15 12:28:18
500119077,56,8,37,2024-10-15 12:30:19
500101032,61,21,40,2024-10-15 12:18:19
500119059,68,27,40,2024-10-15 12:58:19
500119059,68,22,45,2024-10-15 13:18:17
500101032,61,14,47,2024-10-15 12:08:19
500119059,68,20,47,2024-10-15 13:47:19
500119059,68,20,47,2024-10-15 13:26:17
500119059,68,19,48,2024-10-15 14:28:17
500119059,68,19,48,2024-10-15 14:18:18
500119048,53,4,49,2024-10-15 12:18:19
500119048,53,3,50,2024-10-15 13:33:17
500101032,61,10,51,2024-10-15 11:58:18
500119048,53,2,51,2024-10-15 13:08:17
500101032,61,9,52,2024-10-15 13:07:19
500119048,53,1,52,2024-10-15 14:08:19
500119048,53,1,52,2024-10-15 12:08:19
500119059,68,15,52,2024-10-15 14:08:19
500119048,53,0,53,2024-10-15 14:28:18
500119059,68,12,55,2024-10-15 12:08:19
500101181,99,37,56,2024-10-15 12:38:18
500101032,61,4,57,2024-10-15 14:08:19
500101181,99,24,69,2024-10-15 12:56:19
500101022,99,26,72,2024-10-15 12:18:19
500101181,99,6,87,2024-10-15 13:18:17
500119006,92,3,89,2024-10-15 12:28:18
500101181,99,2,91,2024-10-15 13:08:18
500101181,99,2,91,2024-10-15 13:28:19
500119006,92,0,92,2024-10-15 12:38:18
500101181,99,2,97,2024-10-15 14:16:18
500119096,99,2,97,2024-10-15 13:29:18
500119096,99,2,97,2024-10-15 12:48:19
500101181,99,0,99,2024-10-15 13:55:16
500101032,61,54,6,2024-10-15 05:50:18
500101181,99,58,36,2024-10-15 06:14:17
500119096,99,57,42,2024-10-15 01:23:18
500119068,66,1,65,2024-10-15 05:40:16
500119049,99,67,0,2024-10-15 10:38:18
500119068,66,37,3,2024-10-15 11:46:19
500119077,56,28,17,2024-10-15 11:42:18
500119077,56,20,25,2024-10-15 10:37:18
500101032,61,13,48,2024-10-15 11:48:17
500119048,53,0,53,2024-10-15 11:14:15
500119006,92,1,91,2024-10-15 10:38:18
500119006,92,1,91,2024-10-15 11:28:19
500101181,99,1,92,2024-10-15 11:26:18
500119006,92,0,92,2024-10-15 11:43:15
500101181,99,0,93,2024-10-15 10:38:18
500101022,99,0,98,2024-10-15 11:47:15
500119077,56,45,1,2024-10-15 14:07:19
500119068,66,37,3,2024-10-15 11:58:18
500119077,56,42,3,2024-10-15 13:18:17
500119068,66,40,4,2024-10-15 14:18:18
500119068,66,34,6,2024-10-15 12:08:19
500119068,66,31,12,2024-10-15 13:35:20
500119068,66,31,12,2024-10-15 13:18:16
500119068,66,31,12,2024-10-15 13:28:19
500119049,99,54,13,2024-10-15 12:08:19
500119068,66,28,16,2024-10-15 14:08:19
500119068,66,21,19,2024-10-15 13:58:19
500119068,66,20,20,2024-10-15 13:48:18
500119068,66,19,21,2024-10-15 12:28:17
500119068,66,20,23,2024-10-15 12:57:19
500119077,56,14,31,2024-10-15 12:56:19
500101032,61,28,33,2024-10-15 12:58:20
500119059,68,33,34,2024-10-15 12:36:18
500119077,56,10,35,2024-10-15 12:47:18
500101032,61,24,37,2024-10-15 14:28:18
500119049,99,34,40,2024-10-15 13:08:18
500119059,68,27,40,2024-10-15 12:48:19
500101022,99,57,41,2024-10-15 12:38:18
500119059,68,26,41,2024-10-15 12:28:18
500101022,99,56,42,2024-10-15 12:28:18
500119077,56,1,44,2024-10-15 12:18:19
500119048,53,7,46,2024-10-15 12:46:19
500119048,53,6,47,2024-10-15 12:38:17
500119049,99,18,49,2024-10-15 12:18:19
500119048,53,2,51,2024-10-15 14:17:15
500101032,61,8,53,2024-10-15 13:43:17
500101032,61,7,54,2024-10-15 13:34:17
500101032,61,3,58,2024-10-15 13:18:17
500101032,61,3,58,2024-10-15 13:27:15
500119049,99,15,59,2024-10-15 12:47:17
500101181,99,33,60,2024-10-15 12:28:18
500101181,99,31,62,2024-10-15 12:48:18
500101022,99,25,73,2024-10-15 12:58:19
500119006,92,2,90,2024-10-15 11:57:15
500119006,92,2,90,2024-10-15 12:06:18
500119096,99,9,90,2024-10-15 11:58:18
500119006,92,1,91,2024-10-15 13:38:17
500119006,92,1,91,2024-10-15 13:08:18
500101181,99,1,92,2024-10-15 11:58:18
500119006,92,0,92,2024-10-15 13:48:18
500119006,92,0,92,2024-10-15 12:47:15
500119006,92,0,92,2024-10-15 13:18:15
500101022,99,5,93,2024-10-15 14:28:17
500101022,99,5,93,2024-10-15 14:08:19
500101022,99,5,93,2024-10-15 13:08:18
500101022,99,4,94,2024-10-15 13:37:18
500101022,99,2,96,2024-10-15 13:58:20
500101022,99,2,96,2024-10-15 13:28:19
500119096,99,3,96,2024-10-15 12:27:18
500101022,99,1,97,2024-10-15 14:18:15
500101022,99,1,97,2024-10-15 11:58:18
